,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
216,348115232121552898,RT @Mookalicious: Here's what parts of Calgary look like right now.  We are all crushed with the images but we are strong!!  #abflood http:…,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : here 's what parts of calgary look like right now . we are all crushed with the images but we are strong ! <repeat> <hashtag> abflood http :
217,348115659948949505,RT @AHS_media: City of Calgary NOT under boil water order. #yyc #abflood,Media,Caution and advice,Related and informative,rt <allcaps> <user> : city of calgary not <allcaps> under boil water order . <hashtag> yyc <hashtag> abflood
218,348116456862519296,RT @weathernetwork: RT @alwinbouchard River in Sundre Alberta http://t.co/ZzfKoQq1D5 #abflood,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> river in sundre alberta <url> <hashtag> abflood
219,348116553318928387,RT @jasonthistle: Just incredible RT @chmelle: RT @irisheagle High River RT @StephHansenFM: Arial view of High River. Wow. #abflood http://…,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : just incredible rt <allcaps> <user> : rt <allcaps> <user> high river rt <allcaps> <user> : arial view of high river . wow . <hashtag> abflood http : / /
220,348117073395859456,RT @TheoFleury14: BREAKING: Water is up to row 10 at Saddledome. Dressing rooms completely submerged. #yycflood #NHL”,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : breaking <allcaps> : water is up to row <number> at saddledome . dressing rooms completely submerged . <hashtag> yycflood <hashtag> nhl <allcaps> <allcaps>
221,348117203448627200,"@MargotMicallef OMG, Margot, this looks and sounds terrible. My thoughts are with you and all the people affected by the #ABflood",Outsiders,Sympathy and support,Related - but not informative,"<user> omg <allcaps> , margot , this looks and sounds terrible . my thoughts are with you and all the people affected by the <hashtag> ab <allcaps> flood"
222,348117555778551809,Stay safe and dry today Calgary. #abflood,Outsiders,Sympathy and support,Related - but not informative,stay safe and dry today calgary . <hashtag> abflood
223,348118088450969601,RT @TheoFleury14: BREAKING: Water is up to row 10 at Saddledome. Dressing rooms completely submerged. #yycflood #NHL”,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : breaking <allcaps> : water is up to row <number> at saddledome . dressing rooms completely submerged . <hashtag> yycflood <hashtag> nhl <allcaps> <allcaps>
224,348119225107349504,RT @beltline_pres: . #beltline 13 #yycflood . inundation in Beltline Victoria Park . http://t.co/uQokXNUhSc,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : . <hashtag> beltline <number> <hashtag> yycflood . inundation in beltline victoria park . <url>
225,348120588239372288,"RT @esther_madziya: Wow, shocking to see the flood waters in downtown Calgary. #yycflood http://t.co/OTuJfpevnv",Eyewitness,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : wow , shocking to see the flood waters in downtown calgary . <hashtag> yycflood <url>"
226,348120638554259456,RT @FletJan: Alberta premier warns of downstream floods to come http://t.co/1GBLP4THch #AB #environment #flood #disaster #cdnpoli,Government,Caution and advice,Related and informative,rt <allcaps> <user> : alberta premier warns of downstream floods to come <url> <hashtag> ab <allcaps> <allcaps> <hashtag> environment <hashtag> flood <hashtag> disaster <hashtag> cdnpoli
227,348120772801339395,"RT @MadelnCanada: Stay safe, Alberta. #abflood #yycflood",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : stay safe , alberta . <hashtag> abflood <hashtag> yycflood"
228,348120852472152064,RT @jody_macpherson: Want to help out? A crowdsourced page of ways you can help Clean up Calgary https://t.co/0J5oCgpGXh #yyc #yycflood #ab…,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : want to help out ? a crowdsourced page of ways you can help clean up calgary <url> <hashtag> yyc <hashtag> yycflood <hashtag> ab
229,348121355797020673,"RT @earthskyscience: Flood waters expected to peak around noon (local time) today in Alberta, Canada.  http://t.co/dYqQERzieE",Media,Caution and advice,Related and informative,"rt <allcaps> <user> : flood waters expected to peak around noon -LRB- local time -RRB- today in alberta , canada . <url>"
230,348121724904157185,RT @CBCAlerts: Harper en route to Calgary to tour flood damage   . Will accompany Alberta Premier Redford #abflood #cdnpoli,Government,Other Useful Information,Related and informative,rt <allcaps> <user> : harper en route to calgary to tour flood damage . will accompany alberta premier redford <hashtag> abflood <hashtag> cdnpoli
231,348121913643638785,RT @JeffStokoe: Water flowing over spillway at the Dickson  dam #ABFlood #reddeer river @RedDeerAdvocate http://t.co/kgeqMS5W5F,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : water flowing over spillway at the dickson dam <hashtag> abf <allcaps> lood <hashtag> reddeer river <user> <url>
232,348123700425523200,RT @Mookalicious: Please say a little prayer for our friends at The Calgary Stampede!  They could use it! #abflood http://t.co/0MrRYzNLoJ,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : please say a little prayer for our friends at the calgary stampede ! they could use it ! <hashtag> abflood <url>
233,348124962902650880,RT @weathernetwork: Police cruiser abandoned off Memorial Drive in #yyc. Photo by Brigette Jobin #yycflood http://t.co/K2ePD3GgHK,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : police cruiser abandoned off memorial drive in <hashtag> yyc . photo by brigette jobin <hashtag> yycflood <url>
234,348125923394064386,"Drop-in has evacuated to: 4804 EdmTrail NE, need pillows and blankets!! @GlobalCalgary @CTVCalgary #yychelps #yycfloods",Media,Donations and volunteering,Related and informative,"drop-in has evacuated to : <number> edmtrail ne <allcaps> , need pillows and blankets ! <repeat> <user> <user> <hashtag> yychelps <hashtag> yycfloods"
235,348126846128373763,RT @EricFrancis: So much history destroyed at the Dome including massive championship team photo from 1989 signed by most players. #yycflood,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : so much history destroyed at the dome including massive championship team photo from <number> signed by most players . <hashtag> yycflood
236,348127290745565185,RT @EricFrancis: Nashville North and Dome flooded RT @dinnerwithjulie: View of the Saddledome at 9am from @studioama1 #yycflood http://t.co…,Business,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : nashville north and dome flooded rt <allcaps> <user> : view of the saddledome at <number> am from <user> <hashtag> yycflood <url>
237,348129400480481281,RT @Hot__Springs: Flood waters from Cougar Creek continue to wreck havoc along its banks! http://t.co/BMIvD2oeeq #abflood #abstorm #canmore,Media,Caution and advice,Related and informative,rt <allcaps> <user> : flood waters from cougar creek continue to wreck havoc along its banks ! <url> <hashtag> abflood <hashtag> abstorm <hashtag> canmore
238,348129597616963585,RT @IrishEagle: @weathernetwork Before/After Downtown Calgary. 9th Ave SE at 4th St #yycflood #yyc via @AlainDupere: http://t.co/TqSYmHOtdj,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : <user> before / after downtown calgary . <number> th ave se <allcaps> at <number> th st <hashtag> yycflood <hashtag> yyc via <user> : <url>
239,348129639534821376,"RT @claudlemire: The upside of tragedy, the many acts of kindness #yycflood #abflood http://t.co/Cfkk9zUBrh",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : the upside of tragedy , the many acts of kindness <hashtag> yycflood <hashtag> abflood <url>"
240,348129736037376000,"Thousands evacuated in Canada floods – in pictures: Widespread flooding in southern Alberta, caused by torrent... http://t.co/JFzvUki9Y9",Media,Affected individuals,Related and informative,"thousands evacuated in canada floods in pictures : widespread flooding in southern alberta , caused by torrent . <repeat> <url>"
241,348129949913321474,Hoping my love @maddy_shea and all other calgarians are staying safe #abflood #yycflood,Eyewitness,Sympathy and support,Related - but not informative,hoping my love <user> and all other calgarians are staying safe <hashtag> abflood <hashtag> yycflood
242,348130084147834880,RT @ShawTVCalgary: The Calgary Zoo moved the lions and tigers to cells at the Calgary Court House. Yes - you read that correctly! #yycflood,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : the calgary zoo moved the lions and tigers to cells at the calgary court house . yes - you read that correctly ! <hashtag> yycflood
243,348130319041437696,RT @alex_ruiz: Oh Calgary :( -- Before/After Downtown Calgary. 9th Ave SE at 4th St #yycflood  http://t.co/fjNMQvi5sH via @AlainDupere @wea…,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : oh calgary <sadface> -- before / after downtown calgary . <number> th ave se <allcaps> at <number> th st <hashtag> yycflood <url> via <user> <user>
244,348130566509563904,"#yycflood Sunday, June 23 St. Anthony Catholic Church 60th Anniversary Picnic CANCELLED; RETWEET if possible",NGOs,Infrastructure and utilities,Related and informative,"<hashtag> yycflood sunday , june <number> st. anthony catholic church <number> th anniversary picnic cancelle <allcaps> <smile> retweet <allcaps> if possible"
245,348131443081351168,RT @MarkSCScott: Calgary flood from my balcony in Mission. Now - high. #yycflood http://t.co/gCLaBEM5tP,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : calgary flood from my balcony in mission . now - high . <hashtag> yycflood <url>
246,348133015949545472,@Fan960Steinberg build the next arena on higher ground? #Flames #yycflood,Outsiders,Caution and advice,Related - but not informative,<user> build the next arena on higher ground ? <hashtag> flames <hashtag> yycflood
247,348133288575107075,RT @dinnerwithjulie: Zoo bridge. Yesterday was 5' - just graded it at 12.5' #yycflood http://t.co/t7hVXik6SU,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : zoo bridge . yesterday was <number> ' - just graded it at <number> ' <hashtag> yycflood <url>
248,348133653517303808,RT @KaleighRogers: A 15-year-old High River boy is missing due to the flood. Call police if you see Eric St. Denis #abflood #yycflood http:…,Eyewitness,Affected individuals,Related and informative,rt <allcaps> <user> : a <number> - year-old high river boy is missing due to the flood . call police if you see eric st. denis <hashtag> abflood <hashtag> yycflood http :
249,348133687050776576,RT @pdriscollTBT: PHOTO: The red circle is the train tunnel into downtown #Calgary. #yycflood http://t.co/5zGG6LOBDD - @christiefaber,Eyewitness,Infrastructure and utilities,Related - but not informative,rt <allcaps> <user> : photo <allcaps> : the red circle is the train tunnel into downtown <hashtag> calgary . <hashtag> yycflood <url> - <user>
250,348133984833773568,City says there is no concern over drinking water quality at this time; Water supply remains unchanged. #yycflood,Media,Caution and advice,Related and informative,city says there is no concern over drinking water quality at this time ; water supply remains unchanged . <hashtag> yycflood
251,348134483955945472,RT @JoseCanseco: heart goes out to the flood victims in Alberta.  Praying for the rain to stop,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : heart goes out to the flood victims in alberta . praying for the rain to stop
252,348135280877899776,"MT “@trupermcbride: Cochrane EMS working with regional emrgncy agencies-- NO bridge closures, NO boil water advisory” #abflood",Government,Infrastructure and utilities,Related and informative,"mt <allcaps> <user> : cochrane ems <allcaps> working with regional emrgncy agencies -- no <allcaps> bridge closures , no <allcaps> boil water advisory <hashtag> abflood"
253,348136853771272196,Our thoughts are with everyone in Alberta effected by the #yycflood. #staysafe,Outsiders,Sympathy and support,Related - but not informative,our thoughts are with everyone in alberta effected by the <hashtag> yycflood . <hashtag> staysafe
254,348138086863085568,"RT @Metro_Katie: Once again, downtown Calgary will be evacuated as more buildings become compromised by flooding. #yycflood #abflood",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : once again , downtown calgary will be evacuated as more buildings become compromised by flooding . <hashtag> yycflood <hashtag> abflood"
255,348138284007964673,RT @paygeers_t: You hear about flooding all the time but it's surreal when it's happening at home #yycflood #prayforyyc,Eyewitness,Other Useful Information,Related - but not informative,rt <allcaps> <user> : you hear about flooding all the time but it 's surreal when it 's happening at home <hashtag> yycflood <hashtag> prayforyyc
256,348138569220624384,RT @BanffCoffeeHous: #abflood #canmore #volunteers -  The book store on Main Street is flooding &amp; needs volunteers help moving books. Talk …,Business,Donations and volunteering,Related and informative,rt <allcaps> <user> : <hashtag> abflood <hashtag> canmore <hashtag> volunteers - the book store on main street is flooding & needs volunteers help moving books . talk
257,348139420685320194,"MT @SUNRenatoGandia: Zoo animals needed to be moved out of the zoo, some in place: not gone to jail as said earlier city #yycflood",Eyewitness,Other Useful Information,Related and informative,"mt <allcaps> <user> : zoo animals needed to be moved out of the zoo , some in place : not gone to jail as said earlier city <hashtag> yycflood"
258,348139739427270656,I think we should dub this day Alberta- geddon. Who's with me? #yycflood,Eyewitness,Other Useful Information,Related - but not informative,i think we should dub this day alberta - geddon . who 's with me ? <hashtag> yycflood
259,348140205003390978,RT @weathernetwork: RT @IrishEagle Before/After Downtown Calgary. 9th Ave SE at 4th St #yycflood #yyc via @AlainDupere: http://t.co/KdiE5Zn…,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> before / after downtown calgary . <number> th ave se <allcaps> at <number> th st <hashtag> yycflood <hashtag> yyc via <user> : <url>
260,348140666389401601,RT @cityofcalgary: For your safety please stay away from all waterways at this time. They can be very dangerous #yycflood,Government,Caution and advice,Related and informative,rt <allcaps> <user> : for your safety please stay away from all waterways at this time . they can be very dangerous <hashtag> yycflood
261,348141270339829760,Water still rising in the east village... Up to the stairs of orange lifts entrance #Yycflood http://t.co/cBHEvzGwBf,Eyewitness,Infrastructure and utilities,Related and informative,water still rising in the east village . <repeat> up to the stairs of orange lifts entrance <hashtag> yycflood <url>
262,348141509436129281,"RT @alex_ruiz: Oh, that's scary :( RT @jdasilva4 Took soaking wet walk to reservoir. Overflowing, as expected. #yycflood #abflood http://t.…",Eyewitness,Other Useful Information,Related and informative,"rt <allcaps> <user> : oh , that 's scary <sadface> rt <allcaps> <user> took soaking wet walk to reservoir . overflowing , as expected . <hashtag> yycflood <hashtag> abflood <url> ."
263,348142327308619781,@thinkads Can't remember when I've seen so many evacs. Hope everyone is safe on your end #abflood,Eyewitness,Sympathy and support,Related - but not informative,<user> ca n't remember when i 've seen so many evacs . hope everyone is safe on your end <hashtag> abflood
264,348142402814488579,RT @wearealberta: A picture from the Stampede Grounds #abflood #yyc http://t.co/Ol5Txrv3j2,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : a picture from the stampede grounds <hashtag> abflood <hashtag> yyc <url>
265,348142507672092673,RT @ENMAX: CEMA has directed certain outages in the downtown core. CEMA will advise @ENMAX when it is safe to restore power. #yycflood,Business,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : cema <allcaps> has directed certain outages in the downtown core . cema <allcaps> will advise <user> when it is safe to restore power . <hashtag> yycflood
266,348142755119239168,I hope they got all the animals out of the Calgary Zoo #yycflood,Outsiders,Sympathy and support,Related - but not informative,i hope they got all the animals out of the calgary zoo <hashtag> yycflood
267,348144160219475968,"RT @bpincott: @aldjohnmar &amp; I helping to evacuate 125 people from @innfromthecold. No heat, water or power  #yycflood http://t.co/blljZhEw…",Eyewitness,Donations and volunteering,Related and informative,"rt <allcaps> <user> : <user> & i helping to evacuate <number> people from <user> . no heat , water or power <hashtag> yycflood <url>"
268,348145020072759296,"RT @CalgaryPolice: Please note, Quarry park is flooded and we are not allowing people into that community #yycflood",Government,Caution and advice,Related and informative,"rt <allcaps> <user> : please note , quarry park is flooded and we are not allowing people into that community <hashtag> yycflood"
269,348145074569355264,Unbelievable #yycflood “@X929: Water up to Row 14 at Saddledome. #theshow”,Eyewitness,Infrastructure and utilities,Related and informative,unbelievable <hashtag> yycflood <user> : water up to row <number> at saddledome . <hashtag> theshow
270,348149373760315392,RT @MCCCan: Mennonite Disaster Service is monitoring the #flooding in #Alberta to see how they can respond. To donate go to http://t.co/zfY…,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : mennonite disaster service is monitoring the <hashtag> flooding in <hashtag> alberta to see how they can respond . to donate go to <url>
271,348149566668947457,RT @waynerama: my feet are in #vancouver but my heart is with #alberta. good vibes and love to those affected by the flood. #mrmrs,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : my feet are in <hashtag> vancouver but my heart is with <hashtag> alberta . good vibes and love to those affected by the flood . <hashtag> mrmrs
272,348149604434456576,RT @Maddie_Alvarez: Watching the news right now is like watching a horror film😓#abflood #yycflood,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : watching the news right now is like watching a horror film <hashtag> abflood <hashtag> yycflood
273,348149650592772097,RT @cfhorgan: footage of a tree falling into the Bow near Memorial Dr. https://t.co/hmhfcqcDqH #yycflood #abflood,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : footage of a tree falling into the bow near memorial dr. <url> <hashtag> yycflood <hashtag> abflood
274,348149914821328896,RT @cityofcalgary: There is NO boil water advisory in place. Our water treatment plans are uncomprimised and quality remains high #yycflood,Government,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : there is no <allcaps> boil water advisory in place . our water treatment plans are uncomprimised and quality remains high <hashtag> yycflood
275,348150254568349696,Today was the summer solstice.... #yycflood http://t.co/gCPRPsq7bG,Not applicable,Other Useful Information,Related - but not informative,today was the summer solstice . <repeat> <hashtag> yycflood <url>
276,348150342619381760,"So impressed with how Calgary is handling this flood! Emergency services, city officials, their staff &amp; media are keeping us well informed!",Eyewitness,Sympathy and support,Related - but not informative,"so impressed with how calgary is handling this flood ! emergency services , city officials , their staff & media are keeping us well informed !"
277,348151970013523968,":( @EITS: Our show at the Sled Island Festival has been cancelled due to flooding. Stay safe, Calgary. #sledisland http://t.co/iuiuyo2Ckr",Outsiders,Other Useful Information,Related and informative,"<sadface> <user> : our show at the sled island festival has been cancelled due to flooding . stay safe , calgary . <hashtag> sledisland <url>"
278,348151995196129280,RT @jengerson: Very wet. #yycflood http://t.co/RVVApZ4cIb,Eyewitness,Other Useful Information,Related - but not informative,rt <allcaps> <user> : very wet . <hashtag> yycflood <url>
279,348154868306935809,RT @AnaheimDucks: Our thoughts are with the @NHLFlames and everyone affected by the #yycflood! Stay safe!,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : our thoughts are with the <user> and everyone affected by the <hashtag> yycflood ! stay safe !
280,348156944449679362,RT @CalgaryPolice: @edmontonpolice arrive in #yyc to offer assistance to the citizens of Calgary. #yycflood Thank you #yeg http://t.co/uJdX…,Government,Donations and volunteering,Related and informative,rt <allcaps> <user> : <user> arrive in <hashtag> yyc to offer assistance to the citizens of calgary . <hashtag> yycflood thank you <hashtag> yeg <url>
281,348157120648183809,"Western Canada hit by heavy flooding: As many as 100,000 people have fled their homes as heavy floods wash awa... http://t.co/xgGjNeGFCQ",Media,Affected individuals,Related and informative,western canada hit by heavy flooding : as many as <number> people have fled their homes as heavy floods wash awa . <repeat> <url>
282,348157204521684993,RT @SunNewsNetwork: Alberta Premier Alison Redford calls flooding ‘absolutely tragic’ http://t.co/0mEDpgf7wD #yycflood #abflood #Abpoli,Government,Other Useful Information,Related and informative,rt <allcaps> <user> : alberta premier alison redford calls flooding absolutely tragic <url> <hashtag> yycflood <hashtag> abflood <hashtag> abpoli
283,348157758174015488,Not living in an evacuation are? That's a good thing. #yycflood,Outsiders,Other Useful Information,Related - but not informative,not living in an evacuation are ? that 's a good thing . <hashtag> yycflood
284,348158001452044289,I would like to see all this craziness. #yycflood,Outsiders,Not applicable,Related - but not informative,i would like to see all this craziness . <hashtag> yycflood
285,348159523984379905,@MissLukasha I'm concerned for your safety due to flooding. Hope your ok. I believe your near Calgary. I seen SaddleDome is flooded,Outsiders,Sympathy and support,Related - but not informative,<user> i 'm concerned for your safety due to flooding . hope your ok . i believe your near calgary . i seen saddledome is flooded
286,348160950022590464,I am about to fly from #yxe to #yyc. I will be curious to see how horrible the flooding looks from the air. Fingers crossed for #calgary.,Eyewitness,Infrastructure and utilities,Related - but not informative,i am about to fly from <hashtag> yxe to <hashtag> yyc . i will be curious to see how horrible the flooding looks from the air . fingers crossed for <hashtag> calgary .
287,348161289761206273,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs,Outsiders,Donations and volunteering,Related and informative,rt <allcaps> <user> : this pic of an awesome firefighter in mission needs to go viral . please share ! <hashtag> abflood <url>
288,348163105903214592,"RT @LaylaaaaC: We've been seeing floods happen around the world, but once it hits your city it really hits the heart 😕#yycflood #prayforcal…",Eyewitness,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : we 've been seeing floods happen around the world , but once it hits your city it really hits the heart <hashtag> yycflood <hashtag> prayforcal"
289,348163172999495681,RT @allisonjones_cp: Momo news! Cat is safe (so is owner) after watery escape from truck in #yycflood: http://t.co/YleMb0AfFc By @ploriggio…,Eyewitness,Affected individuals,Related - but not informative,rt <allcaps> <user> : momo news ! cat is safe -LRB- so is owner -RRB- after watery escape from truck in <hashtag> yycfloo <smile> <url> by <user>
290,348163303027122177,RT @Stevethegrunt: Awesome RT @MissSon: This pic of an awesome firefighter in Mission needs 2 go viral.  Pls share! #abflood http://t.co/JZ…,Not applicable,Donations and volunteering,Related and informative,rt <allcaps> <user> : awesome rt <allcaps> <user> : this pic of an awesome firefighter in mission needs <number> go viral . pls share ! <hashtag> abflood <url>
291,348163869258166272,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs,Outsiders,Other Useful Information,Related - but not informative,rt <allcaps> <user> : this pic of an awesome firefighter in mission needs to go viral . please share ! <hashtag> abflood <url>
292,348165517636419584,"RT @TELUS: RT @tgreenc: Free local, long distance &amp; text mess for evac'd @TELUS customers in #abflood limit calls to keep lines open for 1s…",Business,Donations and volunteering,Related and informative,"rt <allcaps> <user> : rt <allcaps> <user> : free local , long distance & text mess for evac 'd <user> customers in <hashtag> abflood limit calls to keep lines open for <number> s"
293,348166079681540097,"RT @markusoff: Breanne Waggott catches a fish outside her home in Bridgeland, several blocks from river. #yycflood foraging. http://t.co/FL…",Eyewitness,Other Useful Information,Related and informative,"rt <allcaps> <user> : breanne waggott catches a fish outside her home in bridgeland , several blocks from river . <hashtag> yycflood foraging . <url>"
294,348168990511742976,The floods in Calgary are crazy 😧,Eyewitness,Other Useful Information,Related - but not informative,the floods in calgary are crazy
295,348170034893422592,@YMCA_Calgary Glad to see all partners at South Fish Creek Recreation Association coming together to welcome evacuees. #yycflood #staysafe,Business,Donations and volunteering,Related and informative,<user> glad to see all partners at south fish creek recreation association coming together to welcome evacuees . <hashtag> yycflood <hashtag> staysafe
296,348170517230014464,Saw this earlier today by the Curling club...#yycflood http://t.co/qwkggnSauV,Eyewitness,Infrastructure and utilities,Related - but not informative,saw this earlier today by the curling club . <repeat> <hashtag> yycflood <url>
297,348170538222497792,"Stay safe, #yyc friends #abflood",Outsiders,Sympathy and support,Related - but not informative,"stay safe , <hashtag> yyc friends <hashtag> abflood"
298,348170575962845184,RT @betheed: #yycflood East Elbow Park http://t.co/Efvk63yU7U,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : <hashtag> yycflood east elbow park <url>
299,348171003781857281,RT @DavidSuzukiFDN: Is Alberta Flooding a Sign of Climate Change? http://t.co/4e8hZjB6sC,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : is alberta flooding a sign of climate change ? <url>
300,348171477713027073,RT @jianghomeshi: Canadian Red Cross has set up a direct way to help out re #Alberta floods. Donate here - https://t.co/quOnhjeO6k #yycfloo…,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : canadian red cross has set up a direct way to help out re <hashtag> alberta floods . donate here - <url> <hashtag> yycfloo
301,348171955893043201,RT @CalgaryPolice: List of current road closures #yycflood #yyc http://t.co/2rlJcWZhie,Government,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : list of current road closures <hashtag> yycflood <hashtag> yyc <url>
302,348172421444009984,"RT @AP: Flooding forces downtown evacuation of Canadian city of Calgary, forces 75,000 from their homes: http://t.co/yDoqNce7Rw -MM",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : flooding forces downtown evacuation of canadian city of calgary , forces <number> from their homes : <url> - mm <allcaps>"
303,348172870234542080,RT @andrewmcintyre: Air shot of the extent of the Zoo flooding: http://t.co/mEAIxyXipl #yyc #yycflood,Outsiders,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : air shot of the extent of the zoo flooding : <url> <hashtag> yyc <hashtag> yycflood
304,348172924781461504,RT @989JetFM: Here's how you can help out our provincial neighbours in #Alberta: http://t.co/dOT2dtoUEm - Matt #abflood,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : here 's how you can help out our provincial neighbours in <hashtag> alberta : <url> - matt <hashtag> abflood
305,348173822358331392,"Military to Help Calgary, Southern Alberta Cope With Record Floods: The city of Calgary in the oil-rich provin... http://t.co/cuDaA3zzOv",Media,Donations and volunteering,Related and informative,"military to help calgary , southern alberta cope with record floods : the city of calgary in the oil-rich provin . <repeat> <url>"
306,348174388572598273,"RT @CIAwesome: Calgary, we love your community spirit, but the best way to help is to stay home and off the roads! #yycflood #abflood #yych…",Media,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : calgary , we love your community spirit , but the best way to help is to stay home and off the roads ! <hashtag> yycflood <hashtag> abflood <hashtag> yych"
307,348174715719913472,@AlwaysLyndsay check out the City's blog for critical updates on affected areas http://t.co/va1uP2t8ME #yycflood,Media,Caution and advice,Related and informative,<user> check out the city 's blog for critical updates on affected areas <url> <hashtag> yycflood
308,348175114178789376,@LisaOstrikoff: RT @cityofcalgary: There is NO boil water advisory in effect. #yyc water quality good #yycflood Yet!,Government,Caution and advice,Related and informative,<user> : rt <allcaps> <user> : there is no <allcaps> boil water advisory in effect . <hashtag> yyc water quality good <hashtag> yycflood yet !
309,348176225677750272,RT @DorrieF: “@Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/SMxBv3f7B…,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : <user> : this pic of an awesome firefighter in mission needs to go viral . please share ! <hashtag> abflood <url>
310,348177437844176896,RT @alex_ruiz: RCMP statement on @CBC news: there may be 4 casualties in High River :( #yycflood #abflood,Media,Affected individuals,Related and informative,rt <allcaps> <user> : rcmp <allcaps> statement on <user> news : there may be <number> casualties in high river <sadface> <hashtag> yycflood <hashtag> abflood
311,348177597219340288,RT @chloeelang: Praying the priddis dam doesn't give out again. 🙏 #staystrong #yycflood,Eyewitness,Sympathy and support,Related - but not informative,rt <allcaps> <user> : praying the priddis dam does n't give out again . <hashtag> staystrong <hashtag> yycflood
312,348178062791290882,Insurance companies brace for flood of claims http://t.co/bH5XvUN57Y #abflood #yycflood,Business,Other Useful Information,Related - but not informative,insurance companies brace for flood of claims <url> <hashtag> abflood <hashtag> yycflood
313,348179098780176385,"The flooding in Calgary right now....unreal. And it all travels east, so fuck.",Outsiders,Other Useful Information,Related and informative,"the flooding in calgary right now . <repeat> unreal . and it all travels east , so fuck ."
314,348180801688576000,"RT @metrocalgary: Despite a safe water supply, Calgarians flock to stock up on bottled water: http://t.co/77PcdgbxNN #yycflood #abflood",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : despite a safe water supply , calgarians flock to stock up on bottled water : <url> <hashtag> yycflood <hashtag> abflood"
315,348180856180965377,RT @Earls16thAve: Sending our love to Earls Tin Palace! Stay safe friends! #yycflood #earlstinpalace #repost http://t.co/8MPeImDlq2,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : sending our love to earls tin palace ! stay safe friends ! <hashtag> yycflood <hashtag> earlstinpalace <hashtag> repost <url>
316,348181946729373696,RT @CBC_Carla: AMA tells me MOST people with flooded homes will not have insurance since flood insurance doesn't exist for homes in Canada #,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : ama <allcaps> tells me most <allcaps> people with flooded homes will not have insurance since flood insurance does n't exist for homes in canada #
317,348184253588193280,"Flooding forces evacuation of downtown Calgary, 75,000 residents: Flooding forced the western Canadian city of... http://t.co/C3kslp1zMQ",Media,Affected individuals,Related and informative,"flooding forces evacuation of downtown calgary , <number> residents : flooding forced the western canadian city of . <repeat> <url>"
