,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
261,214794103693643776,"RT @Meagan9News: Concern today for #highparkfire: Explosive weather conditions because of heat, high winds and low humidity.",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : concern today for <hashtag> highparkfire : explosive weather conditions because of heat , high winds and low humidity ."
262,214810230821879808,"RT @conewswire: Jogger hit, killed by vehicle in Denver is identified http://t.co/xhtcKDPG #colorado",Not labeled,Not labeled,Not related,"rt <allcaps> <user> : jogger hit , killed by vehicle in denver is identified <url> <hashtag> colorado"
263,214826689233027072,"RT @timmytink: Colorado wildfire: Extreme weather conditions stoke High Park Fire, tax firefighters http://t.co/TIIaLAVY via @denverpost",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : colorado wildfire : extreme weather conditions stoke high park fire , tax firefighters <url> via <user>"
264,214829348434345986,3 more homes may have burned in Colorado wildfire http://t.co/fHsfRvox #aspen,Media,Infrastructure and utilities,Related and informative,<number> more homes may have burned in colorado wildfire <url> <hashtag> aspen
265,214849564992221184,RT @AC360: Firefighters are up against dangerous conditions trying to control the #Colorado wildfire. The latest from @chadmyerscnn 8 &a ...,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : firefighters are up against dangerous conditions trying to control the <hashtag> colorado wildfire . the latest from <user> <number> & a . <repeat>
266,214850416427548672,RT @AP: AP VIDEO: Wildfire tearing through northern Colorado destroys the house that Jeff Corum recently renovated: http://t.co/02UEpaxr ...,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : ap <allcaps> video <allcaps> : wildfire tearing through northern colorado destroys the house that jeff corum recently renovate <smile> <url> . <repeat>
267,214886101553397760,Colorado wildfire destroys 8 more homes; structure toll at 189 http://t.co/OOTX4wNu,Media,Infrastructure and utilities,Related and informative,colorado wildfire destroys <number> more homes ; structure toll at <number> <url>
268,214887737352912896,Hyatt Regency 80202 Selected Colorado Airport Transportation 720-535-6030 #denver #colorado #airport #transportation #hyattregency #shuttle,Not labeled,Not labeled,Not related,hyatt regency <number> selected colorado airport transportation <number> <number> <number> <hashtag> denver <hashtag> colorado <hashtag> airport <hashtag> transportation <hashtag> hyattregency <hashtag> shuttle
269,214915876930068481,"Colorado fire tops 58,000 acres; weather stays hot and windy: Firefighters in Colorado faced another round of ni... http://t.co/AaFS5McP",Media,Infrastructure and utilities,Related and informative,colorado fire tops <number> acres ; weather stays hot and windy : firefighters in colorado faced another round of ni . <repeat> <url>
270,214917449777295365,High Winds Hamper Efforts to Fight Historic Colorado Wildfire http://t.co/uK4y4PIl,Media,Other Useful Information,Related and informative,high winds hamper efforts to fight historic colorado wildfire <url>
271,214949230027096064,"RT @dbouwman: Pretty smoke free day Fort Collins, but the smoke is settling in now... closing windows! #highparkfire",Eyewitness,Affected individuals,Related - but not informative,"rt <allcaps> <user> : pretty smoke free day fort collins , but the smoke is settling in now . <repeat> closing windows ! <hashtag> highparkfire"
272,214990296453357568,"Adventure Park di Glenwood Springs, Colorado http://t.co/Kf2bmFbZ… tertinggi-di-dunia @VIVAnews #SIMAKnews  76",Not labeled,Not labeled,Not related,"adventure park di glenwood springs , colorado <url> tertinggi-di-dunia <user> <hashtag> simak <allcaps> news <number>"
273,215011481916424193,Wind and heat fuel Colorado wildfire: Forecasters are expecting warmer than normal temperatures and gusty winds ... http://t.co/4tlsHcv9,Media,Other Useful Information,Related and informative,wind and heat fuel colorado wildfire : forecasters are expecting warmer than normal temperatures and gusty winds . <repeat> <url>
274,215020352831635456,Colorado wildfire now 50 percent contained http://t.co/nXfvS9tF,Media,Other Useful Information,Related and informative,colorado wildfire now <number> percent contained <url>
275,215023850889547776,Colorado wildfire now 50 percent contained http://t.co/JOhi7rMx #bay2biz,Media,Other Useful Information,Related and informative,colorado wildfire now <number> percent contained <url> <hashtag> bay <number> biz
276,215048576332603392,Thin the Trees. No beetle kill. #HighParkFire http://t.co/D5jzzJtP,Not applicable,Other Useful Information,Related - but not informative,thin the trees . no beetle kill . <hashtag> highparkfire <url>
277,215052745449807872,"Wind, heat hurt Colorado wildfire fight: Forecasters are expecting warmer than normal temperatures and gusty win... http://t.co/G1DOJDk2",Media,Other Useful Information,Related and informative,"wind , heat hurt colorado wildfire fight : forecasters are expecting warmer than normal temperatures and gusty win . <repeat> <url>"
278,215062358802968576,Colorado wildfire: dramatic photographs of #highparkfire. http://t.co/igwlWNsw,Media,Other Useful Information,Related and informative,colorado wildfire : dramatic photographs of <hashtag> highparkfire . <url>
279,215079349928476673,RT @LarimerSheriff: #HighParkFire Final Evening Update for 6-18-12.  Made some progress on containment! Check out the link. http://t.co/ ...,Government,Other Useful Information,Related and informative,rt <allcaps> <user> : <hashtag> highparkfire final evening update for <number> <number> <number> made some progress on containment ! check out the link . <url> / . <repeat>
280,215087600128634880,"RT @peta: Security guard exposes elephant beatings by @RinglingTweets in Colorado Springs, CO: http://t.co/nZatZwjY #ElephantsNeverForget",Not labeled,Not labeled,Not related,"rt <allcaps> <user> : security guard exposes elephant beatings by <user> in colorado springs , co <allcaps> : <url> <hashtag> elephantsneverforget"
281,215091072999763968,On our way to Colorado springs! Pumped to be in the mountains,Not labeled,Not labeled,Not related,on our way to colorado springs ! pumped to be in the mountains
282,215099583234183168,These wildfires in Colorado need to stop #favoriteplace,Outsiders,Sympathy and support,Related - but not informative,these wildfires in colorado need to stop <hashtag> favoriteplace
283,215107061695000577,Colorado Wildfire Now 50 Percent Contained - LEX18 Lexington KY News http://t.co/ltAB7NSp,Media,Other Useful Information,Related and informative,colorado wildfire now <number> percent contained - lex <allcaps> <number> lexington ky <allcaps> news <url>
284,215107950874861569,RT @grouptour: High-elevation roller coaster opens at #Colorado’s @GlenwoodCaverns Adventure Park : http://t.co/Aiz3cCaZ #TT,Not labeled,Not labeled,Not related,rt <allcaps> <user> : high-elevation roller coaster opens at <hashtag> colorados <user> adventure park : <url> <hashtag> tt <allcaps> <allcaps>
285,215119355187445760,"RT @cnnbrk: #Colorado firefighters facing more wind, heat. http://t.co/wQA8phBt",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <hashtag> colorado firefighters facing more wind , heat . <url>"
286,215121255215542272,#Personhood is back in #Colorado-check out this pic to get the lowdown #3xNoCharm #COPolitics http://t.co/8dAmsrkj,Not labeled,Not labeled,Not related,<hashtag> personhood is back in <hashtag> colorado-check out this pic to get the lowdown <hashtag> <number> xnocharm <hashtag> cop <allcaps> olitics <url>
287,215127597007384578,Thank you to all firefighters who are out at the #highparkfire protecting homes and saving lives.,Outsiders,Sympathy and support,Related - but not informative,thank you to all firefighters who are out at the <hashtag> highparkfire protecting homes and saving lives .
288,215132047172308994,"What? RT @danieljchacon: At about 71 percent, the city of Colorado Springs is the greatest funder of PPRTA, says Bach.",Not labeled,Not labeled,Not related,"what ? rt <allcaps> <user> : at about <number> percent , the city of colorado springs is the greatest funder of pprta <allcaps> , says bach ."
289,215138435093110784,RT @COEmergency: Items needed for #HighParkFire Donation Center.  http://t.co/FlNhdClR,Government,Donations and volunteering,Related and informative,rt <allcaps> <user> : items needed for <hashtag> highparkfire donation center . <url>
290,215150707609845760,"I'm at WolfWind (Colorado Springs, Colorado) http://t.co/Jp7DbxBy",Not labeled,Not labeled,Not related,"i 'm at wolfwind -LRB- colorado springs , colorado -RRB- <url>"
291,215174099247435776,"Wind, Heat Hamper Colorado Wildfire Fight: Wind, Heat Hamper Colorado Wildfire Fight",Media,Other Useful Information,Related and informative,"wind , heat hamper colorado wildfire fight : wind , heat hamper colorado wildfire fight"
292,215216822444756992,RT @Maiani16: Thoughts and prayers to the victims of the Colorado wildfires #secondhome,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : thoughts and prayers to the victims of the colorado wildfires <hashtag> secondhome
293,215216990195957761,RT @barry_osborne: #UFO activist: Mass airing of Rain Melody may end Colorado's #HighParkFire: http://t.co/rVhJGZVm,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : <hashtag> ufo <allcaps> <allcaps> activist : mass airing of rain melody may end colorado 's <hashtag> highparkfire : <url>
294,215249416393719808,BIG Colorado Thank You to @Good4UDrinks for sending more drinks to the frontline.  #HighParkFire http://t.co/sSH2NS2y,Outsiders,Donations and volunteering,Related - but not informative,big <allcaps> colorado thank you to <user> for sending more drinks to the frontline . <hashtag> highparkfire <url>
295,215261927994167296,"Wells Fargo is now looking for qualified #job applicants in Colorado Springs, CO. http://t.co/8dKKj7LX #tweetmyjobs",Not labeled,Not labeled,Not related,"wells fargo is now looking for qualified <hashtag> job applicants in colorado springs , co <allcaps> . <url> <hashtag> tweetmyjobs"
296,215271793001369600,Cameras come out when the BBoys start dancing... #bboy #breaklife #denver #colorado  http://t.co/gs1GvSuH,Not labeled,Not labeled,Not related,cameras come out when the bb <allcaps> oys start dancing . <repeat> <hashtag> bboy <hashtag> breaklife <hashtag> denver <hashtag> colorado <url>
297,215277044244819968,Went back in the ole memory banks and relived a mountain hike with my late great brother Mike. Posting about it tomorrow. #Colorado #hiking,Not labeled,Not labeled,Not related,went back in the ole memory banks and relived a mountain hike with my late great brother mike . posting about it tomorrow . <hashtag> colorado <hashtag> hiking
298,215277946032758784,@GMInsideNews @Holden We need that truck here! #Colorado #GMchat,Not labeled,Not labeled,Not related,<user> <user> we need that truck here ! <hashtag> colorado <hashtag> gm <allcaps> chat
299,215286380757127168,"RT @pinkbunny70: Prayers for the residents, Firefighters and all those trying to put out the fires! #highparkfire #ColoradoFires Hope ev ...",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : prayers for the residents , firefighters and all those trying to put out the fires ! <hashtag> highparkfire <hashtag> coloradofires hope ev . <repeat>"
300,215303988445319170,#Colorado #Sky Watch RedGage - http://t.co/siWOZ5An,Not labeled,Not labeled,Not related,<hashtag> colorado <hashtag> sky watch redgage - <url>
301,215317343130238976,RT @EmrgncyNewsWire: Wildfires could force more evacuations - WTVQ http://t.co/M4ZZEu6w #Wildfire,Media,Affected individuals,Related and informative,rt <allcaps> <user> : wildfires could force more evacuations - wtvq <allcaps> <url> <hashtag> wildfire
302,215352826958843904,"RT @HuffingtonPost: Massive Colo. wildfire 50 percent contained, but still growing #HighParkFire  http://t.co/OOCVLbIC",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : massive colo. wildfire <number> percent contained , but still growing <hashtag> highparkfire <url>"
303,215426868973801473,"FULL F LOAD FROM LAS VEGAS, NV TO COLORADO SPRINGS, CO ON JUN 20. 813 MILES. http://t.co/xDVCqcPp",Not labeled,Not labeled,Not related,"full <allcaps> f load <allcaps> from <allcaps> las <allcaps> vegas <allcaps> , nv <allcaps> to <allcaps> colorado <allcaps> springs <allcaps> , co <allcaps> on <allcaps> jun <allcaps> <number> <number> miles <allcaps> . <url>"
304,215433714094710784,"Pro Power Rooter, Colorado Springs, CO http://t.co/y3O8fKP2",Not labeled,Not labeled,Not related,"pro power rooter , colorado springs , co <allcaps> <url>"
305,215449295938265089,Aftermath of a Forest Fire http://t.co/oWKjKt4H via @wordpressdotcom -- 16 #photos #wildfire #environment,Media,Other Useful Information,Related and informative,aftermath of a forest fire <url> via <user> -- <number> <hashtag> photos <hashtag> wildfire <hashtag> environment
306,215458431111405568,"Today's Photo - Girafe at the Denver Zoo - Denver, Colorado - http://t.co/AY8jmQsc #tbex #tbexrr #colorado @VisitDenver #photography",Not labeled,Not labeled,Not related,"today 's photo - girafe at the denver zoo - denver , colorado - <url> <hashtag> tbex <hashtag> tbexrr <hashtag> colorado <user> <hashtag> photography"
307,215465313989427200,"RT @LarimerSheriff: #HighParkFire New acreage for High Park Fire is 65,738 with 55% containment.  Here is link for updated map http://t. ...",Government,Other Useful Information,Related and informative,rt <allcaps> <user> : <hashtag> highparkfire new acreage for high park fire is <number> with <number> % containment . here is link for updated map <url> . . <repeat>
308,215476110127927297,RT @teknomantik: Beware of misinformation and agendas: Check sources before retweeting. Let's keep it factual! #HighParkFire,Not labeled,Not labeled,Not related,rt <allcaps> <user> : beware of misinformation and agendas : check sources before retweeting . let 's keep it factual ! <hashtag> highparkfire
309,215518451614236674,"LOVELL WINS BIG AT THE BIG HOUSE: Colorado Springs, CO 6/19/12 - Brad Lovell set the pro-light class on fire thi... http://t.co/Q8LzlM8b",Not labeled,Not labeled,Not related,"lovell <allcaps> wins <allcaps> big <allcaps> at <allcaps> the <allcaps> big <allcaps> house <allcaps> : colorado springs , co <allcaps> <number> / <number> / <number> - brad lovell set the pro-light class on fire thi . <repeat> <url>"
310,215527213519482881,Colorado LGBT Military Leads Gay Pride Parade http://t.co/JHFQA8jB #colorado,Not labeled,Not labeled,Not related,colorado lgbt <allcaps> military leads gay pride parade <url> <hashtag> colorado
311,215543047017074690,RT @TyCBS4: This sign welcomes evacuees back into the Soldier Canyon area #HighParkFire @CBSDenver http://t.co/mtFLYtPO,Media,Affected individuals,Related and informative,rt <allcaps> <user> : this sign welcomes evacuees back into the soldier canyon area <hashtag> highparkfire <user> <url>
312,215548696731992064,RT @onweeronline: Prachtige foto's van de National Guard in strijd tegen #HighParkFire #wildfire #firefighting #NationalGuard #Colorado  ...,Not applicable,Other Useful Information,Related and informative,rt <allcaps> <user> : prachtige foto 's van de national guard in strijd tegen <hashtag> highparkfire <hashtag> wildfire <hashtag> firefighting <hashtag> nationalguard <hashtag> colorado . <repeat>
313,215564110799183872,Re symbols on today's map: MT @LarimerSheriff: Only relevant to firefightng effort. Will b removd 4 tomorrow to reduce confusn #HighParkFire,Government,Other Useful Information,Related - but not informative,re symbols on today 's map : mt <allcaps> <user> : only relevant to firefightng effort . will b removd <number> tomorrow to reduce confusn <hashtag> highparkfire
314,215567663374675968,RT @9NEWS: LIVE #highparkfire media briefing: http://t.co/5ZBlLiYE,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : live <allcaps> <hashtag> highparkfire media briefing : <url>
315,215578157523275776,390 #HighParkFire evacuees  told they can return home Wednesday http://t.co/cVMgyEwm,Media,Affected individuals,Related and informative,<number> <hashtag> highparkfire evacuees told they can return home wednesday <url>
316,215578753118633984,RT @csgazette: Young moose stuck in #Colorado skate park dies after being tranquilized http://t.co/OFVQ2BD8 @outthereco,Not labeled,Not labeled,Not related,rt <allcaps> <user> : young moose stuck in <hashtag> colorado skate park dies after being tranquilized <url> <user>
317,215596876714606592,"The heat buster!   @ Colorado Springs, CO http://t.co/B8OZsdQN",Not labeled,Not labeled,Not related,"the heat buster ! @ colorado springs , co <allcaps> <url>"
318,215690019640315904,Mineral Lease District is poised for first grant awards http://t.co/ve9PH9k9 #colorado,Not labeled,Not labeled,Not related,mineral lease district is poised for first grant awards <url> <hashtag> colorado
319,215694696259919872,"RT @hollye83: Interested in writing a letter to the USOC? United States Olympic Committee, 27 South Tejon, Colorado Springs, CO 80903 #R ...",Not labeled,Not labeled,Not related,"rt <allcaps> <user> : interested in writing a letter to the usoc <allcaps> ? united states olympic committee , <number> south tejon , colorado springs , co <allcaps> <number> <hashtag> r <allcaps> . <repeat>"
320,215763893904089088,"Boulder, CO; Volunteers take on work of reseeding Fourmile Fire burn area: http://t.co/u8z4SPDA",NGOs,Donations and volunteering,Related and informative,"boulder , co <allcaps> ; volunteers take on work of reseeding fourmile fire burn area : <url>"
321,215806621253771266,"Colorado. Soon to feature plagues of locusts.: First, the big fire came.   Then, the firefighters arrived to fig... http://t.co/YK4MzHPZ",Outsiders,Other Useful Information,Related - but not informative,"colorado . soon to feature plagues of locusts. : first , the big fire came . <elong> then , the firefighters arrived to fig . <repeat> <url>"
322,215815987151376385,RT @tmrounsaville: View of #highparkfire from #hughesstadium #csu the smoke was unreal on Sunday @coloradostateu http://t.co/eFSGrLpc,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : view of <hashtag> highparkfire from <hashtag> hughesstadium <hashtag> csu the smoke was unreal on sunday <user> <url>
323,215821620097462272,USFS forest ecologist: Not just forests out of whack. It's whole life zones out of whack. #highparkfire #haymanfire,Government,Other Useful Information,Related and informative,usfs <allcaps> forest ecologist : not just forests out of whack . it 's whole life zones out of whack . <hashtag> highparkfire <hashtag> haymanfire
324,215826640696123392,@FortCollinsBrew 1900 considered the pride of #Colorado.  Do u agree?   http://t.co/vMeqLpD9,Not labeled,Not labeled,Not related,<user> <number> considered the pride of <hashtag> colorado . do u agree ? <url>
325,215854406996996096,Campus and community preparing for medical school | http://t.co/ypg51dNG | Colorado Springs | Pueblo |: http://t.co/ZJYduzcM,Not labeled,Not labeled,Not related,campus and community preparing for medical school | <url> | colorado springs | pueblo | : <url>
326,215855174546231296,Just when we thought it was safe to go outside. #CO #Wx  &gt;&gt; Fri=97 degrees Sat=100 degrees. You know what that means. #HighParkFire,Government,Other Useful Information,Related and informative,just when we thought it was safe to go outside . <hashtag> co <allcaps> <allcaps> <hashtag> wx > > fri = <number> degrees sat = <number> degrees . you know what that means . <hashtag> highparkfire
327,215869691003011072,I'm at Target. Can someone tell me what donations are needed for #HighParkFire evacuees and firefighters?,Outsiders,Donations and volunteering,Related - but not informative,i 'm at target . can someone tell me what donations are needed for <hashtag> highparkfire evacuees and firefighters ?
328,215882814997004288,In case you missed it --&gt; Welcome to Denver http://t.co/xWauVQXH #TBEX #Colorado,Not labeled,Not labeled,Not related,in case you missed it -- > welcome to denver <url> <hashtag> tbex <allcaps> <allcaps> <hashtag> colorado
329,215885881016463360,RT @romenesko: AJR editor says good for Barrett Tryon for telling Colorado Springs Gazette to take this job and shove it. http://t.co/oW ...,Not labeled,Not labeled,Not related,rt <allcaps> <user> : ajr <allcaps> editor says good for barrett tryon for telling colorado springs gazette to take this job and shove it . <url> . <repeat>
330,215907372638539777,@amy_realtor Does it again Happy buyer clients!  #HUD property today!  303 W Lehow  #Englewood #Colorado sold/closed! http://t.co/wHItLepg,Not labeled,Not labeled,Not related,<user> does it again happy buyer clients ! <hashtag> hud <allcaps> <allcaps> property today ! <number> w lehow <hashtag> englewood <hashtag> colorado sold / closed ! <url>
331,215916281336037376,Medical Assistant - Orthopedics - Colorado Springs http://t.co/wvCPxVYB #cospringsmedicalassistant,Not labeled,Not labeled,Not related,medical assistant - orthopedics - colorado springs <url> <hashtag> cospringsmedicalassistant
332,215935667430109186,Reasonable Cable Television and Internet Deal in Colorado Springs CO http://t.co/MSwRJv6K,Not labeled,Not labeled,Not related,reasonable cable television and internet deal in colorado springs co <allcaps> <url>
333,215941765952323586,@Real_Liam_Payne How was your day today? (: #Colorado,Not labeled,Not labeled,Not related,<user> how was your day today ? -LRB- : <hashtag> colorado
334,215951618368225280,@Real_Liam_Payne it needs to be July 24th 2013 already! my bestie and I are so excited for our concert. I love you guys! :)xx  #Colorado,Not labeled,Not labeled,Not related,<user> it needs to be july <number> th <number> already ! my bestie and i are so excited for our concert . i love you guys ! <smile> xx <hashtag> colorado
335,215957985296515075,@Real_Liam_Payne I'm si excited to hear it #Colorado,Not labeled,Not labeled,Not related,<user> i 'm si excited to hear it <hashtag> colorado
336,215976524153765888,Love it! RT @bargainblessing: I love visiting the Colorado Springs zoo here in #Colorado. Feeding the giraffes is the best! #SavingsNation,Not labeled,Not labeled,Not related,love it ! rt <allcaps> <user> : i love visiting the colorado springs zoo here in <hashtag> colorado . feeding the giraffes is the best ! <hashtag> savingsnation
337,216118371291369472,colorado fire: ... http://t.co/Xg78Wxtc,Media,Other Useful Information,Related - but not informative,colorado fire : . <repeat> <url>
338,216199195542036481,"RT @denverpost: Firefighters hope to fully contain #HighParkFire, Colorado's costliest wildfire, on or about July 8: http://t.co/GFJsaNPF",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : firefighters hope to fully contain <hashtag> highparkfire , colorado 's costliest wildfire , on or about july <number> <url>"
339,216215452685312001,"RT @KUNC: #HighParkFire: 60% Containment, Red Flag Conditions Concern Firefighters http://t.co/UU7mukPJ",Media,Caution and advice,Related and informative,"rt <allcaps> <user> : <hashtag> highparkfire : <number> % containment , red flag conditions concern firefighters <url>"
340,216238169002229761,Stellar's Jay Perches on Evergreen Branch http://t.co/CHRlM7Yk #Colorado #RMNP http://t.co/Ox5ja5qf,Not labeled,Not labeled,Not related,stellar 's jay perches on evergreen branch <url> <hashtag> colorado <hashtag> rmnp <allcaps> <allcaps> <url>
341,216262361781248003,Fresh fruit for #HighParkFire personnel staying on campus not needed. Plenty of fruit already! Please donate $ to @NoCORedCross instead,NGOs,Donations and volunteering,Related and informative,fresh fruit for <hashtag> highparkfire personnel staying on campus not needed . plenty of fruit already ! please donate $ to <user> instead
342,216267445248331778,Winds today are out of the NE filling the Front Range w/smoke. Hard to see what is going on w/ #HighParkFire.,Eyewitness,Other Useful Information,Related and informative,winds today are out of the ne <allcaps> filling the front range w / smoke . hard to see what is going on w / <hashtag> highparkfire .
343,216270809101115393,RT @KUNC: #HighParkFire: New Evacuations Ordered http://t.co/in9sygXF,Media,Caution and advice,Related and informative,rt <allcaps> <user> : <hashtag> highparkfire : new evacuations ordered <url>
344,216276525945847809,"Are you a Statistics expert and looking for extra money as a tutor in the Colorado Springs, CO area? - check this out: http://t.co/SwMDNr5t",Not labeled,Not labeled,Not related,"are you a statistics expert and looking for extra money as a tutor in the colorado springs , co <allcaps> area ? - check this out : <url>"
345,216305818927251456,RT @tri1025: RT @LarimerSheriff: #HighParkFire Residents of Red Feather Lakes and Crystal Lakes need to use Cherokee Park Road (CR 80C)...,Government,Caution and advice,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> : <hashtag> highparkfire residents of red feather lakes and crystal lakes need to use cherokee park road -LRB- cr <allcaps> <number> c -RRB- . <repeat>
346,216336307352371200,#HighParkFire from I-25. http://t.co/2nXZFfIv,Media,Other Useful Information,Related and informative,<hashtag> highparkfire from i <number> <url>
347,216340732338905088,Me too;) RT @JKsCOGirl: @dannywood I'm very excited to walk for two Team Betty's this year in Colorado Springs and Denver! :),Not labeled,Not labeled,Not related,me too <smile> rt <allcaps> <user> : <user> i 'm very excited to walk for two team betty 's this year in colorado springs and denver ! <smile>
348,216342460396343297,"RT @reporterherald: #HighParkFire making push north over Red Feather Lakes Road. All of Glacier View, and more, evacuated. http://t.co/z ...",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : <hashtag> highparkfire making push north over red feather lakes road . all of glacier view , and more , evacuated . <url> . <repeat>"
349,216342540062961664,@rqskye I'm in Boulder so about 50 miles southwest of the fire.  I have seen numerous reports of wind.  Not good.,Eyewitness,Other Useful Information,Related and informative,<user> i 'm in boulder so about <number> miles southwest of the fire . i have seen numerous reports of wind . not good .
350,216345710960979968,RT @KyleClark: RT @northfortynews: High winds at #HighParkFire sent flames 300-400 feet in the air near the top of East White Pine Mtn h ...,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> : high winds at <hashtag> highparkfire sent flames <number> <number> feet in the air near the top of east white pine mtn h . <repeat>
351,216349737488621568,RT @jawtry: #HighParkFire: A view from @CDOT's Virginia Dale traffic camera near the CO/WY border:  http://t.co/cC0T3bjW,Government,Other Useful Information,Related and informative,rt <allcaps> <user> : <hashtag> highparkfire : a view from <user> 's virginia dale traffic camera near the co <allcaps> / wy <allcaps> border : <url>
352,216359954846728194,"#HighParkFire live briefing: Bill Hahnenberg, cmdr: The prognosis for the next day — a little better, but extreme weather conditions.",Government,Other Useful Information,Related and informative,"<hashtag> highparkfire live briefing : bill hahnenberg , cmdr : the prognosis for the next day a little better , but extreme weather conditions ."
353,216366107873914880,Photographer was in Glacier View as #HighParkFire evacuations were declared. His photo gallery: http://t.co/Yr8Rcv4J,Eyewitness,Other Useful Information,Related and informative,photographer was in glacier view as <hashtag> highparkfire evacuations were declared . his photo gallery : <url>
354,216369501049065472,Just chillin with @katiearledge little sister in Colorado springs haha,Not labeled,Not labeled,Not related,just chillin with <user> little sister in colorado springs haha
355,216374014132760576,"We're number 5 on the ReverbNation Country charts for Colorado Springs, CO. http://t.co/UCe9ORYA",Not labeled,Not labeled,Not related,"we 're number <number> on the reverbnation country charts for colorado springs , co <allcaps> . <url>"
356,216519560663281664,RT @TransNewsDaily: Denver sheriff’s department plans new policies for #transgender inmates #trans #colorado htt... http://t.co/cliLvS7M,Not labeled,Not labeled,Not related,rt <allcaps> <user> : denver sheriffs department plans new policies for <hashtag> transgender inmates <hashtag> trans <hashtag> colorado htt . <repeat> <url>
357,216523499123126272,Larimer County Landscape Explorer updated with latest IR boundary.  http://t.co/Jx5umIdi #highparkfire,Not labeled,Not labeled,Not related,larimer county landscape explorer updated with latest ir <allcaps> boundary . <url> <hashtag> highparkfire
358,216550187492057088,"RT @SMDayFoCo2012: Donationsl continue for #HighParkFire at Foothills Mall. #HelpColoradoNow. If you are out an about this morning,... h ...",Business,Donations and volunteering,Related and informative,"rt <allcaps> <user> : donationsl continue for <hashtag> highparkfire at foothills mall . <hashtag> helpcoloradonow . if you are out an about this morning , . <repeat> h . <repeat>"
359,216608731599872000,"@KyleLSaunders Well, we have a report/block button for a reason. Although, I did make some really low-brow #highparkfire jokes a week ago...",Outsiders,Other Useful Information,Related - but not informative,"<user> well , we have a report / block button for a reason . although , i did make some really low-brow <hashtag> highparkfire jokes a week ago . <repeat>"
360,216615845118480385,RT @DearNinax3: Crazy fires in Colorado 🗻🔥 http://t.co/SW5Ib3DC,Outsiders,Other Useful Information,Related - but not informative,rt <allcaps> <user> : crazy fires in colorado <url>
361,216626137940504577,Today my lifelong fear of our cabin in Colorado succumbing to fire has actually become a reality.,Eyewitness,Affected individuals,Related - but not informative,today my lifelong fear of our cabin in colorado succumbing to fire has actually become a reality .
362,216634987921944576,Colorado Spring wildfire http://t.co/yKxOv7xP,Media,Other Useful Information,Related and informative,colorado spring wildfire <url>
363,216647784751824897,Jesus...half this state is on fire and its 102° right now.  #summerfun colorado style,Outsiders,Other Useful Information,Related and informative,jesus . <repeat> half this state is on fire and its <number> right now . <hashtag> summerfun colorado style
364,216650766893596672,RT @krccfm: Official hashtag for fire is #waldofire,Media,Other Useful Information,Related - but not informative,rt <allcaps> <user> : official hashtag for fire is <hashtag> waldofire
365,216651878400929792,RT @aradia53: COFires: 1 in Colorado Springs area is #WaldoFire . 1 in Estes Park is #WoodlandHeights fire. Another near Leadville is #N ...,Media,Caution and advice,Related and informative,rt <allcaps> <user> : cof <allcaps> ires : <number> in colorado springs area is <hashtag> waldofire . <number> in estes park is <hashtag> woodlandheights fire . another near leadville is <hashtag> n <allcaps> . <repeat>
366,216654818595450882,@ashergrey @NWSSaltLakeCity #ConnecttheDots #utheat &amp; #wildfire fueled by climate change http://t.co/WyG4Db5c,Media,Other Useful Information,Related and informative,<user> <user> <hashtag> connectthedots <hashtag> utheat & <hashtag> wildfire fueled by climate change <url>
367,216656810902437889,@TheWorldCalls we lived in #Colorado for 4 years and go back every year to ski! We used to camp near the Castle! He is an interesting man!,Not labeled,Not labeled,Not related,<user> we lived in <hashtag> colorado for <number> years and go back every year to ski ! we used to camp near the castle ! he is an interesting man !
368,216658463441428480,Wild fires in colorado serious right now,Outsiders,Other Useful Information,Related and informative,wild fires in colorado serious right now
369,216664859759214592,RT @VisitCOS: Follow #waldofire for information and updated evacuations,Government,Affected individuals,Related and informative,rt <allcaps> <user> : follow <hashtag> waldofire for information and updated evacuations
370,216674120782462977,Currently 4th warmest June ever recorded for #Denver.  #cowx #colorado http://t.co/03pKmq6r,Not labeled,Not labeled,Not related,currently <number> th warmest june ever recorded for <hashtag> denver . <hashtag> cowx <hashtag> colorado <url>
371,216685898392276992,RT @reporterherald: Red Cross aid distribution center for #HighParkFire set up in old Mervyns building at Foothills Mall. http://t.co/uM ...,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : red cross aid distribution center for <hashtag> highparkfire set up in old mervyns building at foothills mall . <url> . <repeat>
