,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
267,379288561939255296,RT @MollyHendrickso: We're headed to #Milliken today. We'll have continuous coverage starting at noon w the latest on the #coflood. #7newsN…,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : we 're headed to <hashtag> milliken today . we 'll have continuous coverage starting at noon w the latest on the <hashtag> coflood . <hashtag> <number> newsn
268,379289077826072579,I have no food and no way to get food #boulderflood,Eyewitness,Affected individuals,Related - but not informative,i have no food and no way to get food <hashtag> boulderflood
269,379290814268338176,http://t.co/8V69nbgEce Hundreds unaccounted for in Colorado floods,Media,Affected individuals,Related and informative,<url> hundreds unaccounted for in colorado floods
270,379295625155575808,Colorado flooding doesn't stop Postal Service http://t.co/na58Mmy3an,Government,Infrastructure and utilities,Related and informative,colorado flooding does n't stop postal service <url>
271,379300591182557185,RT @SurvivorShape: TY for the calls our studio&amp;staff survived the #coloradoflood - Hoping all our friends @FIRSTDESCENTS and @mylifelineorg…,Business,Sympathy and support,Related and informative,rt <allcaps> <user> : ty <allcaps> for the calls our studio & staff survived the <hashtag> coloradoflood - hoping all our friends <user> and <user>
272,379302008873689088,RT @EricHolthaus: This is nearly unfathomable: the Big Thompson River has spent nearly 60hrs at record levels. #boulderflood ongoing. http:…,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : this is nearly unfathomable : the big thompson river has spent nearly <number> hrs at record levels . <hashtag> boulderflood ongoing . http :
273,379302440899600384,RT @DenverChannel: Flooding at Red Rocks Amphitheatre - about 30 rows under water! Photo via http://t.co/b414RHRZbh #COwx #COflood http://t…,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : flooding at red rocks amphitheatre - about <number> rows under water ! photo via <url> <hashtag> co <allcaps> wx <hashtag> co <allcaps> flood <url>
274,379302940000792576,RT @Calgonaway: My prayers go out to all the flooding victims in Colorado right now.,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : my prayers go out to all the flooding victims in colorado right now .
275,379303514607849472,"RT @denverpost: Colorado floods relief: How to help victims, those affected http://t.co/fdTZOoNUe9 #coflood",Media,Donations and volunteering,Related and informative,"rt <allcaps> <user> : colorado floods relief : how to help victims , those affected <url> <hashtag> coflood"
276,379304550630715392,"RT @BoulderRelief: NEEDED: New towels, new blankets, new socks, dry shoes, packaged food for #BoulderFlood relief! Bring to 2850 Mapleton A…",NGOs,Donations and volunteering,Related and informative,"rt <allcaps> <user> : neede <allcaps> <smile> new towels , new blankets , new socks , dry shoes , packaged food for <hashtag> boulderflood relief ! bring to <number> mapleton a"
277,379306224140812288,RT @DenverChannel: Flooding at Red Rocks Amphitheatre - about 30 rows under water! Photo via http://t.co/b414RHRZbh #COwx #COflood http://t…,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : flooding at red rocks amphitheatre - about <number> rows under water ! photo via <url> <hashtag> co <allcaps> wx <hashtag> co <allcaps> flood <url>
278,379306253501341696,#COflood Releases from Olympus Dam have increased to 1100 cfs. We have seen rain at Estes. Rain inflows to Lake... http://t.co/aoKTSgyyQn,Government,Other Useful Information,Related and informative,<hashtag> co <allcaps> flood releases from olympus dam have increased to <number> cfs . we have seen rain at estes . rain inflows to lake . <repeat> <url>
279,379311844516585473,Just talked with folks at @CUBoulder. Chancellor's decision about whether to close campus Monday is coming soon. #boulderflood,Outsiders,Infrastructure and utilities,Related and informative,just talked with folks at <user> . chancellor 's decision about whether to close campus monday is coming soon . <hashtag> boulderflood
280,379313027297710080,"General Contractor Serving, #COFlood #Evergreen #Jeffco",Not labeled,Not labeled,Not related,"general contractor serving , <hashtag> cof <allcaps> lood <hashtag> evergreen <hashtag> jeffco"
281,379313346060644352,RT @9NEWS: INCREDIBLE IMAGE: A soldier rescues a woman with a walker via helicopter from Longmont Dam Rd. in Lyons. #coflood http://t.co/Ff…,Media,Affected individuals,Related and informative,rt <allcaps> <user> : incredible <allcaps> image <allcaps> : a soldier rescues a woman with a walker via helicopter from longmont dam rd. in lyons . <hashtag> coflood <url>
282,379314377876189184,"RT @W00PIGS000IE: BREAKING:  Experts have determined Colorado Flooding was caused by tears of Badger fans, FEMA is sending trucks loaded w/…",Outsiders,Other Useful Information,Related - but not informative,"rt <allcaps> <user> : breaking <allcaps> : experts have determined colorado flooding was caused by tears of badger fans , fema <allcaps> is sending trucks loaded w /"
283,379315556479807488,"RT @Richard_H: Just reading about the floods in Colorado - we've spent a fair bit of time there over the years, hope it stops raining soon …",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : just reading about the floods in colorado - we 've spent a fair bit of time there over the years , hope it stops raining soon"
284,379316609258496001,"RT @9NEWS: We just spoke with Red Rocks. Their seats are not underwater, just wet. Lumineers show tonight is still on as planned. #coflood",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : we just spoke with red rocks . their seats are not underwater , just wet . lumineers show tonight is still on as planned . <hashtag> coflood"
285,379319536878510082,"RT @femaregion8: If it's not safe for you, it's not safe for your pets.  Take them with you. #COpets #COflood",Government,Caution and advice,Related and informative,"rt <allcaps> <user> : if it 's not safe for you , it 's not safe for your pets . take them with you . <hashtag> co <allcaps> pets <hashtag> co <allcaps> flood"
286,379322103763185664,"RT @femaregion8: If it's not safe for you, it's not safe for your pets.  Take them with you. #COpets #COflood",Government,Caution and advice,Related and informative,"rt <allcaps> <user> : if it 's not safe for you , it 's not safe for your pets . take them with you . <hashtag> co <allcaps> pets <hashtag> co <allcaps> flood"
287,379323030733733888,"RT @latimes: Colorado flooding: 6 likely dead, more than 700 missing. http://t.co/Iwj1g4zuXN",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : colorado flooding : <number> likely dead , more than <number> missing . <url>"
288,379324788138721282,"Boulder, CO has received app. 20 in of rain this year so far. That's 20% of what our rainforests get every year. #COflood",Not applicable,Other Useful Information,Related and informative,"boulder , co <allcaps> has received app . <number> in of rain this year so far . that 's <number> % of what our rainforests get every year . <hashtag> co <allcaps> flood"
289,379324934935162881,"RT @DenverChannel: 30 state highway bridges destroyed, 20 damaged - @ColoradoDOT's Amy Ford (partial assessment) #COFlood #BreakingNews",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : <number> state highway bridges destroyed , <number> damaged - <user> 's amy ford -LRB- partial assessment -RRB- <hashtag> cof <allcaps> lood <hashtag> breakingnews"
290,379325207543947264,"RT @KD0FHS: Environmental damage occurring in #Colorado #flood, media turning a blind eye. #coflood http://t.co/dBQT0AJBAR",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : environmental damage occurring in <hashtag> colorado <hashtag> flood , media turning a blind eye . <hashtag> coflood <url>"
291,379325744440041472,"RT @indigojourney: You dont have 2 ask permission, U see problem &amp; solution...encourage leaderhsip roles #occupy #floodrelief #coflood ht…",Outsiders,Other Useful Information,Related and informative,"rt <allcaps> <user> : you dont have <number> ask permission , u see problem & solution . <repeat> encourage leaderhsip roles <hashtag> occupy <hashtag> floodrelief <hashtag> coflood ht"
292,379326998541107200,"Flooding by #UCCS has moved traffic cones into middle of traffic on Austin Bluffs by Union, stay safe out there!  #coflood",Government,Caution and advice,Related and informative,"flooding by <hashtag> uccs <allcaps> <allcaps> has moved traffic cones into middle of traffic on austin bluffs by union , stay safe out there ! <hashtag> coflood"
293,379328139379638273,Fires cause flooding and death in Colorado http://t.co/hvTtjc1vW9,Media,Affected individuals,Related and informative,fires cause flooding and death in colorado <url>
294,379334183392251904,RT @mchastain81: You can do so much to help those who lost everything in the #COflood http://t.co/NsEhKW3Spu,Outsiders,Donations and volunteering,Related and informative,rt <allcaps> <user> : you can do so much to help those who lost everything in the <hashtag> co <allcaps> flood <url>
295,379334258856194049,#lyons #boulderflood Here is what is left of Shelly's Cabins off of 36 West of Lyons. http://t.co/wwvGLAt75C,Eyewitness,Infrastructure and utilities,Related and informative,<hashtag> lyons <hashtag> boulderflood here is what is left of shelly 's cabins off of <number> west of lyons . <url>
296,379339841508356096,Floods Transform Colorado's 'Gore-Tex Vortex',Not labeled,Not labeled,Not related,floods transform colorado 's ` gore-tex vortex '
297,379341879927504896,Floods Transform Colorado's 'Gore-Tex Vortex': Residents return to find Colorado's 'Gore-Tex Vortex' transform... http://t.co/iPBhMMWYfq,Media,Infrastructure and utilities,Related and informative,floods transform colorado 's ` gore-tex vortex ' : residents return to find colorado 's ` gore-tex vortex ' transform . <repeat> <url>
298,379345407337172992,RT @KellySommariva: Streets buckling like taffy. Viewer pic from Lee Hill Dr. and Lefthand Canyon Dr. #coflood #boulderflood http://t.co/KK…,Eyewitness,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : streets buckling like taffy . viewer pic from lee hill dr. and lefthand canyon dr. <hashtag> coflood <hashtag> boulderflood <url>
299,379347017949925376,RT @Muffissness: DONATE BY TEXT TO HELP #COLORADO #FLOOD VICTIMS. MT @9NEWS Colorado #floods: How you can help http://t.co/NBtzFvicNb #COFl…,Media,Donations and volunteering,Related - but not informative,rt <allcaps> <user> : donate <allcaps> by <allcaps> text <allcaps> to <allcaps> help <allcaps> <hashtag> colorado <allcaps> <allcaps> <hashtag> flood <allcaps> <allcaps> victims <allcaps> . mt <allcaps> <user> colorado <hashtag> floods : how you can help <url> <hashtag> cof <allcaps> l
300,379347533828325376,“@denverpost: UPDATE: Federal aid begins to flow to flood ravaged Colorado http://t.co/7W2MnfSsVY #coflood”,Media,Donations and volunteering,Related and informative,<user> : update <allcaps> : federal aid begins to flow to flood ravaged colorado <url> <hashtag> coflood
301,379348204925366273,"RT @Ascrazyasmyhair: Leaving Sterling, driving past Fort Morgan #coflood @9NEWS http://t.co/HTwvmdFqgm",Eyewitness,Other Useful Information,Related and informative,"rt <allcaps> <user> : leaving sterling , driving past fort morgan <hashtag> coflood <user> <url>"
302,379348485965090816,RT @Trenton_Hoshiko: I started a T-Shirt campaign to benefit the #coloradoflood victims. http://t.co/p9WUBC0mWB    More info at http://t.co…,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : i started a t-shirt campaign to benefit the <hashtag> coloradoflood victims . <url> <elong> more info at <url>
303,379348678898499584,RT @HazNotification: 85 Denver 5th graders &amp; teachers stranded 4 days near get a ride home in a chopper! #cowx #boulderflood #coflood http:…,Media,Affected individuals,Related and informative,rt <allcaps> <user> : <number> denver <number> th graders & teachers stranded <number> days near get a ride home in a chopper ! <hashtag> cowx <hashtag> boulderflood <hashtag> coflood http :
304,379349148664725504,RT @CherylPreheim: Rescues in Broomfield #coflood http://t.co/Zl0VrIAmAA,Outsiders,Donations and volunteering,Related and informative,rt <allcaps> <user> : rescues in broomfield <hashtag> coflood <url>
305,379353099686903809,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding, and 1,254 people unaccounted for statewide, official says - @NBCNews http:…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <number> people confirmed dead in colorado flooding , and <number> people unaccounted for statewide , official says - <user> http :"
306,379354483823616000,RT @geopolytica: Colorado flooding rescue continues http://t.co/sUpfvph2bN,Media,Affected individuals,Related and informative,rt <allcaps> <user> : colorado flooding rescue continues <url>
307,379356052493312000,@cyclist_lawyer 100$ raised so far and just four hours in! #coflood,Outsiders,Donations and volunteering,Related and informative,<user> <number> $ raised so far and just four hours in ! <hashtag> coflood
308,379357990261755904,Help #coloradoflood http://t.co/tTRZoDCaJL,Outsiders,Donations and volunteering,Related and informative,help <hashtag> coloradoflood <url>
309,379358808134254592,"RT @DisasterTechLab: OK, the decison has been made. We're sending a core team to Boulder to provide Internet access and comms. #coflood #bo…",Business,Donations and volunteering,Related and informative,"rt <allcaps> <user> : ok <allcaps> , the decison has been made . we 're sending a core team to boulder to provide internet access and comms . <hashtag> coflood <hashtag> bo"
310,379360347431268353,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding, and 1,254 people unaccounted for statewide, official says - @NBCNews http:…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <number> people confirmed dead in colorado flooding , and <number> people unaccounted for statewide , official says - <user> http :"
311,379361337278988288,"Colorado flooding: Evacuations, broken oil pipeline in Weld County #fraccident  http://t.co/d1FMyLx1qg",Outsiders,Infrastructure and utilities,Related and informative,"colorado flooding : evacuations , broken oil pipeline in weld county <hashtag> fraccident <url>"
312,379361807070425088,Another woman missing and feared dead in Colorado floods http://t.co/HiEejveFjF,Media,Affected individuals,Related and informative,another woman missing and feared dead in colorado floods <url>
313,379362016793604096,A #fracking disaster? http://t.co/jmD69KAwN4 #coflood,Not applicable,Not applicable,Related and informative,a <hashtag> fracking disaster ? <url> <hashtag> coflood
314,379363098915647488,Another #CoFlood today #ugh #omg I wish this #weather get nice tomorrow,Outsiders,Sympathy and support,Related - but not informative,another <hashtag> coflood today <hashtag> ugh <hashtag> omg i wish this <hashtag> weather get nice tomorrow
315,379363761603481600,RT @RednockGeog: “@guardian: Colorado floods: rescuers rush to evacuate stranded communities:  http://t.co/tq82PT6efp” yr12 world at risk,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : <user> : colorado floods : rescuers rush to evacuate stranded communities : <url> yr <number> world at risk
316,379366060077498368,Floods transform Colorado's 'Gore-Tex Vortex' http://t.co/KEVwIbJfBT,Media,Infrastructure and utilities,Related and informative,floods transform colorado 's ` gore-tex vortex ' <url>
317,379366240428384256,RT @YuriHiranuma: Death toll rises in Colorado floods with another feared dead http://t.co/OSoDTAWiAw via @reuters  コロラドの歴史的な洪水の現時点での死者4人、行…,Not applicable,Affected individuals,Related and informative,rt <allcaps> <user> : death toll rises in colorado floods with another feared dead <url> via <user> <number>
318,379367024784203776,"On the bright side though, the apartment has never been cleaner #boulderflood",Eyewitness,Not applicable,Related - but not informative,"on the bright side though , the apartment has never been cleaner <hashtag> boulderflood"
319,379367666500108288,RT @Cosmic_Surfer: Colorado burns then floods but deniers still deny climate change http://t.co/oBI5D9LyFF,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : colorado burns then floods but deniers still deny climate change <url>
320,379370296337113088,this has been an emotionally exhausting last 4 days #boulderflood,Eyewitness,Other Useful Information,Related - but not informative,this has been an emotionally exhausting last <number> days <hashtag> boulderflood
321,379370464121876480,RT @garretdoll: I'm sad - @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain http://t.co/K8OArwnbT5,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : i 'm sad - <user> <hashtag> thornton <hashtag> colorado <hashtag> flood <hashtag> coloradoflood <hashtag> whollstoptherain <url>
322,379370682217271296,Floods destroy or damage more than 50 bridges in Colorado: WELD COUNTY — Thirty bridges have been reported... http://t.co/Mk4PlK5lXw,Media,Infrastructure and utilities,Related and informative,floods destroy or damage more than <number> bridges in colorado : weld <allcaps> county <allcaps> thirty bridges have been reported . <repeat> <url>
323,379371030315159552,RT @HHDavisPix: The damage to the small town of #Jamestown of #Boulder from the #coflood is jaw dropping. Follow here for more photos http:…,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : the damage to the small town of <hashtag> jamestown of <hashtag> boulder from the <hashtag> coflood is jaw dropping . follow here for more photos http :
324,379371923722878977,RT @A_Long_Bear: Btw it just blows me away that over 1200 people are still unaccounted for from the floods that have hit Colorado. #unthink…,Outsiders,Affected individuals,Related and informative,rt <allcaps> <user> : btw it just blows me away that over <number> people are still unaccounted for from the floods that have hit colorado . <hashtag> unthink
325,379373546901749760,RT @jaclynloraine: Hardworking power crews work to repair lines downed by a #mudslide. #boulderflood http://t.co/7eq4ngAU1H,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : hardworking power crews work to repair lines downed by a <hashtag> mudslide . <hashtag> boulderflood <url>
326,379375786681049089,@JZ_Blue Thanks for the Love Bro. I'll be fine however many are not and our best wishes and prayers go out to them all. #COFlood,Eyewitness,Sympathy and support,Related - but not informative,<user> thanks for the love bro . i 'll be fine however many are not and our best wishes and prayers go out to them all . <hashtag> cof <allcaps> lood
327,379377925767700480,RT @Wildcat0037: #Colorado floods: Over 500 unaccounted for as 'devastating' rain looms http://t.co/JRdYS5jmL7,Media,Affected individuals,Related and informative,rt <allcaps> <user> : <hashtag> colorado floods : over <number> unaccounted for as ` devastating ' rain looms <url>
328,379378101924278273,The University of Northern Colorado will be closed Monday due to flooding in the area - @9NEWS http://t.co/wXaLVfubmQ,Media,Infrastructure and utilities,Related and informative,the university of northern colorado will be closed monday due to flooding in the area - <user> <url>
329,379378227774754816,"RT @BreitbartNews: Over 1,200 Missing in Colorado Flooding: A large area of Colorado, primarily Boulder County, has experienced e... http:/…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : over <number> missing in colorado flooding : a large area of colorado , primarily boulder county , has experienced e . <repeat> http : /"
330,379378525557383169,"The Colorado Office of Emergency Management estimates nearly 19,000 homes are damaged or destroyed. #coloradoflood",Government,Infrastructure and utilities,Related and informative,the colorado office of emergency management estimates nearly <number> homes are damaged or destroyed . <hashtag> coloradoflood
331,379379666412249088,"Someone needs to tell NBC they don't need to be camped in front of my.apartment still, as they.have been for 3 days #boulderflood #headsup",Outsiders,Other Useful Information,Related - but not informative,"someone needs to tell nbc <allcaps> they do n't need to be camped in front of my.apartment still , as they.have been for <number> days <hashtag> boulderflood <hashtag> headsup"
332,379380798882709504,"RT @CherylPreheim: Heart wrenching @COEmergency reports 11,700 evacuated.  17,494 housing structures damaged, 1502 homes destroyed. #coflood",Government,Affected individuals,Related and informative,"rt <allcaps> <user> : heart wrenching <user> reports <number> evacuated . <number> housing structures damaged , <number> homes destroyed . <hashtag> coflood"
333,379381461561782273,#COFlood coverage continues on CH20 and live stream: http://t.co/bbpTYjr77F,Media,Caution and advice,Related and informative,<hashtag> cof <allcaps> lood coverage continues on ch <allcaps> <number> and live stream : <url>
334,379382791143571456,RT @OhMyJet: RT @KDVR: RT @CJose Viewer pic of Fairgrounds Park in Loveland. Railroad has shifted; heavy damage #COflood http://t.co/IBi2br…,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> : rt <allcaps> <user> viewer pic of fairgrounds park in loveland . railroad has shifte <smile> heavy damage <hashtag> co <allcaps> flood <url>
335,379385865597775872,"Flooding Brings Tales of Rescues, Improvisation: Flooding in Colorado Rockies brings tales of rescues, improvi... http://t.co/MmggUh5W59",Media,Affected individuals,Related and informative,"flooding brings tales of rescues , improvisation : flooding in colorado rockies brings tales of rescues , improvi . <repeat> <url>"
336,379385957843083264,"Flooding Brings Tales of Rescues, Improvisation: Flooding in Colorado Rockies brings tales of rescues, improvi... http://t.co/lxTmoXcI3u",Media,Affected individuals,Related and informative,"flooding brings tales of rescues , improvisation : flooding in colorado rockies brings tales of rescues , improvi . <repeat> <url>"
337,379387736253161472,RT @msnbcDisrupt: Pres. Obama has declared a state of emergency in Colorado after record flooding. To find out how you can  help go to: htt…,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : pres. obama has declared a state of emergency in colorado after record flooding . to find out how you can help go to : htt
338,379387966948257792,.RT @CUBoulderPolice: #BREAKING: Raw sewage flowing from pipe north of Space Sciences (East CU Campus) near footpaths. Avoid area. #COflood,Government,Other Useful Information,Related and informative,. rt <allcaps> <user> : <hashtag> breaking <allcaps> : <allcaps> raw sewage flowing from pipe north of space sciences -LRB- east cu <allcaps> campus -RRB- near footpaths . avoid area . <hashtag> co <allcaps> flood
339,379388977775513600,Amen. #boulderflood #hope #love http://t.co/qhfG21EXXT,Outsiders,Sympathy and support,Related - but not informative,amen . <hashtag> boulderflood <hashtag> hope <hashtag> love <url>
340,379388998742843392,Concerned family and friends use social media to spread word about #BoulderFlood unaccounted for: There are re... http://t.co/0o8YmosQ2Z,Outsiders,Affected individuals,Related - but not informative,concerned family and friends use social media to spread word about <hashtag> boulderflood unaccounted for : there are re . <repeat> <url>
341,379391708271620096,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding, and 1,254 people unaccounted for statewide, official says - @NBCNews http:…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <number> people confirmed dead in colorado flooding , and <number> people unaccounted for statewide , official says - <user> http :"
342,379393608278736897,"@TheStalwart @PIMCO I live in Boulder, Colorado.  This is trivia compared to what we're dealing with here.  #BoulderFlood",Eyewitness,Other Useful Information,Related - but not informative,"<user> <user> i live in boulder , colorado . this is trivia compared to what we 're dealing with here . <hashtag> boulderflood"
343,379396951113859072,RT @anthonywx: BEFORE &amp; AFTER FLOOD: Big Thompson Canyon entr. (Photographers not known) #boulderflood #coflood http://t.co/TSlVL6fW0I,Outsiders,Sympathy and support,Related and informative,rt <allcaps> <user> : before <allcaps> & after <allcaps> floo <allcaps> <smile> big thompson canyon entr . -LRB- photographers not known -RRB- <hashtag> boulderflood <hashtag> coflood <url>
344,379399283163664384,Interesting holiday experience: buying bottled water in Colorado because maybe the tap water is contaminated by the enormous floods.,Eyewitness,Affected individuals,Related - but not informative,interesting holiday experience : buying bottled water in colorado because maybe the tap water is contaminated by the enormous floods .
345,379404760924688385,"RT @jaredpolis: Well, at least we're not being over-run by Herpes infested monkeys #coloradoflood #boulderflood  http://t.co/Bu4a1KyOhm",Not labeled,Not labeled,Not related,"rt <allcaps> <user> : well , at least we 're not being over-run by herpes infested monkeys <hashtag> coloradoflood <hashtag> boulderflood <url>"
346,379406849671319553,"RT @BrianBledsoe: 11,700 people evacuated, 17,494 homes damaged, 1,502 homes destroyed, 1,253 people unaccounted for...#cowx #coflood",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <number> people evacuated , <number> homes damaged , <number> homes destroyed , <number> people unaccounted for . <repeat> <hashtag> cowx <hashtag> coflood"
347,379409471140675585,"RT @SaraMegibow: ...is wet. Evacuations north, west and east of us. Still raining. Roads are shredded. #coloradoflood",Eyewitness,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : . <repeat> is wet . evacuations north , west and east of us . still raining . roads are shredded . <hashtag> coloradoflood"
348,379410108675289088,RT @BoulderRelief: Can you help with long-term housing of #BoulderFlood victims? Please let us know: boulderfloodrelief at gmail dot com,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : can you help with long-term housing of <hashtag> boulderflood victims ? please let us know : boulderfloodrelief at gmail dot com
349,379410586817527808,RT @realstevem: Does anyone know of some vacant warehouse space near central Boulder for @Boulderrelief Flood relief efforts? #boulderflood,Outsiders,Donations and volunteering,Related and informative,rt <allcaps> <user> : does anyone know of some vacant warehouse space near central boulder for <user> flood relief efforts ? <hashtag> boulderflood
350,379411652178755585,"RT @9NEWS: Colorado floods: 11,700 evacuated  #9NEWSHeadlines http://t.co/Nk0Lyf8Jls",Media,Affected individuals,Related and informative,rt <allcaps> <user> : colorado floods : <number> evacuated <hashtag> <number> newsh <allcaps> eadlines <url>
351,379411664765865984,RT @denverpost: FORECAST: More showers for Colorado's Front Range on Monday http://t.co/jCQdMnGJVY via @lynn_bartels #Cowx #coflood,Not labeled,Not labeled,Not related,rt <allcaps> <user> : forecast <allcaps> : more showers for colorado 's front range on monday <url> via <user> <hashtag> cowx <hashtag> coflood
352,379412537185275904,#climate Colorado floods: rescuers rush to evacuate stranded communities: AP http://t.co/s89lZOd0L2 *death VIDEO: http://t.co/zYLDxRiafn,Media,Donations and volunteering,Related and informative,<hashtag> climate colorado floods : rescuers rush to evacuate stranded communities : ap <allcaps> <url> * death video <allcaps> : <url>
353,379412612653387776,Flooding at Cactus Jacks in #Evergreen #COFlood #cowx photo by @crossroads2007 http://t.co/K7K8g67utf,Media,Other Useful Information,Related and informative,flooding at cactus jacks in <hashtag> evergreen <hashtag> cof <allcaps> lood <hashtag> cowx photo by <user> <url>
354,379414286185267200,RT @EI_Climate: #climate Colorado floods: rescuers rush to evacuate stranded communities: AP http://t.co/s89lZOd0L2 *death VIDEO: http://t.…,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : <hashtag> climate colorado floods : rescuers rush to evacuate stranded communities : ap <allcaps> <url> * death video <allcaps> : <url> .
355,379415850660687872,Colorado flooding turns deadly http://t.co/90EKnRAsgM,Media,Affected individuals,Related and informative,colorado flooding turns deadly <url>
356,379416379150987264,New look at the St Vrain in #Longmont via @Dougherty7NEWS Look how high river is flowing at Hover/3rd. http://t.co/xYbdNxy5Hl,Media,Other Useful Information,Related and informative,new look at the st vrain in <hashtag> longmont via <user> look how high river is flowing at hover / <number> rd. <url>
357,379416429482606593,"RT @9NEWS: Colorado floods: 11,700 evacuated http://t.co/f2FGpQYOiC #9NEWS",Media,Affected individuals,Related and informative,rt <allcaps> <user> : colorado floods : <number> evacuated <url> <hashtag> <number> news <allcaps>
358,379421118697725953,"Rain is still pouring down in #Colorado. 500 unaccounted for by the #floods, hopefully rescue efforts are successful.",Outsiders,Affected individuals,Related and informative,"rain is still pouring down in <hashtag> colorado . <number> unaccounted for by the <hashtag> floods , hopefully rescue efforts are successful ."
359,379422980998045696,"RT @AccuracyInMedia: Colorado Floods Rise, Many Feared Dead or Missing! Please Retweet if you wish the best for those affected! http://t.co…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : colorado floods rise , many feared dead or missing ! please retweet if you wish the best for those affected ! <url>"
360,379425505973256192,Sunday rain leads to multiple water rescues across Colorado Springs: http://t.co/ZIa0gNxuzm #COflood,Media,Affected individuals,Related and informative,sunday rain leads to multiple water rescues across colorado springs : <url> <hashtag> co <allcaps> flood
361,379426239947481088,"@IdilioMon: #coloradoflood ==&gt; Street view from my home this afternoon. Rain, rain, go away... http://t.co/H3FdI3A1NQ",Eyewitness,Other Useful Information,Related and informative,"<user> : <hashtag> coloradoflood == > street view from my home this afternoon . rain , rain , go away . <repeat> <url>"
362,379427955430002689,RT @Tehelmin: Colorado Floods Break Pipeline and Engulf Gas Wells http://t.co/LwU2RFLL4n #coflood #coloradoflood #environment #oil #gas #fl…,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : colorado floods break pipeline and engulf gas wells <url> <hashtag> coflood <hashtag> coloradoflood <hashtag> environment <hashtag> oil <hashtag> gas <hashtag> fl
363,379428379050520576,Floods Transform Colorado's 'Gore-Tex Vortex',Media,Infrastructure and utilities,Related - but not informative,floods transform colorado 's ` gore-tex vortex '
364,379429637341736961,"RT @YourAnonNews: Broken Oil Pipeline in Weld County, CO After #COflood http://t.co/9AxxPH8oDp",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : broken oil pipeline in weld county , co <allcaps> after <hashtag> co <allcaps> flood <url>"
365,379431671570771968,RT @GaltsGirl: The Red Cross arrived.... #COFlood http://t.co/mTojg0SaFu,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : the red cross arrived . <repeat> <hashtag> cof <allcaps> lood <url>
366,379431940015030274,PRAY FOR COLORADO: -DAMGES ESTIMATED $150 MILLION -35 BRIDGES DAMAGED  -ABOUT 100 MILES OF ROADS DAMAGED -NO FLUSH ORDER FOR EVANS #COFLOOD,Outsiders,Infrastructure and utilities,Related and informative,pray <allcaps> for <allcaps> colorado <allcaps> : - damges <allcaps> estimated <allcaps> $ <number> million <allcaps> <number> bridges <allcaps> damaged <allcaps> - about <allcaps> <number> miles <allcaps> of <allcaps> roads <allcaps> damaged <allcaps> - no <allcaps> flush <allcaps> order <allcaps> for <allcaps> evans <allcaps> <hashtag> coflood <allcaps> <allcaps>
367,379436071387684864,#Colorado Floods Leave #Hundreds Unaccounted For http://t.co/LcRtx5HIYt,Media,Affected individuals,Related and informative,<hashtag> colorado floods leave <hashtag> hundreds unaccounted for <url>
368,379436390158573568,RT @KellySommariva: Here's a look inside Milliken courtesy @9NEWS viewer Briana. Stoplight at Hwy 60 and Hwy 257. #coflood http://t.co/ivmH…,Media,Not applicable,Related and informative,rt <allcaps> <user> : here 's a look inside milliken courtesy <user> viewer briana . stoplight at hwy <number> and hwy <number> <hashtag> coflood <url>
