,label,tweet_cleaned,tweet_text
289,NO,rt <allcaps> <user> : yay ! we may break another miserable record ! are the full size car potholes our reward ? <user> <url>,RT @yoquierocomer: Yay! We may break another miserable record! Are the full size car potholes our reward? @geo2817 https://t.co/Q63pbRSzf6
290,NO,rt <allcaps> <user> : niggas be like retweet or favorite this or god gone kill your mother . <repeat> nigga if my mother die within the next year imm,RT @HIMoverTHERE_17: Niggas be like retweet or favorite this or god gone kill your mother...nigga if my mother die within the next year imm
291,NO,"today i went wandering through alleys & there was just this dead guy slumped on a dumpster . he 'd been dead for a while , judging by the ants","Today I went wandering through alleys & there was just this dead guy slumped on a dumpster. He''d been dead for a while, judging by the ants"
292,NO,playing this puzzle game called no-one has to die and im fuckin terrible at it wails <allcaps> i dont <allcaps> want <allcaps> these <allcaps> charas <allcaps> to <allcaps> die <allcaps> but <allcaps> i cant <allcaps> stop <allcaps> it <allcaps>,playing this puzzle game called no-one has to die and im fuckin terrible at it wAILS I DONT WANT THESE CHARAS TO DIE BUT I CANT STOP IT
293,NO,flew down <number> with zero traffic . <repeat> someone pinch me i must be dreaming,Flew down 94 with zero traffic...someone pinch me I must be dreaming
294,NO,why not coke zero ? closer taste to real mt <allcaps> <user> diet coke slushee is coming to <number> <number> it 's like a whole new era : <url>,Why not Coke Zero? Closer taste to real MT @jspepper Diet Coke slushee is coming to 7-11. It''s like a whole new era: http://t.co/4QGlv4M8yf
295,NO,"i 'm the one that has to die when it 's time for me to die , so let me live my life , and let me eat this burrito .","I''m the one that has to die when it''s time for me to die, so let me live my life, and let me eat this burrito."
296,NO,they give you flowers when you die . talk good when you die . do n't do that shit when idie . do it for me right now .,They give you flowers when you die. Talk good when you die. Don''t do that shit when Idie. Do it for me right now.
297,NO,"we start spring break this month , it seems a little early but i 'm not complaining it 's a much needed break","We start spring break this month, it seems a little early but I''m not complaining it''s a much needed break"
298,NO,<user> <user> kill him . kill him with shutki,@SinthiaAhmed @Fahottie74 kill him. Kill him with shutki
299,NO,"<user> curious why they chose diet coke over coke zero for <number> st. i know dc <allcaps> drinkers loyal , but i 'd think zero skews younger , like slurpees","@jspepper Curious why they chose Diet Coke over Coke Zero for 1st. I know DC drinkers loyal, but I''d think Zero skews younger, like slurpees"
300,NO,". <user> <user> <user> no <allcaps> , the young woman reported the incident , attempted suicide , and pressed for action , before <allcaps> the activism",".@anarcho @CassandraRules @reftpt NO, the young woman reported the incident, attempted suicide, and pressed for action, BEFORE the activism"
301,YES,another lawsuit filed in blue line ` ghost train ` crash : four people who were injured in a crash involving a . <repeat> <url>,Another lawsuit filed in Blue Line `ghost train` crash: Four people who were injured in a crash involving a... http://t.co/8vBSicooIn
302,NO,"oh , you want to file a police report , guilty asian ? can i please see proof of insurance and your j <number> visa ? <hashtag> asiandrivers","Oh, you want to file a police report, guilty Asian? Can I please see proof of insurance and your J-1 visa? #asiandrivers"
303,NO,rt <allcaps> <user> : chicago fire -LRB- official site -RRB- & gt,RT @firebuzztap: Chicago Fire (Official Site) &gt
304,NO,i just realized my car is gone . lol daddy loves my new car .,I just realized my car is gone. Lol Daddy loves my new car.
305,NO,"when dad is coming to pick me up , see a car stop that looks like his and get innot your dads car <url>","when dad is coming to pick me up, see a car stop that looks like his and get innot your dads car  http://t.co/zlWAc3blrS"
306,NO,i hate when playing cough and do n't cover they 're mouth . <repeat> # nasty,I hate when playing cough and don''t cover they''re mouth...# nasty
307,NO,<user> <user> <user> the cover is the best scene,@XXXVaporizers @MsVeracruzXXX @ChloeAmourxxx the cover is the best scene
308,NO,smoke stack . window view . chicago public school . today . <hashtag> smokestack <hashtag> windowview <hashtag> window <hashtag> architecture <hashtag> chicagoar . <repeat> <url>,Smoke Stack. Window View. Chicago Public School. Today. #Smokestack #WindowView #Window #Architecture #ChicagoAr... http://t.co/lBSdihL9ve
309,NO,laptop about to die when doing homework : meh it wasnt worth that many pointslaptop about to die when playing pokemon : scrambles for charger,Laptop about to die when doing homework: Meh it wasnt worth that many pointsLaptop about to die when playing pokemon: scrambles for charger
310,NO,kill la kill vol <number> <hashtag> killlakill <hashtag> makodoe <url>,Kill la Kill vol 3 #killlakill #makodoe http://t.co/zAciFbcEeC
311,NO,"when dad is coming to pick me up , see a car stop that looks like his and get innot your dads car : <url>","when dad is coming to pick me up, see a car stop that looks like his and get innot your dads car:  http://t.co/pqI2t6eBKO"
312,NO,omg it 's spring break next week already ! <repeat> not like i 'm going anywhere but it 's nice to get a break from homework lol,omg it''s spring break next week already?! not like I''m going anywhere but it''s nice to get a break from homework lol
313,NO,"now he got ta kill him self , get revived , then kill himself again smh <url>","Now he gotta kill him self, get revived, then kill himself again smh http://t.co/1W0T6EVPOe"
314,NO,"<user> <user> <user> <user> <user> vincent <allcaps> ftw <allcaps> . gabe is just an obvious road block , who needs to be taken care of asap","@Take5Prod @JayRyan @showcasedotca @cwbatb @Sendhil_Rama VINCENT FTW. Gabe is just an obvious road block, who needs to be taken care of asap"
315,NO,"tonight on cooking with racquel : burn everything , die hungry , or : how i learned to stop caring and love the crunch","tonight on Cooking With Racquel: burn everything, die hungry, or: how I learned to stop caring and love the crunch"
316,NO,man all i need is to come up <number> stack so i can buy my bro truck but since i had to pay that $ <number> from my other bro car being towed fuck me up,Man all I need is to come up 1 stack so I can buy my bro truck but since I had to pay that $170 from my other bro car being towed fuck me up
317,NO,support bros <user> music ! <repeat> he 's dropping some heat ? <repeat> <hashtag> damage <hashtag> damage <hashtag> damage,Support bros @_Justiiice music!! He''s dropping some heat ?? #Damage #Damage #Damage
318,NO,rt <allcaps> <user> : support bros <user> music ! <repeat> he 's dropping some heat ? <repeat> <hashtag> damage <hashtag> damage <hashtag> damage,RT @Tavioo_96: Support bros @_Justiiice music!! He''s dropping some heat ?? #Damage #Damage #Damage
319,NO,feeling to change my car for a truck,Feeling to change my car for a truck
320,NO,<hashtag> subaru rc <allcaps> car vs. stick bomb : a remote-controlled subaru impreza wrx <allcaps> sti <allcaps> toy car races against a very long and . <repeat> <url>,#Subaru RC Car vs. Stick Bomb: A remote-controlled Subaru Impreza WRX STI toy car races against a very long and... http://t.co/2qnXVn0jZ5
321,NO,<user> : hit yo bitch in my car now that pussy got the new car smell ?,@TheWealJewerm: Hit yo bitch in my car now that pussy got the new car smell?
322,NO,the fact that this is spring break . lol more like winter break part <number> ? <repeat> <url>,The fact that this is spring break. Lol more like winter break part 2 ?? http://t.co/dzjP1pDh0w
323,NO,a <number> pug like car rides ? why yes if its <number> the local coffee shop but a boat ride is even better <hashtag> pugchat <user> <url>,A2: Pug like car rides? Why yes if its 2 the local coffee shop but a boat ride is even better #PugChat @HamiltonPug http://t.co/K8Pf1JRRiA
324,YES,driver accused of murder in <number> freeway crash moved from hospital tojail <url>,Driver Accused of Murder in 60 Freeway Crash Moved From Hospital toJail http://t.co/n9FdjnZkSJ
325,NO,"<user> : i wan na road trip , listen to ed sheeran , smoke , and sip dirty sprite with my best friends ? <repeat> lets . pleaseandthankyou .","@Aluevano13: i wanna road trip, listen to ed sheeran, smoke, and sip dirty sprite with my best friends.? Lets. Pleaseandthankyou."
326,NO,bitcoin rising star autumn radtke found dead in singapore : autumn radtke was found dead in her singapore apart . <repeat> <url>,Bitcoin rising star Autumn Radtke found dead in Singapore: Autumn Radtke was found dead in her Singapore apart... http://t.co/Mh5CdPKNS1
327,NO,watching my first <hashtag> pistons game of the year and i am shocked to report they still stink .,Watching my first #Pistons game of the year and I am shocked to report they still stink.
328,NO,i know my phone hates me . i drop it by accident at least once a day . <repeat> today i dropped it in a puddle while getting out my car : -,I know my phone hates me. i drop it by accident at least once a day...today I dropped it in a puddle while getting out my car :-
329,NO,"police seek video game theft suspect - wavy <allcaps> - tv <allcaps> : police seek video game theft suspectwavy <allcaps> - tvvirginia <allcaps> beach <allcaps> , va. . <repeat> <url>","Police seek video game theft suspect - WAVY-TV: Police seek video game theft suspectWAVY-TVVIRGINIA BEACH, Va.... http://t.co/BbBcqCmQjA"
330,NO,rt <allcaps> <user> : the fact that this is spring break . lol more like winter break part <number> ? <repeat> <url>,RT @BowtifulLife: The fact that this is spring break. Lol more like winter break part 2 ?? http://t.co/dzjP1pDh0w
331,NO,<user> our whole car is already packed and we did n't even bring down our cots yet . <repeat> no chairs are fitting into the car lol,@Swagnowski our whole car is already packed and we didn''t even bring down our cots yet... no chairs are fitting into the car lol
332,YES,lol this car accident on one tree hill is so unrealistic,lol this car accident on One Tree Hill is so unrealistic
333,NO,<user> mob <allcaps> ion love a hoe i 'm a be this way til i 'm <number> matter a fact til a nigga die smoke kush blunts til a nigga cry,@MOE_eVolution MOB ion love a hoe I''m a be this way til I''m 46 matter a fact til a nigga die smoke kush blunts til a nigga cry
334,NO,"i want my first car to be a truck , like a jeep december needs to hurry up","I want my first car to be a truck, like a Jeep  December needs to hurry up"
335,NO,<url> <user> its a power metal cover of the he-man cover of what 's going on . lol,https://t.co/VJ5rfL2jMi @walshrarebit  Its a power metal cover of the He-Man cover of What''s Going On. Lol
336,NO,"rt <allcaps> <user> : i got niggas down the road waiting on a appeal ? free my homie frank , dis shit ai n't right # <url>","RT @__1GirlArmyFoo: I got niggas down the road waiting on a appeal ? free my homie frank , dis shit ain''t right # http://t.co/Xvi6hK9UEG"
337,NO,rt <allcaps> <user> : but with this weather spring break is just winter break <number>,RT @ambercrombie94: But with this weather spring break is just winter break 2.0
338,NO,"every time a truck driver honks his horn for a kid , an angel gets his truck nutz","Every time a truck driver honks his horn for a kid, an angel gets his Truck Nutz"
339,NO,some old lady 's car smelled good and i told her her car smelled tropical she got mad and did n't tip lmao,Some old lady''s car smelled good and I told her her car smelled tropical she got mad and didn''t tip Lmao 
340,NO,on my dead granny ray ray ass a goofy everytime i go to his house he always lying on his dead mans ! <repeat>,On My Dead Granny Ray Ray Ass A Goofy Everytime I Go To His House He Always Lying On His Dead Mans ...!
341,NO,can someone break up with my boyfriend for me ? i 'm a free bird just let me be - put that in the break up speech plz,Can someone break up with my boyfriend for me? I''m a free bird just let me be- put that in the break up speech plz
342,NO,you smelling greasy fuck sitting in front of me please put your arm down before i die from your stink ass,You smelling greasy fuck sitting in front of me please put your arm down before I die from your stink ass 
343,NO,<hashtag> car <number> sale chevrolet : impala police <number> c <number> <number> chevrolet impala police p . <repeat> <url> <hashtag> usedcar <hashtag> forsale,#car4sale Chevrolet : Impala Police 9C1  2007 Chevrolet Impala Police P... http://t.co/DrjRCpdzFF #usedcar #forsale
344,YES,"wed <allcaps> mar <allcaps> <number> <number> ~ <number> pm <allcaps> , schaumburg <allcaps> fire <allcaps> department <allcaps> , house <allcaps> fire <allcaps> / working <allcaps> fire <allcaps> , <number> whalom <allcaps> ln <allcaps> schaumburg <allcaps> , il <allcaps> <url>","WED MAR 05 2014 ~6:57 PM, SCHAUMBURG FIRE DEPARTMENT, HOUSE FIRE/WORKING FIRE, 781 WHALOM LN SCHAUMBURG, IL  http://t.co/lArEQiujIi"
345,NO,"kill the lights , kill the actor , kill the actress . i 'm afraid that the spotlight drowns you up","Kill the lights, kill the actor, kill the actress. I''m afraid that the spotlight drowns you up"
346,NO,i liked a <user> video from <user> <url> police <allcaps> station <allcaps> - grand theft auto <number> valentine <allcaps> 's day <allcaps> online <allcaps> w /,I liked a @YouTube video from @uberhaxornova http://t.co/qOoMmgu1zT POLICE STATION - Grand Theft Auto 5 VALENTINE''S DAY ONLINE w/
347,NO,"i just need a boyfriend to pump my gas , i hate pumping gas .","I just need a boyfriend to pump my gas, I hate pumping gas."
348,NO,if you needed motivation you just got it . everyone needs a fire lit under them once and a while . let it burn all the way to november .,If you needed motivation you just got it. Everyone needs a fire lit under them once and a while. Let it burn all the way to November.
349,NO,"dunleavy with a block on singler waves finger as if to say , can you believe i blocked a shot .","Dunleavy with a block on Singler waves finger as if to say, Can you believe I blocked a shot."
350,NO,<user> : i 'm still sad that paul walker died . ? <repeat> i 'm still sad aaliyah died,@SHORTnd_Tweet: I''m still sad that Paul Walker died. ?? I''m still sad Aaliyah died
351,NO,"maybe block fortress : war is a huge game too , it just does the best job so far at explaining what you are doing in bite sized pieces .","Maybe Block Fortress: War is a huge game too, it just does the best job so far at explaining what you are doing in bite sized pieces."
352,NO,"rt <allcaps> <user> : dunleavy with a block on singler waves finger as if to say , can you believe i blocked a shot .","RT @SamSmithHoops: Dunleavy with a block on Singler waves finger as if to say, Can you believe I blocked a shot."
353,NO,<user> thanks ! i 'm not sure . i have n't dead lifted in a month or so . i just noticed the bump yesterday,@j1mbo824 thanks! I''m not sure. I haven''t dead lifted in a month or so. I just noticed the bump yesterday
354,NO,rt <allcaps> <user> : watching my first <hashtag> pistons game of the year and i am shocked to report they still stink .,RT @Mike_Tierney: Watching my first #Pistons game of the year and I am shocked to report they still stink.
355,NO,fucking bs . <repeat> my family likes to leave you in the car with no keys to freeze or die from heat exhaustion . <hashtag> cold,Fucking bs... My family likes to leave you in the car with no keys to freeze or die from heat exhaustion. #cold
356,NO,<user> did he die in the latest episode iknow his android died in the last episdoe orosmehitn,@hornynoya did he die in the latest  episode iknow his android died in the last episdoe orosmehitn
357,NO,rt <allcaps> <user> : i liked a <user> video from <user> <url> police <allcaps> station <allcaps> - grand theft auto <number> valentine <allcaps> 's day <allcaps>,RT @SoapSudsGaming: I liked a @YouTube video from @uberhaxornova http://t.co/qOoMmgu1zT POLICE STATION - Grand Theft Auto 5 VALENTINE''S DAY
358,NO,she <allcaps> smoke <allcaps> yall <allcaps> <user> : <user> idk what you guys are talking about . i do n't smoke . <repeat> ? <repeat>,SHE SMOKE YALL @YESSIRimBased: @Chatterstick idk what you guys are talking about. I don''t smoke.... ???
359,YES,almost got into a car accident and rammed by a train,Almost got into a car accident and rammed by a train 
360,NO,"i miss my sister so much , i was taking a break from her but this break was to long i been holding out . i guess i got ta be the bigger person","I miss my sister so much, I was taking a break from her but this break was to long I been holding out. I guess I gotta be the bigger person"
361,NO,exclusive : gm <allcaps> ratchets up truck discounts as u.s. sales skid <url>,Exclusive: GM ratchets up truck discounts as U.S. sales skid http://t.co/UHalzZPiUF
362,NO,"he stunk b <number> he left tho . rt <allcaps> <user> : shyne came home and he stink , lil wayne came home and he stink , lil boosie will be no different","He stunk b4 he left tho. RT @Melly2times: Shyne came home and he stink,Lil Wayne came home and he stink,lil boosie will be no different"
363,NO,my friend drove off with the gas pump still attached to her car . shits too funny .,my friend drove off with the gas pump still attached to her car. shits too funny.
364,NO,ugh grade my essay and bump my grade up a bit so i can have my car back kthanks,ugh grade my essay and bump my grade up a bit so I can have my car back kthanks
365,NO,tragedy that steve jobs is dead so that i ca n't kill him for the new itunes .,Tragedy that Steve Jobs is dead so that I can''t kill him for the new itunes.
366,NO,most goalies block that pass . not saying it 's all hanks fault but he did n't even try to block it,Most goalies block that pass. Not saying it''s all Hanks fault but he didn''t even try to block it
367,YES,illinois man is hospitalized after truck accident <url>,Illinois man is hospitalized after truck accident http://t.co/bZ2Lo74N3I
368,NO,<hashtag> qualityusedengines <number> <number> d auto type bats brandweer <number> cv <allcaps> car charlois classic citron daihatsu eng <url>,#QualityUsedEngines 1921 200D auto type bats Brandweer 2CV car Charlois classic Citron Daihatsu eng http://t.co/VOxAe014xT
369,NO,i 'm like lightning when i report spammers . <hashtag> reported,I''m like lightning when I report spammers. #Reported
370,NO,buzz kill . deff a buzz kill,Buzz kill . Deff a buzz kill
371,NO,"m.o.b imma be this way til i 'm <number> matter fact til a nigga die , smoke kush <allcaps> blunts till a nigga cry .","M.O.B imma be this way til I''m 46 matter fact til a nigga die, smoke KUSH blunts till a nigga cry . "
372,NO,"rt <allcaps> <user> : m.o.b imma be this way til i 'm <number> matter fact til a nigga die , smoke kush <allcaps> blunts till a nigga cry .","RT @prettychick_j: M.O.B imma be this way til I''m 46 matter fact til a nigga die, smoke KUSH blunts till a nigga cry . "
373,NO,"break into song at the car wash with , yep you guessed it , workin ' at the car wash <hashtag> lifeisamusical","Break into song at the car wash with, yep you guessed it, Workin'' at the car wash #lifeisamusical"
374,NO,dam half a stack for that gay ass fucked up car lmfao nigga come on -LRB- x,Dam half a stack for that gay ass fucked up car lmfao nigga come on (x
375,NO,<user> blocked and reported,@stephanplofsky blocked and reported
376,NO,the first cover of kw <allcaps> report which was issue <number> anai ekalino is in this months issue british vogue.credits : . <repeat> <url>,The First Cover of KW report which was issue 1. Anai Ekalino is in this months issue British Vogue.Credits:... http://t.co/ybPruzoqGJ
377,NO,<user> we gave up our car when we moved to the city . we really do n't need a car anymore .,@PaulArcu We gave up our car when we moved to the city. We really don''t need a car anymore.
378,NO,photo : heres an exclusive look at the cover of <number> ds where we are book . + <url>,Photo: Heres an exclusive look at the cover of 1Ds Where We Are book. + http://t.co/eOaHFf8FbQ
379,NO,<user> do n't bruise yourself . bruise other people ? <repeat>,@Themaar7 don''t bruise yourself. Bruise other people ????
380,NO,rt <allcaps> <user> : your boyfriend gives you perfume . you dab it on your wrist . every polar bear in existence whips his head up at the scent a,RT @MythicBeast: Your boyfriend gives you perfume. You dab it on your wrist. Every polar bear in existence whips his head up at the scent a
381,NO,i want to kill my cat . i want to kill my cat . i want to kill my cat . i want to kill my cat . i want to kill my cat . i want to kill my cat .,I want to kill my cat. I want to kill my cat. I want to kill my cat. I want to kill my cat. I want to kill my cat. I want to kill my cat.
382,NO,all my chargers break so my mama got this shit charges all phones + a car charger & if it breaks im callin the cops <url>,all my chargers break so my mama got this shit charges all phones + a car charger & if it breaks im callin the cops http://t.co/q5vyNCSP9j
383,NO,rt <allcaps> <user> : all my chargers break so my mama got this shit charges all phones + a car charger & if it breaks im callin the cops ht,RT @bowdownitsjosie: all my chargers break so my mama got this shit charges all phones + a car charger & if it breaks im callin the cops ht
384,NO,bleacher report : report card for chicago blackhawks ' <number> trade deadline decisions <url>,Bleacher Report: Report Card for Chicago Blackhawks'' 2014 Trade Deadline Decisions http://t.co/WQhfJ1Nz9w
385,NO,i really just want to get a car to go on road trips for edm festivals and visit haunted places ? <repeat>,I really just want to get a car to go on road trips for edm festivals and visit haunted places????
386,NO,u talk <allcaps> shit <allcaps> u getting <allcaps> blocked <allcaps> u tweet <allcaps> a opp <allcaps> u getting <allcaps> blocked <allcaps> u piss <allcaps> me <allcaps> off <allcaps> u getting <allcaps> blocked <allcaps>,U TALK SHIT U GETTING BLOCKED U TWEET A OPP U GETTING BLOCKED U PISS ME OFF U GETTING BLOCKED
387,NO,rt <allcaps> <user> : i really just want to get a car to go on road trips for edm festivals and visit haunted places ? <repeat>,RT @PLURNT_vegan: I really just want to get a car to go on road trips for edm festivals and visit haunted places????
388,NO,buying your first car <url> <hashtag> auto,Buying your first car http://t.co/wutWVAxJBO #auto
389,NO,i 'd die for my friends . such a shame half of them would leave me to die .,I''d die for my friends. Such a shame half of them would leave me to die.
390,NO,imma smoke this joint and then break you off,Imma smoke this joint and then break you off
391,NO,rt <allcaps> <user> : imma smoke this joint and then break you off,RT @AngelicaAnna40: Imma smoke this joint and then break you off
392,NO,got ta get my car washed . i refuse <allcaps> to take a dirty car out to dinner . lbvs,Gotta get my car washed. I REFUSE to take a dirty car out to dinner. Lbvs
393,YES,<user> i was in a car accident this morning and have had the worst day of my life . can you add some good to it ?,@bretteldredge i was in a car accident this morning and have had the worst day of my life. Can you add some good to it?
394,NO,"problem is , i 'm willing to break for someone who would n't break a finger for me .","Problem is, I''m willing to break for someone who wouldn''t break a finger for me."
395,NO,ruling awaited over dead man 's sperm : the high court will rule later on a widow 's bid to prevent her dead husb . <repeat> <url>,Ruling awaited over dead man''s sperm: The High Court will rule later on a widow''s bid to prevent her dead husb... http://t.co/IAjaIRI0XG
396,NO,the mid <allcaps> thursday.vip <allcaps> passwor <allcaps> <smile> alphaf <allcaps> ree cover before midnight . * reduced cover after * ladies free all night . <repeat> <url>,the MID Thursday.VIP PASSWORD: ALPHAFree Cover Before Midnight.*Reduced Cover After*Ladies Free All Night.... http://t.co/BSt8OZJlx4
397,NO,i burn all my gas out on the weta because i think i 'm a nascar driver and shit . smh,I burn all my gas out on the weta because I think I''m a nascar driver and shit. Smh 
398,NO,<user> : do n't die before you 're dead <hashtag> letthatonesinkin,@Renabaydoun123: Don''t die before you''re dead #LetThatOneSinkIn
399,NO,rt <allcaps> <user> : i 'd die for my friends . such a shame half of them would leave me to die .,RT @JesseniaaAnn: I''d die for my friends. Such a shame half of them would leave me to die.
400,NO,"watching six million dollar man & all is right in the world . lived down the road from oscar goldman in la <allcaps> , but the bionics program was dead .","Watching Six Million Dollar Man & all is right in the world. Lived down the road from Oscar Goldman in LA, but the bionics program was dead."
401,NO,find me on the block blowing reefer like a smoke stack cheifin <elong> <url>,Find me on the block blowing reefer like a smoke stack cheifinnn http://t.co/ERhJ5uji0s
402,NO,<user> kay i finished all the pic and added more details . all we need is cover and back cover print n construction paper -LRB- :,@Alexiz_Gucci Kay I finished all the pic and added more details. All we need is cover and back cover print n construction paper (:
403,NO,great my fucking car battery died,Great my fucking car battery died
404,NO,ca n't wait till this weather break so i can boat up ! <repeat>,Can''t wait till this weather break so I can boat up!!
405,NO,exclusive : gm <allcaps> ratchets up truck discounts as u.s. sales skid <url>,Exclusive: GM ratchets up truck discounts as U.S. sales skid http://t.co/hHz1W5MDgL
406,NO,"if you could have any car you wanted , what kind of car would you get ? ? audi <url>","If you could have any car you wanted, what kind of car would you get? ? Audi http://t.co/0ubHUlqJqg"
407,YES,large industrial fire burning tonight in batavia . <user> chopper on the scene . <url>,Large industrial fire burning tonight in Batavia. @cbschicago chopper on the scene. http://t.co/MZrEVScK8a
408,NO,this needs to be blasting from speakers on top of my car when i 'm driving on the highway . <repeat> <url>,This needs to be blasting from speakers on top of my car when I''m driving on the highway.... http://t.co/bPSG3cQLRQ
409,NO,"blindly following ancient customs and traditions does n't mean that the dead are alive , but that the living are dead - ibn khldun","Blindly following ancient customs and traditions doesn''t mean that the dead are alive, but that the living are dead - Ibn Khldun"
410,NO,that awk moment <user> is about to go to her car but there 's two police cars randomly sitting behind it w / their headlights on .,That awk moment @nicoledaviator is about to go to her car but there''s two police cars randomly sitting behind it w/ their headlights on. 
411,NO,walking dead daryl dixon figure & motorcycle deluxe box set - mcfarlane toys - walking dead - . <repeat> <url>,Walking Dead Daryl Dixon Figure & Motorcycle Deluxe Box Set - McFarlane Toys - Walking Dead -... http://t.co/wIMk8fkCKH
412,NO,walking dead daryl dixon figure & motorcycle deluxe box set - mcfarlane toys - walking dead - . <repeat> <url>,Walking Dead Daryl Dixon Figure & Motorcycle Deluxe Box Set - McFarlane Toys - Walking Dead -... http://t.co/ygi1OrVPSG
413,NO,i 'm gon na be laying in bed all <allcaps> spring break . <repeat> i mean i guess it beats being dead,I''m gonna be laying in bed ALL spring break .. I mean I guess it beats being dead 
414,NO,<user> mr. reily ! <repeat> we live on the same block and planet fitness is right down the road so <elong> i guess it was bound to happen !,@kaaah_teee_yaaa Mr. Reily!!! We live on the same block and Planet Fitness is right down the road soooo I guess it was bound to happen!
415,NO,"rt <allcaps> <user> : sure i 'll let that car thief take my car , he wo n't get very far . it 's always below e.","RT @maymay72x: Sure i''ll let that car thief take my car, he won''t get very far.  It''s always below E."
416,NO,"dead from <hashtag> parto <allcaps> <allcaps> feels , dead rom <hashtag> operarox feels . <user> <user> <user> we need to do this again !","Dead from #PARTO feels, dead rom #operarox feels. @sasherka @moserbess @dylanhayden we need to do this again!"
417,YES,<number> dead in i <number> crash involving semi near pontiac <url>,1 dead in I-55 crash involving semi near Pontiac http://t.co/ntJLPwzHNY
418,YES,rt <allcaps> <user> : <number> dead in i <number> crash involving semi near pontiac <url>,RT @ABC7Chicago: 1 dead in I-55 crash involving semi near Pontiac http://t.co/ntJLPwzHNY
419,NO,<user> : <user> omg what did he say he owes us a smoke out forreal ! <repeat> he said he got the same # lol hes awkward,@danielle_dragon: @OlDirtyMB omg what did he say he owes us a smoke out forreal!!! He said he got the same # lol hes awkward
420,NO,"<user> pick a truck , any truck <url>","@jimmyfallon Pick a truck, any truck http://t.co/xwUV22xLYl"
421,NO,"leave him dead in the living room , get it ? leave them dead in the living room","Leave him dead in the living room , get it ? Leave them dead in the living room"
422,YES,a fire broke out at lincolnwood place tonight . one resident hospitalized for smoke inhalation . no other injuries reported . <user>,A fire broke out at Lincolnwood Place tonight. One resident hospitalized for smoke inhalation. No other injuries reported. @LincolnwoodNews
423,YES,yes <allcaps> breaks out at lincolnwood place senior housing facility : the fire on the fourth floor of lincolnwood plac . <repeat> <url>,YES breaks out at Lincolnwood Place senior housing facility: The fire on the fourth floor of Lincolnwood Plac... http://t.co/RGtN60jkJF
424,NO,chicago sports talk exclusive first look at tomorrow 's chicago sun-times sports cover . <url>,Chicago Sports Talk exclusive first look at tomorrow''s Chicago Sun-Times sports cover. http://t.co/dVzQ4UGQRj
425,NO,the happy pill . <hashtag> lushcosmetics retro bomb - <number> / <number> happy hippy fragrance and <number> / <number> olive branch fragrance . <url>,The Happy Pill. #lushcosmetics retro bomb- 1/2 Happy Hippy fragrance and 1/2 Olive Branch fragrance. https://t.co/8WyxNJAPE3
426,NO,smoke crack then die bitch,Smoke crack then die bitch
427,NO,anyone down for a spring break road trip to go see something random ? i 'm good for some road-sodas .,Anyone down for a Spring Break road trip to go see something random? I''m good for some road-sodas.
428,NO,"rt <allcaps> <user> : leave him dead in the living room , get it ? leave them dead in the living room","RT @casillas23047: Leave him dead in the living room , get it ? Leave them dead in the living room"
429,NO,automatic leave 'em dead in the living room . get it ? leave him dead in the living room,Automatic leave ''em dead in the living room. Get it? Leave him dead in the living room
430,YES,yes <allcaps> breaks out at lincolnwood place senior housing facility : the fire on the fourth floor of . <repeat> <url> <hashtag> chicago <hashtag> news,YES breaks out at Lincolnwood Place senior housing facility: The fire on the fourth floor of... http://t.co/6Zvj0B2WpO #Chicago #News
431,NO,"if there 's a bump on the road yeah you 'd fix it , but for me i 'll just run off the road .","If there''s a bump on the road yeah you''d fix it, but for me I''ll just run off the road."
432,NO,<number> st this . <repeat> <user> : if you still bump paranoid kill yourself ? <repeat>,1st this... @StaceeAye: If you still bump Paranoid kill yourself .?
433,NO,rt <allcaps> <user> : <number> st this . <repeat> <user> : if you still bump paranoid kill yourself ? <repeat>,RT @LiLiV33: 1st this... @StaceeAye: If you still bump Paranoid kill yourself .?
434,NO,toyota pegged as most valuable auto brand - autocar india : toyota pegged as most valuable auto brandautocar in . <repeat> <url>,Toyota pegged as most valuable auto brand - Autocar India: Toyota pegged as most valuable auto brandAutocar In... http://t.co/XhWH82VzRo
435,NO,rt <allcaps> <user> : <url> <user> its a power metal cover of the he-man cover of what 's going on . lol,RT @uccreepshow: https://t.co/VJ5rfL2jMi @walshrarebit  Its a power metal cover of the He-Man cover of What''s Going On. Lol
436,NO,<hashtag> <number> when youre in the fastest moving lane in the traffic jam <url> <hashtag> bookofawesome <hashtag> laugh <hashtag> inspire,#556 When youre in the fastest moving lane in the traffic jam http://t.co/Znu3WxViOg #bookofawesome #laugh #inspire
437,YES,rt <allcaps> <user> : large industrial fire burning tonight in batavia . <user> chopper on the scene . <url>,RT @CBS2Greg: Large industrial fire burning tonight in Batavia. @cbschicago chopper on the scene. http://t.co/MZrEVScK8a
438,NO,"that which does not kill us makes us stronger ... not to mention inspires a craving for booze , junk food and mindless action films","That which does not kill us makes us stronger . . . not to mention inspires a craving for booze, junk food and mindless action films"
439,NO,"it was n't always violent , but it was a block by block situation & the closer you got to the lake the better things were .","It wasn''t always violent, but it was a block by block situation & the closer you got to the lake the better things were."
440,NO,"coaches , prepare yourself & your swimmers in case of a fire drill ! no one likes frostbite . <user> <user> <url>","Coaches, prepare yourself & your swimmers in case of a fire drill! No one likes frostbite. @ILSwimming @USA_Swimming http://t.co/fAh9e9UG7U"
