,label,tweet_cleaned,tweet_text
796,NO,wreck diving & padi <allcaps> wreck course in key largo - <url>,Wreck Diving & PADI Wreck Course in Key Largo - http://t.co/LTUcvPRISN
797,NO,to amos oz <number> -RRB- i would call the police and <number> -RRB- i have some confidence the police would not kill the child on my neighbors lap and they <number> / <number>,To Amos Oz 1) I would call the police and 2) I have some confidence the police would not kill the child on my neighbors lap and they 1/2
798,NO,should your <hashtag> driverless car kill you to save a childs life ? <url>,Should your #driverless car kill you to save a child’s life?http://t.co/fWkx3iXQcr
799,NO,test your smoke alarm knowledge with the interactive <number> fire prevention week quiz ! <url> <hashtag> fpw <allcaps> <number>,Test your smoke alarm knowledge with the interactive 2014 Fire Prevention Week quiz! http://t.co/vV2lBs56eU #FPW2014
800,NO,<hashtag> boston <hashtag> news report : body found in duxbury box may have been drug mule : police continue to investigate the case . <url>,#Boston #News Report: Body Found in Duxbury Box May Have Been ‘Drug Mule’: Police continue to investigate the case. http://t.co/5TweAgtcPA
801,NO,melrose police vs melrose fire softball game tuesday at <number> <hashtag> noyuppiesallowed,Melrose police vs Melrose fire softball game Tuesday at 5 #NoYuppiesAllowed
802,NO,rt <allcaps> <user> : test your smoke alarm knowledge with the interactive <number> fire prevention week quiz ! <url> <hashtag> fpw <allcaps> <number>,RT @Sparky_Fire_Dog: Test your smoke alarm knowledge with the interactive 2014 Fire Prevention Week quiz! http://t.co/vV2lBs56eU #FPW2014
803,NO,going on a road trip this weekend ? make it a <hashtag> solar road trip ! <hashtag> putsolaronit <hashtag> climate <url>,Going on a road trip this weekend?  Make it a #solar road trip! #PutSolarOnIt #climatehttp://t.co/daLjmddhCJ
804,YES,just got into a car accident cause i had to move my truck from getting towed . <repeat> great . should 've just let them tow me,Just got into a car accident cause I had to move my truck from getting towed...great. Should''ve just let them tow me
805,NO,"measured by <user> , data traffic continued to grow into q <number> ' <number> while voice traffic remained steady . <url> <hashtag> akamai_soti <allcaps>","Measured by @ericsson, data traffic continued to grow into Q1 ''14, while voice traffic remained steady. http://t.co/cXiDSwXk7N #Akamai_SOTI"
806,NO,wake up make coffee smoke bowl smoke cigarette go to work,wake up make coffee smoke bowl smoke cigarette go to work
807,YES,"actress alfre woodard joins rev. al sharpton at rally for eric garner , ny <allcaps> man who died in confrontation with police . <url>","Actress Alfre Woodard joins Rev. Al Sharpton at rally for Eric Garner, NY man who died in confrontation with police. http://t.co/DnnyqxALI1"
808,NO,"on the ferry again , a fun way to skip some south shore traffic . more <hashtag> extremecommuting <smile> <url>","On the ferry again, a fun way to skip some south shore traffic. More #extremecommuting :) http://t.co/YSe61WRyBX"
809,YES,"police : <number> - year-old girl killed , <number> adults injured in grays ferry shooting cbs <allcaps> philly <url>","Police: 3-Year-Old Girl Killed, 3 Adults Injured In Grays Ferry Shooting « CBS Philly http://t.co/gHKbhZpoen"
810,NO,"rt <allcaps> <user> : measured by <user> , data traffic continued to grow into q <number> ' <number> while voice traffic remained steady . <url>","RT @Akamai: Measured by @ericsson, data traffic continued to grow into Q1 ''14, while voice traffic remained steady. http://t.co/cXiDSwXk7N …"
811,NO,"rt <allcaps> <user> : actress alfre woodard joins rev. al sharpton at rally for eric garner , ny <allcaps> man who died in confrontation with police . <url> .","RT @RonMott: Actress Alfre Woodard joins Rev. Al Sharpton at rally for Eric Garner, NY man who died in confrontation with police. http://t.…"
812,NO,have way too many cherries than i know what to do with so cherry chia jam for toast and yogurt it is ! <hashtag> jam <hashtag> cherries <url>,Have way too many cherries than I know what to do with so cherry chia jam for toast and yogurt it is! #jam #cherries http://t.co/AwKbPJVdLz
813,NO,"rt <allcaps> <user> : on the ferry again , a fun way to skip some south shore traffic . more <hashtag> extremecommuting <smile> <url>","RT @DillPickleGear: On the ferry again, a fun way to skip some south shore traffic. More #extremecommuting :) http://t.co/YSe61WRyBX"
814,NO,"just remembered that there are people whose only notion of loving nature is to chase it in a truck and kill it with a gun . so , you know .","Just remembered that there are people whose only notion of loving nature is to chase it in a truck and kill it with a gun. So, you know."
815,NO,it ai n't even hit <number> yet <user> : zeeti look like he jack off to y' all twitpics in his car on break <url>,It ain''t even hit 12 yet “@MyAssholePops: Zeeti look like he jack off to y''all twitpics in his car on break  http://t.co/qIvrY6kKWh”
816,NO,just found out she 's never had a lobster roll and almost pulled over on the highway and set off a flare for help <user>,Just found out she''s never had a lobster roll and almost pulled over on the highway and set off a flare for help @KZACCattack
817,NO,traffic <allcaps> . are <allcaps> you <allcaps> serious <allcaps> ! <repeat> theres <allcaps> fucking <allcaps> traffic <allcaps> .,TRAFFIC. ARE YOU SERIOUS?! THERES FUCKING TRAFFIC.
818,NO,hit the open road with these <number> hacks for the best road trip ever : the only true way to experience america to . <repeat> <url>,Hit the Open Road With These 25 Hacks for The Best Road Trip Ever: The only true way to experience America to ... http://t.co/Dcv1hAQDhj
819,NO,rt <allcaps> <user> : we should ban any car that has a <number> <number> time greater than <number> seconds from highway on-ramps . you 're going to get us both killed .,RT @asadqh: We should ban any car that has a 0-60 time greater than 7 seconds from highway on-ramps. You''re going to get us both killed.
820,NO,"i like a little captain in my coke , you know i like a little good time in my smoke","I like a little Captain in my coke, you know I like a little good time in my smoke 🎶👢"
821,NO,i ca n't fucking stand when girls will dead try and act cute to turnt up shit . i be dead confused like i need answers .,I can''t fucking stand when girls will dead try and act cute to turnt up shit. I be dead confused like I need answers.
822,NO,rt <allcaps> <user> : police : youre under arrest me : no im not police : shit,RT @OfficialTedSays: Police: you’re under arrest me: no i’m not police: shit
823,NO,<user> no - he broke both tibia and fibula with an open fracture . its disgusting . lucked out that no additional damage to anything else,@PeoplezPen No - he broke both tibia and fibula with an open fracture. Its disgusting. Lucked out that no additional damage to anything else
824,NO,only good thing about traffic is listening to the rain hit the roof of my car,Only good thing about traffic is listening to the rain hit the roof of my car
825,NO,i might get money fuck bitches kill niggas smoke weed i 'm married to this real shit ima wife beater no sleeves,I might get money fuck bitches kill niggas smoke weed I''m married to this real shit ima wife Beater No Sleeves
826,YES,many who report sexual violence in the military report experiencing it at least twice while serving . <url>,Many who report sexual violence in the military report experiencing it at least twice while serving. http://t.co/FLQp7Jw8Vl
827,NO,<user> : i might get money fuck bitches kill niggas smoke weed i 'm married to this real shit ima wife beater no sleeves,“@He_MeloMoakf: I might get money fuck bitches kill niggas smoke weed I''m married to this real shit ima wife Beater No Sleeves”
828,YES,my prayer goes to taiwan gas explosion <user> <url> <url>,My prayer goes to Taiwan gas explosion @BBCWorld http://t.co/BtfH3NfMIn  http://t.co/olsZC1EpU9
829,NO,rt <allcaps> <user> : <user> : i might get money fuck bitches kill niggas smoke weed i 'm married to this real shit ima wife beater no sleeves,RT @KidLee_: “@He_MeloMoakf: I might get money fuck bitches kill niggas smoke weed I''m married to this real shit ima wife Beater No Sleeves”
830,NO,rt <allcaps> <user> i do n't do injury pr <number> n. avoided damn near every dreadful injury of the last <number> years . do n't think i missed out at all .,RT @bomani_jones i don''t do injury pr0n. avoided damn near every dreadful injury of the last 10 years. don''t think i missed out at all.
831,NO,rt <allcaps> <user> : it 's so annoying watching optic play every time they get a kill everyone starts screaming like he got a amazing kill,RT @Meltaid_: It''s so annoying watching optic play every time they get a kill everyone starts screaming like he got a amazing kill
832,YES,saugus - working fire - fire is in a <number> brick <number> unit apartments fires knocked down <number> lso <allcaps> checking for extension . m / a for coverage,Saugus - Working Fire - fire is in a 2.5 brick 10 unit apartments fires knocked down 1 LSO checking for extension. M/A for coverage
833,YES,rt <allcaps> <user> : saugus - working fire - fire is in a <number> brick <number> unit apartments fires knocked down <number> lso <allcaps> checking for extension . m / a,RT @TMGormanPhotos: Saugus - Working Fire - fire is in a 2.5 brick 10 unit apartments fires knocked down 1 LSO checking for extension. M/A …
834,NO,she left the key in the car and i drove around the block so that i could watch her reaction when she sees the car was n't there lol,She left the key in the car and I drove around the block so that I could watch her reaction when she sees the car wasn''t there lol 😈
835,NO,wishing the <user> block feature blocked all <allcaps> interactions from those on the list . unwanted creepy stalkers be damned ! <hashtag> internetkarma,Wishing the @twitter block feature blocked ALL interactions from those on the list. Unwanted creepy stalkers be damned! #internetkarma
836,NO,just causally in traffic on the highway eating a carton of ice cream with <user>,Just causally in traffic on the highway eating a carton of ice cream with @TGauth10
837,NO,break up her weed while i break down my issues,Break up her weed while I break down my issues
838,NO,rt <allcaps> <user> : break up her weed while i break down my issues,RT @He_MeloMoakf: Break up her weed while I break down my issues
839,NO,rt <allcaps> if you control the radio / music in your car on road trips .,RT if you control the radio/music in your car on road trips.
840,NO,helped nearby drivers by reporting a moderate traffic jam on state hwy <number> orleans on <user> - drive social . <url>,"Helped nearby drivers by reporting a moderate traffic jam on State Hwy 28, Orleans on @waze - Drive Social. http://t.co/msnGIarBmC"
841,NO,rt <allcaps> <user> : rt <allcaps> if you control the radio / music in your car on road trips .,RT @upromise: RT if you control the radio/music in your car on road trips.
842,NO,tonight <allcaps> is <allcaps> the <allcaps> night <allcaps> ! everyone get ready for the <hashtag> ndulge boat cruise . boat starts boarding at <number> and <url>,TONIGHT IS THE NIGHT! Everyone get ready for the #ndulge boat cruise. Boat starts boarding at 8 and… http://t.co/f50XjILnKi
843,NO,<user> <user> <elong> cue movie contagion these idiots in dc <allcaps> will kill us all,@realDonaldTrump @Convertbond   Cue movie Contagion these idiots in DC will kill us all
844,NO,los angeles authorities weighing whether they can legally block hobbyists from flying drones over police stations : <url>,Los Angeles authorities weighing whether they can legally block hobbyists from flying drones over police stations: http://t.co/SS2kQTP2Tz
845,NO,rt <allcaps> <user> : i ca n't fucking stand when girls will dead try and act cute to turnt up shit . i be dead confused like i need answers .,RT @suazop_: I can''t fucking stand when girls will dead try and act cute to turnt up shit. I be dead confused like I need answers.
846,YES,"<number> killed and nearly <number> injured in explosion , fire at a chinese factory makes wheel hubs for <user> : <url>","68 killed and nearly 200 injured in explosion, fire at a Chinese factory makes wheel hubs for @GM: http://t.co/idxNJZVvCp"
847,NO,"wir treffen menschen - von manchen lernen wir . <repeat> andere begleiten uns & andere lieben uns als die , die wir tief in uns sind . <repeat>","Wir treffen Menschen - von manchen lernen wir.. andere begleiten uns & andere lieben uns als die, die wir tief in uns sind.."
848,NO,"rt <allcaps> <user> : wir treffen menschen - von manchen lernen wir . <repeat> andere begleiten uns & andere lieben uns als die , die wir tief in uns sind . <repeat>","RT @Amareus: Wir treffen Menschen - von manchen lernen wir.. andere begleiten uns & andere lieben uns als die, die wir tief in uns sind.."
849,NO,"if you own an electric car , the price you 're paying for electricity is equivalent to about <number> cents per gallon : <url>","If you own an electric car, the price you''re paying for electricity is equivalent to about 75 cents per gallon: http://t.co/riia8hujAj"
850,NO,"rt <allcaps> <user> : if you own an electric car , the price you 're paying for electricity is equivalent to about <number> cents per gallon : <url> /","RT @csmonitor: If you own an electric car, the price you''re paying for electricity is equivalent to about 75 cents per gallon: http://t.co/…"
851,NO,<user> last time i saw somethin like that was in left <number> dead <number> when zombies started fallin out of an air vent like it had sprung a leak,@egomatter last time i saw somethin like that was in left 4 dead 2 when zombies started fallin out of an air vent like it had sprung a leak
852,NO,my car was dead last to be let on to the ferry . someone <allcaps> up <allcaps> there <allcaps> loves <allcaps> me <allcaps> <url>,my car was dead last to be let on to the ferry. SOMEONE UP THERE LOVES ME http://t.co/khDRpwjqy6
853,NO,"<user> so what is the total # of kids disciplined via dese data , and what is total # of charter kids in all ?","@NatMorton3 so what is the total # of kids disciplined via dese data, and what is total # of charter kids in all?"
854,NO,rt <allcaps> <user> : los angeles authorities weighing whether they can legally block hobbyists from flying drones over police stations : <url>,RT @grok_: Los Angeles authorities weighing whether they can legally block hobbyists from flying drones over police stations: http://t.co/S…
855,NO,traffic traffic lookin for my chapstick,Traffic traffic lookin for my Chapstick
856,NO,<hashtag> givenchy <hashtag> new <hashtag> loveit <hashtag> luxury <hashtag> fragrance <hashtag> scent <url>,#Givenchy #New #Loveit #Luxury #Fragrance #Scent http://t.co/939BvmTWI2
857,NO,<hashtag> nowplaying : you spin me right round by dead or alive - every road trip needs <hashtag> <number> s music ! <repeat>,#NowPlaying: You Spin Me Right Round by Dead or Alive - Every road trip needs #80s music!! ☺️✌️
858,NO,feeling stuck ? download my free <allcaps> writers block tips to learn how journaling can cure your writers block - write . <repeat> <url>,Feeling stuck? Download my FREE Writer’s Block Tips to learn how journaling can cure your writer’s block - write... http://t.co/q0fAv3Y8Uz
859,NO,feeling stuck ? download my free <allcaps> writers block tips to learn how journaling can cure your writers block - write now <url>,Feeling stuck? Download my FREE Writer’s Block Tips to learn how journaling can cure your writer’s block - write nowhttp://t.co/8JFcUnNScT
860,NO,<user> # i would die to get in,@Makai999 # i would die to get in
861,NO,"the car connection : no , you ca n't drive better than an autonomous car . <url>","The Car Connection: No, You Can''t Drive Better Than An Autonomous Car.  http://t.co/T4iU5aaMyS"
862,NO,the three living and the three dead - a recurring theme in medieval art is the three living and the three dead . . <repeat> <url>,The Three Living and the Three Dead - A recurring theme in medieval art is The Three Living and the Three Dead. ... http://t.co/QxVFttES9v
863,NO,emt <allcaps> s break into hot car in hoboken after mistaking doll for baby <url> <hashtag> parenting <hashtag> parents,EMTs Break Into Hot Car In Hoboken After Mistaking Doll For Baby http://t.co/OvDO4ZZnnP #Parenting #Parents
864,NO,rides on the fire truck at celebrate burlington day provided by retired burlington firefighter al fay . <url>,Rides on the fire truck at Celebrate Burlington Day provided by Retired Burlington Firefighter Al Fay. http://t.co/mKVHZ9IItJ
865,NO,<user> if <allcaps> we <allcaps> can not <allcaps> break <allcaps> the <allcaps> worlds <allcaps> shell <allcaps> we <allcaps> die <allcaps> without <allcaps> ever <allcaps> being <allcaps> truly <allcaps> born <allcaps>,@kenzotenmas IF WE CANNOT BREAK THE WORLDS SHELL WE DIE WITHOUT EVER BEING TRULY BORN
866,NO,dropped my phone on the way into dunks . damage report . small crack by front facing camera . day = ruined,Dropped my phone on the way into dunks . Damage report. Small crack by front facing camera. Day = ruined 😔👎
867,NO,rt <allcaps> <user> : dropped my phone on the way into dunks . damage report . small crack by front facing camera . day = ruined,RT @JoeDiasOfficial: Dropped my phone on the way into dunks . Damage report. Small crack by front facing camera. Day = ruined 😔👎
868,NO,spend my break in my car . <repeat>,Spend my break in my car...
869,NO,<user> wait whats in the truck is it just perfume and merch,@1DwwaupdatesWW wait whats in the truck is it just perfume and merch
870,YES,smoke pouring from home at scene of <number> - alarm fire on durham st. in lawrence <url>,Smoke pouring from home at scene of 2-alarm fire on Durham St. in Lawrence http://t.co/WiYR8C9BvS
871,YES,rt <allcaps> <user> : smoke pouring from home at scene of <number> - alarm fire on durham st. in lawrence <url>,RT @LaurenD_Trib: Smoke pouring from home at scene of 2-alarm fire on Durham St. in Lawrence http://t.co/WiYR8C9BvS
872,YES,"hydrant on s. broadway tapped to fight durham st. fire . smoke still billowing from home , <number> st floor windows blown out <url>","Hydrant on S. Broadway tapped to fight Durham St. fire. Smoke still billowing from home, 1st floor windows blown out http://t.co/1NK2gW1hwz"
873,YES,<number> alarm fire at <number> durham st in lawrence . all companies on the scene . <hashtag> wbz,2 alarm fire at 18 Durham St in Lawrence.  All companies on the scene. #wbz
874,YES,"rt <allcaps> <user> : hydrant on s. broadway tapped to fight durham st. fire . smoke still billowing from home , <number> st floor windows blown out http","RT @LaurenD_Trib: Hydrant on S. Broadway tapped to fight Durham St. fire. Smoke still billowing from home, 1st floor windows blown out http…"
875,NO,tryna break the chains but the chains only break me .,Tryna break the chains but the chains only break me.
876,NO,"i know a car is a car , but why you got a tricked out <number> mazda . <repeat> lol , so embarrassing !","I know a car is a car , but why you got a tricked out 1993 Mazda .. lol , so embarrassing !"
877,NO,walk into the break room and there 's some film with a kid and a robot break dancing . uh . <repeat>,Walk into the break room and there''s some film with a kid and a robot break dancing. Uh...
878,NO,"<user> by today , i meant <number> / <number> / <number> obviously he did n't die today . we 're all gon na die today with these ebola shenanigans .","@Andrew_Mac617 by today, I meant 8/2/79. Obviously he didn''t die today. We''re all gonna die today with these Ebola shenanigans."
879,YES,rt <allcaps> <user> : <number> alarm fire at <number> durham st in lawrence . all companies on the scene . <hashtag> wbz,RT @MarkKWBZ: 2 alarm fire at 18 Durham St in Lawrence.  All companies on the scene. #wbz
880,NO,<user> young people die all the time . could be a sudden illness or accident .,@LeahKittyS Young people die all the time. Could be a sudden illness or accident.
881,NO,"helped nearby drivers by reporting a heavy traffic jam on charlton rd , sturbridge on <user> - drive social . <url>","Helped nearby drivers by reporting a heavy traffic jam on Charlton Rd, Sturbridge on @waze - Drive Social. http://t.co/hv1d5SliDH"
882,NO,"fuel for my day of recipe testing : rustic grains , buttery egg , and tomato jam . <hashtag> snacks <hashtag> latergram <url>","Fuel for my day of recipe testing: rustic grains, buttery egg, and tomato jam. #snacks #latergram… http://t.co/T3SQAllLuv"
883,YES,accident causing traffic yesterday and two accidents today . something does n't want me coming home . <repeat>,Accident causing traffic yesterday and two accidents today. Something doesn''t want me coming home...
884,NO,"car is packed . i 'm on the road . see ya america . thanks for an amazing seven years . hong kong , here i <url>","Car is packed. I''m on the road. See ya America. Thanks for an amazing seven years. Hong Kong, here I… http://t.co/YXoU6yKQDE"
885,YES,fire at <number> durham st. in lawrence is now at <number> alarms . firefighters still working to knock it down . heavy smoke pouring from home . <hashtag> wbz,Fire at 18 Durham St. in Lawrence is now at 3 alarms. Firefighters still working to knock it down. Heavy smoke pouring from home. #wbz
886,NO,"got my equifax credit report in the mail . <repeat> i was worried because they could n't verify my id <allcaps> online , but everything on the report looks ok <allcaps> .","Got my Equifax credit report in the mail... I was worried because they couldn''t verify my ID online, but everything on the report looks OK."
887,NO,<user> a police offical once said black men had a propensity to die in a choke hold . because excess force * surely * was n't to blame .,@graceishuman A police offical once said Black men had a propensity to die in a choke hold. Because excess force *surely* wasn''t to blame.
888,NO,rt <allcaps> <user> a police official once said black men had a propensity to die in a choke hold . because excess force * surely * was n't to blame .,RT @renjender A police official once said Black men had a propensity to die in a choke hold. Because excess force *surely* wasn''t to blame.
889,NO,the police can kill you with impunity . why are n't you afraid ? because you have excellent reasons to assume that that will never be you .,The police can kill you with impunity. Why aren''t you afraid? Because you have excellent reasons to assume that that will never be you.
890,NO,rt <allcaps> <user> : the police can kill you with impunity . why are n't you afraid ? because you have excellent reasons to assume that that will,RT @graceishuman: The police can kill you with impunity. Why aren''t you afraid? Because you have excellent reasons to assume that that will…
891,NO,rt <allcaps> <user> : rt <allcaps> <user> a police official once said black men had a propensity to die in a choke hold . because excess force * surely,RT @graceishuman: RT @renjender A police official once said Black men had a propensity to die in a choke hold. Because excess force *surely…
892,NO,<user> here on tumblr we 're the most tolerant of all ! unless we disagree w you in which case go kill yourself with fire bc i cant <allcaps> even <allcaps>,@TumblrTXT here on tumblr we''re the most tolerant of all! Unless we disagree w you in which case go kill yourself with fire bc I CANT EVEN
893,YES,rt <allcaps> <user> : serious crash closes route <number> several injure <smile> route <number> is closed after a serious crash involving a camper and car . http,RT @SocialInBoston: Serious crash closes Route 9 several injured: Route 9 is closed after a serious crash involving a camper and car. http…
894,YES,"just <allcaps> in <allcaps> : officials in stoughton , mass . confirm porter street is closed after a gas leak","JUST IN: Officials in Stoughton, Mass. confirm Porter Street is closed after a gas leak"
895,NO,"if stuck in a traffic jam in beijing , you can pay a service $ <number> for to be rescued on a motorbike , while someone else drives your car home !","If stuck in a traffic jam in Beijing, you can pay a service $60 for to be rescued on a motorbike, while someone else drives your car home!"
896,YES,sports.dj <allcaps> wire : report : jameis winston detained by police at gunpoint in <number> <url> visit sports.dj,Sports.DJ Wire: Report: Jameis Winston Detained By Police At Gunpoint In 2012… http://t.co/DnNqwoW8Ek Visit sports.dj
897,NO,sports.dj <allcaps> wire : report : jameis winston detained by police at gunpoint in <number> <url> visit sports.dj,Sports.DJ Wire: Report: Jameis Winston Detained By Police At Gunpoint In 2012… http://t.co/N3JjwM162E Visit sports.dj
898,NO,<user> <user> and <allcaps> he <allcaps> has <allcaps> the <allcaps> nerve <allcaps> to <allcaps> tell <allcaps> me <allcaps> to <allcaps> die <allcaps> fa <allcaps> fuq <allcaps> this <allcaps> long <allcaps> ass <allcaps> armed <allcaps> beast <allcaps> needa <allcaps> to <allcaps> die <allcaps>,@PayMe4Graphics @mbarr4635 AND HE HAS THE NERVE TO TELL ME TO DIE FA FUQ THIS LONG ASS ARMED BEAST NEEDA TO DIE
899,NO,<user> i mean handcuffs and police officers and human k <number> units could be a fun scene : p,@AXCL0912 I mean handcuffs and police officers and human K-9 units could be a fun scene :P
900,NO,<user> <user> <user> <user> <user> <user> good coke should n't have your nose bleeding,@riteormite @roberteleestool @ClassicDrebos @BurgerBumps @bhole75 @Pattikkus good coke shouldn''t have your nose bleeding
901,NO,listening to random access memories cover to cover for the <number> th time,Listening to random access memories cover to cover for the 100th time
902,NO,i 'm guessing their auto club does n't cover it . too bad . <user> <user>,I''m guessing their auto club doesn''t cover it. Too bad. @israel_shield @JCCWatch
903,NO,rt <allcaps> <user> : i 'm guessing their auto club does n't cover it . too bad . <user> <user>,RT @mike_truman: I''m guessing their auto club doesn''t cover it. Too bad. @israel_shield @JCCWatch
904,NO,"plug-in electric car sales rose in july , but in small numbers : us <allcaps> plug-in electric car sales rose . <repeat> <url> via <user>","Plug-in electric car sales rose in July, but in small numbers: US plug-in electric car sales rose... http://t.co/6SiiR3lbSx via @CSMecon"
905,NO,"rt <allcaps> <user> : plug-in electric car sales rose in july , but in small numbers : us <allcaps> plug-in electric car sales rose . <repeat> <url>","RT @csmonitor: Plug-in electric car sales rose in July, but in small numbers: US plug-in electric car sales rose... http://t.co/6SiiR3lbSx …"
906,NO,<user> : one of the best <hashtag> marvel scenes ? the car chasing scene with nick fury in <hashtag> captainamerica <number> true <allcaps> story <allcaps> .,“@Skippy9474: One of the best #Marvel scenes? The car chasing scene with Nick Fury in #CaptainAmerica2” TRUE STORY.
907,NO,mamacass elliot died in a london apartment in <number> four years later keith moon would die in the same apartment .,MamaCass Elliot died in a London apartment in 1974. Four years later Keith Moon would die in the same apartment.
908,NO,<user> fast food > gas station or truck stop . more tho .,@aflacina fast food ☕️ > gas station or truck stop ☕️. More 💰 tho.
909,YES,<hashtag> aspa <allcaps> dogkillers razvan bancescu head of dog abusers aspa <allcaps> bucharest . he caused car crash . and tries to hit a women <url>,#ASPAdogKillers Razvan Bancescu Head of Dog abusers ASPA Bucharest. He Caused car crash. And tries to hit a women https://t.co/KQ9RbngDle
910,NO,<hashtag> job <hashtag> boston auto repair technician -LRB- concor <smile> part time auto tech for monday wednesday friday each week part . <repeat> <url>,#Job #Boston Auto Repair Technician (Concord): Part Time Auto Tech for Monday Wednesday Friday each Week Part... http://t.co/4AlclEj4Xv
911,NO,"put the fire to a hater , and smoke a nigga","Put the fire to a hater, and smoke a nigga"
912,YES,rt <allcaps> <user> : <hashtag> aspa <allcaps> dogkillers razvan bancescu head of dog abusers aspa <allcaps> bucharest . he caused car crash . and tries to hit a women https : / /,RT @kimczwicker: #ASPAdogKillers Razvan Bancescu Head of Dog abusers ASPA Bucharest. He Caused car crash. And tries to hit a women https://…
913,NO,james harden is the smoke of <user> . <repeat> just appears out of nowhere to wreck selective havok <hashtag> thedrew,James Harden is the Smoke of @DrewLeague ... just appears out of nowhere to wreck selective havok #TheDrew
914,NO,"<user> i had to block , report , and get a flu shot to keep him from falling back into my mentions / followers again","@brokeymcpoverty I had to block, report, and get a flu shot to keep him from falling back into my mentions/followers again"
915,NO,rt <allcaps> <user> : james harden is the smoke of <user> . <repeat> just appears out of nowhere to wreck selective havok <hashtag> thedrew,RT @1maddskillz: James Harden is the Smoke of @DrewLeague ... just appears out of nowhere to wreck selective havok #TheDrew
916,NO,"<user> you 're probably going to kill me next week . so in case i die , just know that i loved you .","@Louis_Tomlinson You''re probably going to kill me next week. So in case I die, just know that I loved you. 😘"
917,NO,more people have died in the us <allcaps> * today * than the total that have died of ebola anywhere in the world in all of recorded history,More people have died in the US *today* than the total that have died of Ebola anywhere in the world in all of recorded history
918,NO,rt <allcaps> <user> : more people have died in the us <allcaps> * today * than the total that have died of ebola anywhere in the world in all of recorded histo,RT @kinggary: More people have died in the US *today* than the total that have died of Ebola anywhere in the world in all of recorded histo…
919,NO,<hashtag> boston <hashtag> job auto repair technician -LRB- concor <smile> part time auto tech for monday wednesday friday each week part . <repeat> <url>,#Boston #Job Auto Repair Technician (Concord): Part Time Auto Tech for Monday Wednesday Friday each Week Part... http://t.co/loSHfIy8Me
920,YES,<hashtag> boston <hashtag> news flames engulf home in south lawrence : it is the second blaze in as many days to severely damage . <repeat> <url>,#Boston #News Flames Engulf Home in South Lawrence: It is the second blaze in as many days to severely damage ... http://t.co/hjHLhRK8S8
921,NO,<hashtag> boston <hashtag> jobs auto repair technician -LRB- concor <smile> part time auto tech for monday wednesday friday each week par . <repeat> <url>,#Boston #Jobs Auto Repair Technician (Concord): Part Time Auto Tech for Monday Wednesday Friday each Week Par... http://t.co/G3fOJKdlek
922,NO,<user> my <allcaps> car <allcaps> died <allcaps>,@__SassyKassie MY CAR DIED
923,YES,<hashtag> boston <hashtag> news teens injured after car hits medford utility pole : teens inside of a car that hit a utility pole . <repeat> <url>,#Boston #News Teens injured after car hits Medford utility pole: Teens inside of a car that hit a utility pole... http://t.co/doZsVT4QON
924,NO,but will you die <allcaps> for your people <allcaps> ? would you die <allcaps> for your community ? or are you only committed to dying for those . <repeat> <url>,But will you DIE for your PEOPLE? Would you DIE for your community? Or are you only committed to dying for those... http://t.co/9B9zfJPdXN
925,NO,break free is such <allcaps> a jam,Break Free is SUCH a jam 💃
926,NO,crazy money to subban looks like the rivalry has some fuel to the fire for a while,Crazy money to Subban looks like the rivalry has some fuel to the fire for a while
927,NO,"<user> the road is lined with bodies , each factions ' dead intermingled and indistinguishable . in death they have found common ground .","@PlSSPANTS The road is lined with bodies, each factions'' dead intermingled and indistinguishable. In death they have found common ground."
928,NO,<user> : soo . <repeat> my block decided to have a block party . <repeat> i was just around there,“@PlainJanee_: Soo ... My block decided to have a block party ...”I was just around there
929,NO,do n't burn a bridge & then expect me to send you a boat cause that ass ca n't swim . <repeat>,Don''t burn a bridge & then expect me to send you a boat cause that ass can''t swim.. 😴
930,NO,rt <allcaps> <user> : do n't burn a bridge & then expect me to send you a boat cause that ass ca n't swim . <repeat>,RT @kcMilan_: Don''t burn a bridge & then expect me to send you a boat cause that ass can''t swim.. 😴
931,YES,"police arrest three men , confiscate three guns in separate incidents boston police arrested three men and confiscated three guns , includi . <repeat>","Police arrest three men, confiscate three guns in separate incidents Boston Police arrested three men and confiscated three guns, includi..."
932,NO,"i have to reset junk food-free clock because i had one of these . -LRB- if it has chocolate , it 's junk food . -RRB- <user> <url>","I have to reset junk food-free clock because I had one of these. (If it has chocolate, it''s junk food.) @FiberOne http://t.co/1CuCflMDeS"
933,NO,emt <allcaps> s break into hot car to save doll <url>,EMTs Break Into Hot Car to Save Doll http://t.co/oGeIF16Sdw
934,YES,revere - striking the box for casablanca restaurant report of heavy smoke showing from the roof,Revere - striking the box for Casablanca restaurant report of heavy smoke showing from the roof
935,NO,<user> almost got in many a self-inflicted car accident because of the drop in blood on the leaves,@DragonflyJonez almost got in many a self-inflicted car accident because of the drop in Blood on the Leaves
936,NO,"if you gone show love when im dead , you better off tryinna kill me .","If you gone show love when im dead, you better off tryinna kill me."
937,NO,"if its the first time me and a girl bump uglies and there is a dead silence after , i 'll scream out yes ! <repeat> he jammed it in .","If its the first time me and a girl bump uglies and there is a dead silence after, I''ll scream out yes!!! He jammed it in."
938,NO,i was dead inside before it became cool to be dead inside .,I was dead inside before it became cool to be dead inside.
