,label,tweet_cleaned,tweet_text
490,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url> /,RT @Live_UK_News: @cnnbrk Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/â€¦
491,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,RT @Live_UK_News: @NBCNews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.coâ€¦
492,YES,rtes <number> <number> <number> <number> <number> <number> <number> <number> <number> <number> n <number> n <number> n <number> n <number> are back to line of route following an earlier road traffic collision in ec <allcaps> <number> cleared <allcaps>,Rtes 17 21 35 40 43 47 48 133 141 149 N21 N35 N47 N133 are back to line of route following an earlier road traffic collision in EC4. CLEARED
493,YES,rt <allcaps> <user> : a <number> london bridge is now fully <allcaps> open <allcaps> in both directions following a serious collision . traffic flow is moderate in the su,RT @TfLTrafficNews: A3 London Bridge is now FULLY OPEN in both directions following a serious collision. Traffic flow is moderate in the suâ€¦
494,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel just wanted more time to kill gaza children <url>,RT @Live_UK_News: @CBS46atl Israel knew he was dead a long time ago. Israel just wanted more time to kill Gaza children http://t.co/7P4CS6yâ€¦
495,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children htt,RT @Live_UK_News: @WSJbreakingnews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children httâ€¦
496,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children http : / /,RT @Live_UK_News: @WilliamsJon Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://â€¦
497,NO,"setting you on fire , because i 'm in love with the way you burn","Setting you on fire, because I''m in love with the way you burn ðŸ”¥"
498,YES,<user> a cyclist died after being involved in a collision with a car earlier this evening on london bridge .,@emedserv a cyclist died after being involved in a collision with a car earlier this evening on London Bridge.
499,NO,power prediction - kanan will die tommy will die ghost will survive but at a sacrifice and tasha will finally have sex with shawn,Power prediction - kanan will die Tommy will die Ghost will survive but at a sacrifice and Tasha will finally have sex with Shawn
500,YES,"<user> <user> he was <allcaps> kidnapped . <repeat> but dead or alive ? presumed alive , now gatherd evidence they say dead . sad but not complex","@Baconmints @LTCPeterLerner He WAS kidnapped...but dead or alive? Presumed alive, now gatherd evidence they say dead. Sad but not complex"
501,NO,rt <allcaps> <user> : had a good day on the spa valley railway watching one foot in the grave at eridge railway station <url>,RT @eastlondonbus: Had a good day on the spa valley railway â€” watching One Foot in the Grave at Eridge railway station http://t.co/nmFkYXXGâ€¦
502,NO,this car ride is going to kill me,This car ride is going to kill me
503,YES,"rt <allcaps> <user> : nine militants shot dead by police in restive chinese region of xinjiang , reports xinhua news agency <url>","RT @BBCWorld: Nine militants shot dead by police in restive Chinese region of Xinjiang, reports Xinhua news agency http://t.co/hHC0ypTla8"
504,NO,"degromm reminds me of mike leak in terms of delivery , pace and breaking stuff . except degromm throws <number> and leak throws <number>","DeGromm reminds me of Mike Leak in terms of delivery, pace and breaking stuff. Except DeGromm throws 95 and Leak throws 89"
505,NO,i still have to pinch myself when i remember i was fucking second row at the albert hall . dead in the centre infront of matty . ugh kill <allcaps> me <allcaps> .,I still have to pinch myself when I remember I was fucking second row at the Albert Hall. Dead in the centre infront of Matty. Ugh kiLL ME.
506,YES,"rt <allcaps> <user> : israel says missing soldier is dea <smile> the israeli military says soldier hadar goldin , reported missing in gaza . <repeat> <url> .","RT @mannmuller: Israel says missing soldier is dead: The Israeli military says soldier Hadar Goldin, reported missing in Gaza ... http://t.â€¦"
507,NO,<user> <user> aaw ty sweetie - someone has tried to take a big bite out of him and it was so painful as it had n't burst,@ReliqEU @Sivation aaw ty sweetie - someone has tried to take a big bite out of him and it was so painful as it hadn''t burst
508,NO,whiplash assessment charges slashe <smile> charges for medical reports on people who say they have suffered whiplash . <repeat> <url>,Whiplash assessment charges slashed: Charges for medical reports on people who say they have suffered whiplash... http://t.co/XOMQtgRQXa
509,YES,a <number> essex rd -LRB- n <number> -RRB- the earlier collision has been cleared . all lanes are now open traffic is flowing well for the time of day .,A104 Essex Rd (N1) The earlier collision has been cleared. All lanes are now open traffic is flowing well for the time of day.
510,NO,whiplash assessment charges slashe <smile> charges for medical reports on people who say they have suffered whiplash . <repeat> <url>,Whiplash assessment charges slashed: Charges for medical reports on people who say they have suffered whiplash... http://t.co/cJXqJwxFQh
511,NO,<user> : <user> looooool <allcaps> nah do n't send beccs she 'll kill me <sadface> what you on im too nice to kill you <smile> mehehe,@KazAslam786: @BreezyxTRaww  LOOOOOOL nah don''t send Beccs she''ll kill me :( what you on im too nice to kill you :) mehehe
512,NO,whiplash assessment charges slashe <smile> charges for medical reports on people who say they have suffered whiplash . <repeat> <url>,Whiplash assessment charges slashed: Charges for medical reports on people who say they have suffered whiplash... http://t.co/BWXFWGUNo0
513,NO,whiplash assessment charges slashe <smile> charges for medical reports on people who say they have suffered whiplash . <repeat> <url>,Whiplash assessment charges slashed: Charges for medical reports on people who say they have suffered whiplash... http://t.co/WEwibZgv9e
514,NO,"<hashtag> <number> bbq <allcaps> cover , strong woven polypropylene , green , with metal eyelets : bbq <allcaps> cover , strong woven polypropylene , g . <repeat> <url>","#1: BBQ Cover, strong woven polypropylene, green, with metal eyelets: BBQ Cover, strong woven polypropylene, g... http://t.co/PurDf55IEb"
515,NO,<number> traffic jam in london <url> <url>,1901: Traffic jam in London http://t.co/A9DVAKweuj http://t.co/ky66si2aCe â˜¼
516,YES,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@itvnews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
517,NO,<user> <user> <user> <user> one car . i 'm not driving now . humza can take his car if he wants . end of . khudafis .,@shaista_xx @MrUYusaf @Uzii_R @HumzaWTP ðŸ˜¤ one car. I''m not driving now. Humza can take his car if he wants. End of. Khudafis. ðŸ”¨
518,NO,whiplash assessment charges slashe <smile> charges for medical reports on people who say they have suffered whiplash . <repeat> <url>,Whiplash assessment charges slashed: Charges for medical reports on people who say they have suffered whiplash... http://t.co/uk9DDPMB53
519,NO,"feel so wretched . want to sleep , need to sleep , but know this delayed-onset internal combustion expulsion means i might die if i do . <hashtag> <sadface>","Feel so wretched. Want to sleep, need to sleep, but know this delayed-onset internal combustion expulsion means I might die if I do. #:("
520,NO,"rt <allcaps> <user> : coinciding with newsnight report on cat bonds , we published this - could the <hashtag> ils <allcaps> <allcaps> market see a dead cat bounce ? <url> /","RT @IERMChris: Coinciding with Newsnight report on cat bonds, we published this - Could the #ILS market see a dead cat bounce?https://t.co/â€¦"
521,YES,social media cop live tweets elderly car crash <number> miles away - nbc <allcaps> southern california : nbc <allcaps> southern californ . <repeat> <url>,Social Media Cop Live Tweets Elderly Car Crash 800 Miles Away - NBC Southern California: NBC Southern Californ... http://t.co/e7qlMnFjp5
522,NO,bbc <allcaps> news - whiplash assessment report fees cut to tackle fake claims <url>,BBC News - Whiplash assessment report fees cut to tackle fake claims http://t.co/kMyx3GmIwz
523,NO,hurry some of our auctions on great car deals are ending soon ! <hashtag> london <hashtag> islington <hashtag> used <hashtag> car buy now ! <url>,Hurry some of our auctions on great car deals are ending soon! #London #Islington #used #car Buy now! http://t.co/MlSEwu4DUc
524,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@RitaOra Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
525,NO,<user> there 's light on our road just not the lights on our end of the road lol karans road got lights in the house as well,@JB100__ there''s light on our road just not the lights on our end of the road Lol karans road got lights in the house as well
526,NO,exclusive promotion : exclusive extra <number> % off all orders : snap up this voucher and claim a exclusive extra <number> % . <repeat> <url>,Exclusive Promotion: Exclusive Extra 10% Off All Orders: Snap up this voucher and claim a Exclusive Extra 10% ... http://t.co/ULtLCXozeq
527,NO,so the rhythmic thumping is someone trying to break out of the police van over the road . not the neighbours having sex . <hashtag> londonlife,So the rhythmic thumping is someone trying to break out of the police van over the road. Not the neighbours having sex. #londonlife
528,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@ChemiShalev Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
529,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@haaretzcom Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
530,YES,israeli military says one of its soldiers reported missing in gaza on friday is dead <url> <url>,Israeli military says one of its soldiers reported missing in Gaza on Friday is dead http://t.co/keQ0OMw4z0 http://t.co/oemYV5P0Xu
531,NO,"he cant give police tht order , its up to police not him , and mainly fields police <url> wht was the communications","he cant give police tht order, its up to police not him, and mainly fields police http://t.co/WhTnxTdmw2 wht was the communications"
532,YES,rt <allcaps> <user> : israeli military says one of its soldiers reported missing in gaza on friday is dead <url> <url>,RT @BBCNews: Israeli military says one of its soldiers reported missing in Gaza on Friday is dead http://t.co/keQ0OMw4z0 http://t.co/oemYV5â€¦
533,NO,<hashtag> willman <hashtag> antique <hashtag> car <hashtag> blue <user> @ <number> maygrove road <url>,#willman #antique #car #blue @athospapaboupa @ 21 Maygrove Road http://t.co/ajFv1gcxw6
534,NO,<hashtag> tomandroyd cut in whiplash medical report fees - yahoo news uk <allcaps> <url> <hashtag> no <number> abuse,#tomandroyd Cut in whiplash medical report fees - Yahoo News UK http://t.co/K97ev6xWNo #no2abuse
535,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,RT @Live_UK_News: @haaretzcom Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://tâ€¦
536,NO,<user> <user> then you will die . in a game . but you still die .,@kayleeluvsfood2 @Harry_Styles then you will die. In a game. But you still die.
537,NO,"# uruguayan pot marketplace may go up in smoke : montevideo <allcaps> , uruguay -LRB- ap <allcaps> -RRB- ? uruguay 's plan to create the world 's first national , gover . <repeat>","# Uruguayan pot marketplace may go up in smoke: MONTEVIDEO, Uruguay (AP) ? Uruguay''s plan to create the world''s first national, gover..."
538,NO,# rare summer relief for gasoline prices : new <allcaps> york <allcaps> -LRB- ap <allcaps> -RRB- ? the gasoline price roller coaster is running a strange course this summer .,# Rare summer relief for gasoline prices: NEW YORK (AP) ? The gasoline price roller coaster is running a strange course this summer.
539,YES,rt <allcaps> <user> : <hashtag> idf <allcaps> : <allcaps> ` missing ' soldier confirmed dead . is n't that what hamas said ? he died in the firefight .,RT @Qawdhan: #IDF: ''missing'' soldier confirmed dead. Isn''t that what Hamas said?  He died in the firefight.â€
540,YES,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@BBCWorld Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
541,NO,traffic on edware road at this time !,Traffic on edware road at this time! ðŸ˜©
542,YES,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,RT @Live_UK_News: @BBCWorld Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.câ€¦
543,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,RT @Live_UK_News: @RitaOra Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.coâ€¦
544,YES,"girl , six , who died after car crash near kempsford is named <url> <hashtag> security <hashtag> sia <hashtag> closeprotection <hashtag> securitykit <hashtag> doorm","Girl, six, who died after car crash near Kempsford is named http://t.co/SOJXORLdbj  #security #sia #closeprotection #securitykit #doorm"
545,NO,if benedict was to suddenly die i would say he faked it . eh eh ? -RRB- -LSB- this is a joke i would be dead myself -LRB- -RSB-,If Benedict was to suddenly die I would say he faked it. Eh eh? )[This is a joke I would be dead myself ( ]
546,NO,<user> <user> i would go as far to say uk <allcaps> based terrorist reported dead .,@alinqot @BBCNews I would go as far to say UK based terrorist reported dead.
547,NO,"rt <allcaps> <user> : met police extended police bail of founder of <hashtag> mqm <allcaps> , <allcaps> mr altaf hussain till december <user> <user> <user>","RT @azizabadi: Met Police extended police bail of Founder of #MQM, Mr Altaf Hussain till December@metpoliceuk @Shahidmasooddr @MurtazaGeoNâ€¦"
548,NO,"paul george injury : why the stanchions were so close , and how to fix it. : paul george 's gruesome leg injury . <repeat> <url>","Paul George Injury: Why The Stanchions Were So Close, And How To Fix It.: Paul George''s gruesome leg injury â€” ... http://t.co/S2E7Maz4dZ"
549,NO,"paul george injury : why the stanchions were so close , and how to fix it. : paul george 's gruesome leg injury . <repeat> <url>","Paul George Injury: Why The Stanchions Were So Close, And How To Fix It.: Paul George''s gruesome leg injury â€” ... http://t.co/082q15cERW"
550,NO,"paul george injury : why the stanchions were so close , and how to fix it. : paul george 's gruesome leg injury . <repeat> <url>","Paul George Injury: Why The Stanchions Were So Close, And How To Fix It.: Paul George''s gruesome leg injury â€” ... http://t.co/W9lNGSCr05"
551,NO,"paul george injury : why the stanchions were so close , and how to fix it. : paul george 's gruesome leg injury an open tibia-fibula fr . <repeat>","Paul George Injury: Why The Stanchions Were So Close, And How To Fix It.: Paul George''s gruesome leg injury â€” an open tibia-fibula fr..."
552,NO,# dnbh <allcaps> eaven radio - now playing : sting - englishman in new york -LRB- kator bootleg -RRB- - <url>,# DnBHeaven Radio - Now Playing: Sting - Englishman In New York (Kator Bootleg) - http://t.co/R9BOSnQa00
553,NO,"<user> one thing you learn in london , if you want to break in do n't go for the door ! windows break easier then doors","@TaraNaz_ One thing you learn in London, if you want to break in don''t go for the door! windows break easier then doors"
554,NO,another bump in the road for the <hashtag> fatchick <hashtag> lifegoeson <hashtag> amwriting <url> via <user>,Another Bump In the Road for the #FatChick #lifegoeson #amwriting http://t.co/dPboiA0vBB via @dochappycamper
555,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@SaloumehZ Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
556,NO,die ling rings sind ertabt . die gut situierte bande ist am ende .,Die Ling Rings Sind ertabt. Die gut situierte Bande ist am Ende.
557,YES,"israel says missing soldier is dea <smile> the israeli military says soldier hadar goldin , reported missing in gaza . <repeat> <url>","Israel says missing soldier is dead: The Israeli military says soldier Hadar Goldin, reported missing in Gaza ... http://t.co/X0SqIM1Y4v"
558,NO,"<user> <user> normally they have something attached , report and block hun just in case <smile>","@martinesinger @tonynygooner Normally they have something attached, report and block Hun just in case :))"
559,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,RT @Live_UK_News: @itvnews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.coâ€¦
560,NO,"either we smoke , drink or break up","Either We Smoke, Drink Or Break Up"
561,YES,<user> fire on the plate or fire in the booth . <repeat> i mean toilet booth . <repeat>,@NotBilal fire on the plate or fire in the booth?... I mean toilet booth...
562,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@TelegraphNews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
563,NO,bbc <allcaps> news - whiplash assessment report fees cut to tackle fake claims <url>,BBC News - Whiplash assessment report fees cut to tackle fake claims http://t.co/bS3gLSf4Wz
564,NO,<hashtag> tomandroyd cut in whiplash medical report fees - the courier <url> <hashtag> no <number> abuse,#tomandroyd Cut in whiplash medical report fees - The Courier http://t.co/uirT3lfySo #no2abuse
565,NO,"shop online now to get a great deal on a motor vehicle close to you ! <hashtag> london <hashtag> islington <hashtag> car top seller special , <url>","Shop online now to get a great deal on a motor vehicle close to you! #London #Islington #car Top Seller Special, http://t.co/0beI3KaJsO"
566,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@TheWorldPost Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
567,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@FoxNews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
568,NO,butt burn is the worst burn,butt burn is the worst burn ðŸ˜¡
569,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@fox5newsdc Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
570,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@AdamMilstein Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
571,NO,"car deals that wo n't break the bank . <hashtag> london <hashtag> islington <hashtag> secondhand <hashtag> cars <hashtag> forsale view <hashtag> bestprices , <url> <hashtag> fb","Car deals that won''t break the bank. #London #Islington #secondhand #cars #forsale View #Bestprices , http://t.co/5qQ48hNXVi #fb"
572,YES,rt <allcaps> <user> : war memorial destroyed in car crash <url>,RT @BBCNews: War memorial destroyed in car crash http://t.co/4rEKWZ3I4o
573,YES,rt <allcaps> <user> : two men die in cullybackey crash <url>,RT @BBCNews: Two men die in Cullybackey crash http://t.co/4P4S69SNVR
574,NO,"israel used the captured excuse which turned out not to be true to kill <number> in rafah , break the ceasefire and deny any future ceasefires","Israel used the captured excuse which turned out not to be true to kill 200 in Rafah, break the ceasefire and deny any future ceasefires"
575,NO,"shocking . when plstns die , ` zionists ' mourn . when israelis die , the free palestine buffoons disrespect and belittle . what a sick world .","Shocking. When plstns die, ''Zionists'' mourn. When Israelis die, the free Palestine buffoons disrespect and belittle. What a sick world."
576,YES,<user> israeli coward army knew all along . the knew soldier was kia <allcaps> just like those <number> jewish teenagers killed in car crash <hashtag> icc <allcaps> <number> israel,@joeman42 Israeli coward army knew all along.  The knew soldier was KIA just like those 3 Jewish teenagers killed in car crash #ICC4Israel
577,YES,dallas news : <number> - year-old boy injured in car accident dies : <url>,dallas news: 13-year-old boy injured in car accident dies:  http://t.co/Ancda0c8hg
578,NO,"# us <allcaps> auto sales sizzle in july , helped by discounts : detroit <allcaps> -LRB- ap <allcaps> -RRB- ? big discounts helped keep u.s. auto sales sizzling in july .","# US auto sales sizzle in July, helped by discounts: DETROIT (AP) ? Big discounts helped keep U.S. auto sales sizzling in July."
579,NO,# dnbh <allcaps> eaven radio - now playing : paimon - berry jam - <url>,# DnBHeaven Radio - Now Playing: Paimon - Berry Jam - http://t.co/R9BOSnQa00
580,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@SBSNews Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
581,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@CBSPhilly Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
582,NO,<user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children <url>,@NYTimesCohen Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http://t.co/7P4CS6yDAQ
583,NO,"<user> thou shalt not kill . . <repeat> you murdering cult . why do you always kill black people . <hashtag> ripe <allcaps> ricgarner . god is watching , you pagans .","@NYPDnews Thou shalt not kill. ... you murdering cult. Why do you always kill black people. #RIPEricGarner.  God is watching, you pagans."
584,NO,<user> <user> lol ` not goes away ' they kill him off but i 'm sure they 'll bring him bk i mean if you kill him off there 's no show,@Chow_xox @NamelessHijabi lol ''not goes away'' they kill him off but I''m sure they''ll bring him bk I mean if you kill him off there''s no show
585,NO,whiplash assessment charges slashe <smile> charges for medical reports on people who say they have suffered whiplash . <repeat> <url>,Whiplash assessment charges slashed: Charges for medical reports on people who say they have suffered whiplash... http://t.co/ybtQuh49TZ
586,YES,<user> dead dead <allcaps>,@barfqueen dead DEAD
587,NO,"you can get an exciting car deal easily from here , <hashtag> london <hashtag> islington <hashtag> car <hashtag> dealers take a look , <url> <hashtag> fb","You can get an exciting car deal easily from here, #London #Islington #car #dealers Take a look, http://t.co/dO3f0UW1Ni #fb"
588,NO,"<user> : trinidad james says he has been dropped from def jam records , seems to say he 's broke . no word from def jam <url> says missing soldier is dea <smile> the israeli military says soldier hadar goldin , reported missing in gaza .","@tv6tnt: Trinidad James says he has been dropped from Def Jam Records, seems to say he''s broke. No word from Def Jam http://t.co/jFCLS8Fjya.2_x000D_Israel says missing soldier is dead: The Israeli military says soldier Hadar Goldin, reported missing in Gaza ."
589,NO,rt <allcaps> kurachan <number> <url> <hashtag> kyoto # <hashtag> dance <hashtag> salsa # # # # # # <hashtag> kyoto <hashtag> salsa <hashtag> dance <hashtag> diet #,RT Kurachan12 ã‚µãƒ«ã‚µã®ä½“é¨“ãƒ¬ãƒƒã‚¹ãƒ³ã€€è©³ã—ãã¯ã‚¦ã‚§ãƒ–ã§ â†’ http://t.co/HrFcJqq3Y4 #kyoto #äº¬éƒ½ #dance  #salsa #ãƒ€ãƒ³ã‚¹ #ã‚µãƒ«ã‚µ #ç¾Žå®¹ #å¥åº· #ç¤¾äº¤ãƒ€ãƒ³ã‚¹ # #kyoto #salsa #dance #diet #
590,NO,what is your favourite scene from doctor who like ever ? that 's unfair but it probably is ever scene from the a . <repeat> <url>,What is your favourite scene from doctor who like ever? â€” That''s unfair but it probably is ever scene from the A... http://t.co/kMGO5dLj11
591,NO,"<user> i refuse to believe that is your name -_- i 'm going to kill you . no wait . even better . i 'll get someone to kill you , while i watch","@iRiimJim I refuse to believe that is your name -_- I''m going to kill you. No wait. Even better. I''ll get someone to kill you, while I watch"
592,NO,like wind blows fire / cheers elephant <url> <hashtag> itunes <hashtag> iphone #,Like Wind Blows Fire / Cheers Elephanthttp://t.co/RGBV7Rz7Ah #iTunes #iPhone #
593,NO,"you can get an exciting car deal easily from here , <hashtag> london <hashtag> islington <hashtag> car <hashtag> auction view <hashtag> bestprices , <url> <hashtag> fb","You can get an exciting car deal easily from here, #London #Islington #car #auction View #Bestprices , http://t.co/ZBONizPCUS #fb"
594,YES,"rt <allcaps> <user> : bbc <allcaps> : video <allcaps> : israel says missing soldier is dea <smile> the israeli military says soldier hadar goldin , reported miss . <repeat> <url> /","RT @sokkari: BBC: VIDEO: Israel says missing soldier is dead: The Israeli military says soldier Hadar Goldin, reported miss... http://t.co/â€¦"
595,NO,"authority ignition - the ultimate set & forget affiliate funnel . watch a valve turn ultra-targeted , buying traffic desperate for what y. <repeat>","Authority Ignition - The Ultimate Set & Forget Affiliate Funnel. Watch a valve turn ultra-targeted, buying traffic desperate for what y..."
596,NO,<hashtag> radiobunt police car - larry wallis,#RadioBunt Police Car - Larry Wallis
597,YES,"# gaza residents struggle after israel strikes power plant : gaza 's power plant shut down after shells hit its fuel tanks , which erupt . <repeat>","# Gaza residents struggle after Israel strikes power plant: Gaza''s power plant shut down after shells hit its fuel tanks, which erupt..."
598,NO,<url> bbc <allcaps> annual report annual report each year the bbc <allcaps> reports t licence fee payers and audiences the annual report,http://t.co/6gLwLktiN6 BBC Annual Report Annual Report Each year the BBC reports tÎ¿ licence fee payers and audiences The Annual Report
599,NO,"you can get an exciting car deal easily from here , <hashtag> london <hashtag> islington <hashtag> used car <hashtag> prices compare prices , <url> <hashtag> fb","You can get an exciting car deal easily from here, #London #Islington #used car #prices Compare prices, http://t.co/5qQ48hNXVi #fb"
600,NO,<url> bbc <allcaps> news bbc <allcaps> annual report <number> <number> at a glance <number> july <number> last updated at <number> the bbc <allcaps> s annual report has been,http://t.co/FjmGF1FmAW BBC News BBC Annual Report 2013 14 At a glance 21 July 2014 Last updated at 1428 The BBCs annual report has been
601,NO,rt <allcaps> <user> : <user> israel knew he was dead a long time ago . israel wanted an excuse for more time to kill gaza children http : /,RT @Live_UK_News: @NYTimesCohen Israel knew he was dead a long time ago. Israel wanted an excuse for more time to kill Gaza children http:/â€¦
602,NO,<user> quran told you to kill innocent people quran says of you kill one human you have killed the whole humanity,@HayChihuahua quran told you to kill innocent people quran says of you kill one human you have killed the whole humanity
603,NO,hurry some of our auctions on great car deals are ending soon ! <hashtag> london <hashtag> islington <hashtag> car <hashtag> forsaleuk why wait ? <url> <hashtag> fb,Hurry some of our auctions on great car deals are ending soon! #London #Islington #car #forsaleuk Why wait?  http://t.co/sli4WovOF4 #fb
604,NO,"<hashtag> uk <allcaps> <allcaps> <hashtag> british <hashtag> books walking dea <smile> days gone bye v . <number> -LRB- walking dead -LRB- paperback -RRB- -RRB- by -LRB- author -RRB- robert kirkman , by -LRB- <url>","#UK #British #Books Walking Dead: Days Gone Bye v. 1 (Walking Dead (Paperback))  By (author) Robert Kirkman, By (  http://t.co/BhclIevUmW"
605,NO,"a person may break your heart and damage your pride , but never ever give them the power to break your imaan .","A person may break your Heart and damage your pride, but never ever give them the Power to break your Imaan."
606,NO,gas pukol gas klo besok ketemu . hehe <hashtag> br <allcaps> <allcaps> <url>,Gas pukol gas klo besok ketemu. Hehe #BR http://t.co/DDwSrDhqwq
607,NO,<user> : you lot who have bbq <allcaps> based pizza 's deserve to go to jail blocked & reported,â€œ@AaronDMP9: You lot who have BBQ based pizza''s deserve to go to jailâ€ blocked & reported
608,NO,<hashtag> tomandroyd cut in whiplash medical report fees - <url> <url> <hashtag> no <number> abuse,#tomandroyd Cut in whiplash medical report fees - http://t.co/qSWQB1q6cJ http://t.co/azjKCaFGkf #no2abuse
609,NO,rt <allcaps> <user> : gas pukol gas klo besok ketemu . hehe <hashtag> br <allcaps> <allcaps> <url>,RT @FansOscar_ID: Gas pukol gas klo besok ketemu. Hehe #BR http://t.co/DDwSrDhqwq
610,NO,"<number> <hashtag> bedroom flat <hashtag> house to rent in <hashtag> brookdene road , <hashtag> london , <hashtag> se <allcaps> <number> - beaumont gibbs , <number> plumstead common road <url>","1 #Bedroom Flat #House to Rent In #Brookdene Road, #London, #SE18  - Beaumont Gibbs, 134 Plumstead Common Road http://t.co/JsS3f9ULwO"
611,YES,"rt <allcaps> <user> : fire at <hashtag> eastbourne pier leaves a molten mess of flame and smoke , says eyewitness <url> <url>","RT @BBCBreaking: Fire at #Eastbourne Pier leaves a molten mess of flame and smoke, says eyewitness http://t.co/8ecyJX16PT http://t.co/82Jâ€¦"
612,NO,"break it , drop it , drink it spill it . <repeat>","Break it, drop it, drink it spill it.."
613,NO,"<user> naa jam <number> ujinyo , ini bae la jam brp ? aku bnyk gawe pulo aydem","@elsyahlourenza naa jam 10 ujinyo , ini bae la jam brp? Aku bnyk gawe pulo aydem"
614,NO,<user> : rt <allcaps> <user> : pepsi is n't as fizzy as coke which is better - : / that 's why you take warm coke man . what are you,â€œ@f_pippenJr: RT @tucasloledo: Pepsi isn''t as fizzy as coke which is better - :/ that''s why you take warm coke man.â€ What are you
615,NO,"rt <allcaps> <user> : routes <number> <number> are back to line of route in hampton court road , hampton following earlier traffic signals failure .","RT @TfLBusAlerts: Routes 111 216 are back to line of route in Hampton Court Road, Hampton following earlier Traffic signals failure."
616,NO,"rt <allcaps> <user> : a person may break your heart and damage your pride , but never ever give them the power to break your imaan .","RT @IslamOurDeen2: A person may break your Heart and damage your pride, but never ever give them the Power to break your Imaan."
617,NO,"<user> banyak yg sye block , lupa nak report . tadi tu baru report haa .","@mahiroooh banyak yg sye block, lupa nak report. Tadi tu baru report haa."
