,label,tweet_cleaned,tweet_text
310,YES,truck has hit a boom gate on sibley rd near lindum railway station . powerlines touching boom gate . expect delays <hashtag> bne <allcaps> traffic,Truck has hit a boom gate on Sibley Rd near Lindum Railway Station. Powerlines touching boom gate. Expect delays #BNEtraffic
311,YES,rt <allcaps> <user> : truck has hit a boom gate on sibley rd near lindum railway station . powerlines touching boom gate . expect delays <hashtag> bne <allcaps> traffic,RT @QPSmedia: Truck has hit a boom gate on Sibley Rd near Lindum Railway Station. Powerlines touching boom gate. Expect delays #BNEtraffic
312,YES,a truck has banged into the boomgates on kianawah rd at the lindum rd rail crossing at lytton - police on site with diversions <hashtag> bnetraffic,A truck has banged into the boomgates on Kianawah Rd at the Lindum Rd rail crossing at Lytton - police on site with diversions #bnetraffic
313,YES,northgate - accident bothways toombul road near st vincents road - clear <allcaps>,Northgate - accident bothways Toombul Road near St Vincents Road - CLEAR
314,NO,"incident : gympie <allcaps> road <allcaps> aspley <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: GYMPIE ROAD ASPLEY From Thursday, July 31, 2014 03:58:00 PM http://t.co/9kTmzMDyIO #bnetraffic #trafficnetwork"
315,YES,police : truck has hit a boom gate on sibley rd near lindum railway station . powerlines touching boom gate . <repeat> <url> <hashtag> qld,Police: Truck has hit a boom gate on Sibley Rd near Lindum Railway Station. Powerlines touching boom gate... http://t.co/yheDsPbGdQ #qld
316,NO,up and at em in glasgow . massive day yesterday . stink after stink after stink . friendly games hey ?,Up and at em in Glasgow. Massive day yesterday. Stink after stink after stink. Friendly Games hey?
317,NO,<hashtag> auspol <allcaps> <allcaps> <hashtag> childabuse <allcaps> <allcaps> cover up ! what cover up ? it is just your imagination ! <url>,#AUSPOL #CHILDABUSE  Cover up! What cover up? It is just your imagination! http://t.co/5XWoiNyzjV
318,NO,"southcoast : pacific <allcaps> motorway <allcaps> ormeau <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","SouthCoast: PACIFIC MOTORWAY ORMEAU From Thursday, July 31, 2014 04:18:00 PM http://t.co/aVK2HdVeHr #incident #qld #traffic"
319,YES,"<hashtag> brisbane reports of road traffic crash chester & warrigal roads , eight mile plains <hashtag> qldtraffic","#Brisbane Reports of Road Traffic Crash Chester & Warrigal Roads, Eight Mile Plains #qldtraffic"
320,NO,during <hashtag> g <number> police will work and sleep on water police boats moored in the <hashtag> bne river . see the first pics inside <hashtag> <number> newsq,"During #G20, police will work and sleep on water police boats moored in the #bne river. See the first pics inside #7newsQ"
321,NO,rt <allcaps> <user> : during <hashtag> g <number> police will work and sleep on water police boats moored in the <hashtag> bne river . see the first pics inside <hashtag> <number> newsq,"RT @ErinEdwards7: During #G20, police will work and sleep on water police boats moored in the #bne river. See the first pics inside #7newsQ"
322,YES,police appeal for witnesses into brisbane cbd <allcaps> fatal motorbike crash.details here : <url> <url>,Police appeal for witnesses into Brisbane CBD fatal motorbike crash.Details here: http://t.co/D1CBSnd7vS#Newsroom http://t.co/HwlMqfvopA
323,YES,reports of road traffic crash highfield drive at merrimac,Reports of Road Traffic Crash Highfield Drive at Merrimac
324,YES,mackenzie - multi-vehicle collision southbound gateway motorway before mt gravatt-capalaba road,Mackenzie - multi-vehicle collision southbound Gateway Motorway before Mt Gravatt-Capalaba Road
325,YES,"reports of road traffic crash , collingwood rd & haig rdbirkdale","Reports of Road Traffic Crash ,Collingwood Rd & Haig RdBirkdale"
326,NO,"incident : paradise <allcaps> road <allcaps> larapinta <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: PARADISE ROAD LARAPINTA From Thursday, July 31, 2014 05:08:00 PM http://t.co/VBVkY8MkJt #bnetraffic #trafficnetwork"
327,NO,upper mount gravatt - slow traffic westbound mount gravatt - capalaba road at logan road - clear <allcaps>,Upper Mount Gravatt - slow traffic westbound Mount Gravatt - Capalaba Road at Logan Road - CLEAR
328,YES,larapinta - accident bothways paradise road at logan mwy,Larapinta - accident bothways Paradise Road at Logan Mwy
329,YES,"<hashtag> brisbane reports of road traffic crash gateway motorway northbound off-ramp mount gravatt capalaba rd off , wishart <allcaps>","#Brisbane Reports of Road Traffic Crash Gateway Motorway Northbound off-ramp Mount Gravatt Capalaba Rd Off ,WISHART"
330,NO,"incident : paradise <allcaps> road <allcaps> larapinta <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: PARADISE ROAD LARAPINTA From Thursday, July 31, 2014 05:08:00 PM http://t.co/23LD9VoztG #bnetraffic #trafficnetwork"
331,YES,larapinta - accident bothways paradise road at logan mwy - clear <allcaps>,Larapinta - accident bothways Paradise Road at Logan Mwy - CLEAR
332,YES,dutton park - accident bothways wahcumba street at gladstone road,Dutton Park - accident bothways Wahcumba Street at Gladstone Road
333,NO,rt <allcaps> <user> : meet the queensland koala who survived a <number> km road trip clinging to the grille of a car <url> <hashtag> qld ht,RT @ABCNewsBrisbane: Meet the Queensland koala who survived a 88km road trip clinging to the grille of a car http://t.co/kkZzy8JE9I #qld ht…
334,NO,"and you do n't lie either ? ahhahahahaaha <allcaps> . <user> : i do not break promises , i do not break promises <hashtag> auspol","And you don''t lie either? AHHAHAHAHAAHA.@TonyAbbottMHR: I do not break promises, I do not break promises  #AusPol"
335,YES,"reports of road traffic crashes <hashtag> toowoomba mcpherson st , drayton <allcaps> <hashtag> brisbane wahcumba st & gladstone road dutton park","Reports of Road Traffic Crashes #Toowoomba Mcpherson St ,DRAYTON#Brisbane Wahcumba St & Gladstone Road Dutton Park"
336,NO,"just made plans that include a bathtub , a block of haigh 's dark chocolate rocky road and not too much else","Just made plans that include a bathtub,  a block of Haigh''s dark chocolate rocky road and not too much else"
337,NO,"rt <allcaps> <user> : and you do n't lie either ? ahhahahahaaha <allcaps> . <user> : i do not break promises , i do not break promises <hashtag> auspol","RT @ajmaus: And you don''t lie either? AHHAHAHAHAAHA.@TonyAbbottMHR: I do not break promises, I do not break promises  #AusPol"
338,YES,newstead - accident bothways commercial road at skyring tce,Newstead - accident bothways Commercial Road at Skyring Tce
339,NO,<user> <user> bill gates has vowed to die penny-less having donated all his money <number> others . g rhienhart vows <number> die suing her kids,@spicertracey @TheHoopla Bill Gates has vowed to die penny-less having donated all his money 2 others. G Rhienhart vows 2 die suing her kids
340,YES,accident in <hashtag> teneriffe <hashtag> brisbane tonight near the city ferry . here 's to hoping the poor soul being seen to by ambulance is ok !,Accident in #Teneriffe #Brisbane tonight near the city ferry. Here''s to hoping the poor soul being seen to by ambulance is ok! 😔
341,NO,mackenzie - slow traffic southbound gateway motorway before mt gravatt-capalaba road,Mackenzie - slow traffic southbound Gateway Motorway before Mt Gravatt-Capalaba Road
342,NO,julia child on our neighbouring apartment block . it 's truck night ! <hashtag> thanktruckitsthursday <url>,Julia child on our neighbouring apartment block. It''s truck night! #thanktruckitsthursday… http://t.co/yNCj8qbGQt
343,NO,"northcoast : bruce <allcaps> highway <allcaps> murrumba <allcaps> downs <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","NorthCoast: BRUCE HIGHWAY MURRUMBA DOWNS From Thursday, July 31, 2014 06:01:00 PM http://t.co/skcO5mD3ft #incident #qld #traffic"
344,NO,lawnton - slow traffic northbound s <number> gympie road from francis rd to anzac ave,Lawnton - slow traffic northbound S58 Gympie Road from Francis Rd to Anzac Ave
345,YES,dutton park - accident bothways wahcumba street at gladstone road - clear <allcaps>,Dutton Park - accident bothways Wahcumba Street at Gladstone Road - CLEAR
346,YES,"incident : bruce <allcaps> highway <allcaps> murrumba <allcaps> downs <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: BRUCE HIGHWAY MURRUMBA DOWNS From Thursday, July 31, 2014 06:01:00 PM http://t.co/S1ZKWK9v6Z #bnetraffic #trafficnetwork"
347,NO,coding if u where a person and the laptop was ur girl friend i would kill u both with a knife then i would burn ur body then ur ashes then +,Coding if u where a person and the laptop was ur girl friend I would kill u both with a knife then I would burn ur body then ur ashes then +
348,NO,lawnton - slow traffic northbound s <number> gympie road from francis rd to anzac ave - clear <allcaps>,Lawnton - slow traffic northbound S58 Gympie Road from Francis Rd to Anzac Ave - CLEAR
349,YES,kangaroo point - multi-vehicle collision southbound bradfield highway at story bridge,Kangaroo Point - multi-vehicle collision southbound Bradfield Highway at Story Bridge
350,NO,"metro <allcaps> : bradfield <allcaps> highway <allcaps> kangaroo <allcaps> point <allcaps> from thursday , july <number> <number> <number> pm <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","METRO: BRADFIELD HIGHWAY KANGAROO POINT From Thursday, July 31, 2014 06:25:00 PM http://t.co/LsY07x1igV #incident #qld #traffic"
351,YES,newstead - accident bothways commercial road at skyring tce - clear <allcaps>,Newstead - accident bothways Commercial Road at Skyring Tce - CLEAR
352,YES,traffic accident report - warrigal rd & hinton st runcorn,traffic accident report - Warrigal Rd & Hinton St Runcorn
353,YES,"reports of fire services -LRB- grass fire -RRB- incident edna st , <hashtag> roma <allcaps> <allcaps>","Reports of Fire Services (Grass Fire) Incident Edna St , #ROMA"
354,YES,"<hashtag> brisbane report of road traffic crash alderley av , alderley <allcaps>","#Brisbane Report of Road Traffic Crash Alderley Av ,ALDERLEY"
355,NO,fuel <allcaps> watch <allcaps> : the average price of unleaded petrol in brisbane is $ <number> litre . <hashtag> <number> news <url>,FUEL WATCH: The average price of unleaded petrol in Brisbane is $1.45 litre. #9News http://t.co/Cw8TGRy1bi
356,NO,"road infrastructure cant fix traffic problems , support public transportation <url>","Road infrastructure can’t fix traffic problems, support public transportation http://t.co/kNJLBL4Nqq"
357,YES,"<hashtag> brisbane report of road traffic crash robertson st , fortitude <allcaps> valley <allcaps>","#Brisbane Report of Road Traffic Crash Robertson St ,FORTITUDE VALLEY"
358,NO,<user> <number> calories . i burn more than that on the first leg of my commute . i burn around <number> cal a day just cruising / commuting,@Adam_OH 310 calories. I burn more than that on the first leg of my commute. I burn around 1500cal a day just cruising/commuting
359,NO,<user> <user> just baffled . it 's like watching a car crash in slo-mo again and again,@ellowars @CFMEU_National Just baffled. It''s like watching a car crash in slo-mo again and again
360,NO,"what <allcaps> the <allcaps> flipping <allcaps> flip <allcaps> went <allcaps> to <allcaps> vending <allcaps> machine <allcaps> to <allcaps> get <allcaps> a snack <allcaps> , it <allcaps> ate <allcaps> my <allcaps> money <allcaps> then <allcaps> i hit <allcaps> it <allcaps> then <allcaps> it <allcaps> said <allcaps> mech <allcaps> jam <allcaps> . jam <allcaps> simi <allcaps> i jam <allcaps> my <allcaps> fist <allcaps> -","WHAT THE FLIPPING FLIP WENT TO VENDING MACHINE TO GET A SNACK, IT ATE MY MONEY THEN I HIT IT THEN IT SAID MECH JAM. JAM SIMI I JAM MY FIST-"
361,NO,transparency means that <user> actually reported a boat arrival <hashtag> auspol <hashtag> thenation,Transparency means that @ScottMorrisonMP actually reported a boat arrival #auspol #thenation
362,NO,"taught a whole block . did n't die . more motivational needed , less robosandi . getting there . <hashtag> bodyjamtraining <hashtag> feelinggood","Taught a whole block. Didn''t die. More Motivational needed, less RoboSandi. Getting there. #BodyJamTraining #FeelingGood"
363,NO,"i 'm in me moms car broom broom ! get out of me car , aww","I''m in me moms car Broom Broom! Get out of me car, aww"
364,NO,watching the bachelor is like watching a car crash . but i ca n't resist ! <hashtag> selfobsessed <hashtag> lovethemselves <hashtag> superficial <hashtag> cantlookaway,Watching The Bachelor is like watching a car crash. But I can''t resist! #selfobsessed  #lovethemselves #superficial #cantlookaway
365,NO,". <user> vintage , like a vintage car . hard to start , slow to go , and could break down any minute ?",".@AFL Vintage, like a vintage car. Hard to start, slow to go, and could break down any minute?"
366,NO,"i made a print cover today that i 'm really proud of . i hope the client likes it ! it , like the e-book cover , is . <repeat> <url>","I made a print cover today that I''m really proud of. I hope the client likes it! It, like the e-book cover, is... http://t.co/H3M28df6sj"
367,NO,science says your soul is like a traffic jam <url>,Science Says Your Soul Is Like A Traffic Jam http://t.co/3GA1jrrHCA
368,NO,"i sat under a sky full of stars , and the watchful gaze of the crescent moon , and watched the fire burn down . <repeat> <url>","I sat under a sky full of stars, and the watchful gaze of the crescent moon, and watched the fire burn down... http://t.co/NCTjBAdmdP"
369,NO,rt <allcaps> <user> : crazy hazy smoke filled day . burning sorrows and hopes alike . fire fingers have talons that draws ash like blood . <hashtag> bad,RT @strangewriter42: Crazy hazy smoke filled day. Burning sorrows and hopes alike. Fire fingers have talons that draws ash like blood. #bad…
370,NO,sally takes the high road & eric takes the low road . <repeat> and he gets to -LRB- leave -RRB- glasgow before her <hashtag> glasgow <number> <url>,Sally takes the high road & Eric takes the low road .... and he  gets to (leave) Glasgow before her #Glasgow2014 http://t.co/RA4jf0FlZZ
371,NO,"except for these <number> <url> rt <allcaps> <user> : pm <allcaps> abbott - i do n't break promises , i do n't break promises on $ <number> b ppl <allcaps> .","Except for these 29. http://t.co/MXSZKweQB9 RT @latikambourke: PM Abbott - I don''t break promises, I don''t break promises on $5.5b PPL."
372,NO,"rt <allcaps> <user> : except for these <number> <url> rt <allcaps> <user> : pm <allcaps> abbott - i do n't break promises , i do n't break promises","RT @MikeFitzAU: Except for these 29. http://t.co/MXSZKweQB9 RT @latikambourke: PM Abbott - I don''t break promises, I don''t break promises…"
373,NO,"<user> anambra people died in that incident . so obj , oby , ubas , chikelu are killers <hashtag> tweetlike <user> . <user> <user>","@eloka51 Anambra people died in that incident. So Obj, Oby, Ubas, Chikelu are killers #Tweetlike @DoubleEph.  @nigeriasbest @cchukudebelu"
374,NO,"<user> i 'm no climate scientist , nor a geologist -LRB- but i do know a bit about oil & gas , and those gas wells release some pressure -RRB- .","@GalileoMovement I''m no climate scientist, nor a geologist (but I do know a bit about oil & gas, and those gas wells release some pressure)."
375,NO,"incident : flinders <allcaps> highway <allcaps> homestead <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: FLINDERS HIGHWAY HOMESTEAD From Friday, August 01, 2014 12:33:00 AM http://t.co/pGiAUiNy42 #bnetraffic #trafficnetwork"
376,NO,<user> need to break into an ice cream truck,@hailaaan need to break into an ice cream truck
377,NO,"info <allcaps> v. win <allcaps> <smile> <number> / <number> max <allcaps> dw <allcaps> <number> kts <allcaps> rwy <allcaps> <number> wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> , wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> . cl <allcaps> <smile> cavok <allcaps> . qnh <allcaps> : <number>","INFO V. WIND: 300/3, MAX DW 4KTS RWY 19. WIND REPORTED AT 500FT, 305/20KTS, WIND REPORTED AT 300FT, 300/10KTS. CLD: CAVOK. QNH: 1015."
378,NO,"info <allcaps> w. tmp <allcaps> : <number> win <allcaps> <smile> <number> / <number> max <allcaps> dw <allcaps> <number> kts <allcaps> rwy <allcaps> <number> wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> , wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> . cl <allcaps> <smile> cavok <allcaps> .","INFO W. TMP: 13. WIND: 300/3, MAX DW 4KTS RWY 19. WIND REPORTED AT 500FT, 305/20KTS, WIND REPORTED AT 300FT, 300/10KTS. CLD: CAVOK."
379,NO,"info <allcaps> x. win <allcaps> <smile> <number> / <number> max <allcaps> dw <allcaps> <number> kts <allcaps> rwy <allcaps> <number> wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> , wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> . qnh <allcaps> : <number>","INFO X. WIND: 300/3, MAX DW 4KTS RWY 19. WIND REPORTED AT 500FT, 305/20KTS, WIND REPORTED AT 300FT, 300/10KTS. QNH: 1015."
380,NO,"info <allcaps> y. win <allcaps> <smile> <number> / <number> max <allcaps> dw <allcaps> <number> kts <allcaps> rwy <allcaps> <number> wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> , wind <allcaps> reported <allcaps> at <allcaps> <number> ft <allcaps> , <number> / <number> kts <allcaps> . cl <allcaps> <smile> cavok <allcaps> .","INFO Y. WIND: 300/3, MAX DW 4KTS RWY 19. WIND REPORTED AT 500FT, 305/20KTS, WIND REPORTED AT 300FT, 300/10KTS. CLD: CAVOK."
381,NO,"ex <allcaps> _ pastor : i was taught that the bible , from cover to cover , was the inspired , inerrant , infallible word of god <url>","EX_pastor: I was taught that the Bible, from cover to cover,was the inspired, inerrant, infallible Word of Godhttp://t.co/oMbmvcazXt"
382,NO,slacks creek - slow traffic northbound pacific motorway at shailer road,Slacks Creek - slow traffic northbound Pacific Motorway at Shailer Road
383,YES,koala survives <number> km car ride clinging to the front grille of a vehicle poor thing <url> <hashtag> animals <hashtag> animalrescue <hashtag> koala <hashtag> qld,Koala survives 80km car ride clinging to the front grille of a vehicle poor thing http://t.co/918H1aToRK #animals #animalrescue #koala #qld
384,YES,fire still burning at cashmere sending smoke south <hashtag> chopperview <hashtag> bnefire <url>,Fire still burning at Cashmere sending smoke south #chopperview #bnefire http://t.co/ndDlm3F2lg
385,YES,"reports of fire services incident crews attending deception bay rd , deception <allcaps> bay <allcaps>","Reports of Fire Services Incident Crews attending Deception Bay Rd ,DECEPTION BAY"
386,NO,"metro <allcaps> : gap <allcaps> creek <allcaps> road <allcaps> kenmore <allcaps> hills <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","METRO: GAP CREEK ROAD KENMORE HILLS From Friday, August 01, 2014 06:19:00 AM http://t.co/I1on1bTMz9 #incident #qld #traffic"
387,YES,"reports of fire services -LRB- grass fire -RRB- incident crews attending bromelton house rd , bromelton , <url>","Reports of Fire Services (Grass Fire) Incident Crews attending Bromelton House Rd, Bromelton, http://t.co/hDwNjpy3iU"
388,YES,reports of fire services incident evac of site crews attending / dampening down hotspots highland <allcaps> plains <allcaps> near injune,Reports of Fire Services Incident evac of site Crews attending/dampening down hotspots  HIGHLAND PLAINS near Injune
389,YES,jindalee - accident eastbound centenary highway at centenary bridge,Jindalee - accident eastbound Centenary Highway at Centenary Bridge
390,YES,rt <allcaps> <user> : reports of fire services incident evac of site crews attending / dampening down hotspots highland <allcaps> plains <allcaps> near injune,RT @QLDincidents: Reports of Fire Services Incident evac of site Crews attending/dampening down hotspots  HIGHLAND PLAINS near Injune
391,NO,<hashtag> spam <allcaps> <allcaps> - report & block twitter spammers - <url> rt <allcaps> <user> <hashtag> social,#SPAM - Report & Block Twitter Spammers - http://t.co/k58yNIryCo RT @Your_Say #Social
392,NO,"metro <allcaps> : centenary <allcaps> highway <allcaps> jindalee <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","METRO: CENTENARY HIGHWAY JINDALEE From Friday, August 01, 2014 06:37:00 AM http://t.co/qw3YF1EJv0 #incident #qld #traffic"
393,YES,reports of road traffic crash -LRB- vehicle rollover -RRB- on gap creek rd kenmore hills,Reports of Road Traffic Crash (Vehicle Rollover ) on Gap Creek Rd Kenmore Hills
394,YES,"reports of fire services incident crews attending childs dr , burpengary <url>","Reports of Fire Services Incident Crews attending Childs Dr, Burpengary http://t.co/P9y1QBP1si"
395,NO,rt <allcaps> <user> : <number> s : smoke away from people <number> s : outside <number> s : in smoking section <number> s : dont smoke in bed <number> s : only smoke <number> cigarett,RT @thomas_violence: 2010s: smoke away from people2000s: outside90s: in smoking section80s: dont smoke in bed70s: only smoke 1 cigarett…
396,YES,rt <allcaps> <user> : reports of road traffic crash -LRB- vehicle rollover -RRB- on gap creek rd kenmore hills,RT @SEQincidents: Reports of Road Traffic Crash (Vehicle Rollover ) on Gap Creek Rd Kenmore Hills
397,NO,"metro <allcaps> : cunningham <allcaps> highway <allcaps> willowbank <allcaps> from friday , august <number> <number> <number> am <allcaps> to sunday , . <repeat> <url> <hashtag> special <hashtag> qld <hashtag> traffic","METRO: CUNNINGHAM HIGHWAY WILLOWBANK From Friday, August 01, 2014 07:00:00 AM to Sunday,... http://t.co/QKfHEjOg0X #special #qld #traffic"
398,NO,norman park - slow traffic northbound wynnum road at norman avenue,Norman Park - slow traffic northbound Wynnum Road at Norman Avenue
399,NO,capalaba - traffic pattern change bothways moreton bay road at redland bay road,Capalaba - traffic pattern change bothways Moreton Bay Road at Redland Bay Road
400,YES,<hashtag> qldpol <user> : bushfire season begins in qld with a burn at cashmere covering brisbane city in smoke : <url>,#qldpol @TenNewsQld: Bushfire season begins in Qld with a burn at Cashmere covering Brisbane City in smoke: http://t.co/wjypDzv7YY
401,NO,"southcoast : pacific <allcaps> motorway <allcaps> yatala <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","SouthCoast: PACIFIC MOTORWAY YATALA From Friday, August 01, 2014 07:27:00 AM http://t.co/ZlgB9bhx3C #incident #qld #traffic"
402,NO,"metro <allcaps> : moreton <allcaps> bay <allcaps> road <allcaps> capalaba <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","METRO: MORETON BAY ROAD CAPALABA From Friday, August 01, 2014 07:22:00 AM http://t.co/FTwg5WxAfR #incident #qld #traffic"
403,YES,"incident : centenary <allcaps> highway <allcaps> sumner <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: CENTENARY HIGHWAY SUMNER From Friday, August 01, 2014 07:10:00 AM http://t.co/49zqOosdL3 #bnetraffic #trafficnetwork"
404,YES,"incident : moreton <allcaps> bay <allcaps> road <allcaps> capalaba <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: MORETON BAY ROAD CAPALABA From Friday, August 01, 2014 07:22:00 AM http://t.co/epvbRjGugZ #bnetraffic #trafficnetwork"
405,NO,oxley - stalled vehicle westbound ipswich motorway at blunder road,Oxley - stalled vehicle westbound Ipswich Motorway at Blunder Road
406,NO,"southcoast : pacific <allcaps> highway <allcaps> worongary <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","SouthCoast: PACIFIC HIGHWAY WORONGARY From Friday, August 01, 2014 07:33:00 AM http://t.co/Pkvc5mjEKa #incident #qld #traffic"
407,NO,"incident : moreton <allcaps> bay <allcaps> road <allcaps> capalaba <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: MORETON BAY ROAD CAPALABA From Friday, August 01, 2014 07:22:00 AM http://t.co/iofGPdbXuf #bnetraffic #trafficnetwork"
408,YES,cashmere fire continues to burn <hashtag> bnefire <hashtag> chopperview <url>,Cashmere fire continues to burn #bnefire #chopperview http://t.co/qv6Gx82yMN
409,NO,slacks creek - slow traffic northbound pacific motorway at shailer road - clear <allcaps>,Slacks Creek - slow traffic northbound Pacific Motorway at Shailer Road - CLEAR
410,NO,there are no spots free at the thynne road / collge road station <hashtag> <number>,There are no spots free at the Thynne Road / Collge Road station #97.
411,NO,report shows that <hashtag> nsw <allcaps> <allcaps> has the potential to be self sufficient in <hashtag> gas supply <url> <hashtag> resources <hashtag> commodities <hashtag> natgas,Report shows that #NSW has the potential to be self sufficient in #gas supply http://t.co/x91QHvhi2D #resources #commodities #natgas
412,YES,rt <allcaps> <user> : fire still burning at cashmere sending smoke south <hashtag> chopperview <hashtag> bnefire <url>,RT @chopperdaveqld: Fire still burning at Cashmere sending smoke south #chopperview #bnefire http://t.co/ndDlm3F2lg
413,YES,"reports of road traffic crash , takalvan st & enterprise st , svensson <allcaps> heights <allcaps>","Reports of Road Traffic Crash  ,Takalvan St & Enterprise St ,SVENSSON HEIGHTS"
414,NO,oxley - stalled vehicle westbound ipswich motorway at blunder road - clear <allcaps>,Oxley - stalled vehicle westbound Ipswich Motorway at Blunder Road - CLEAR
415,YES,a <number> - year-old man has been charged with murder after a man died in hospital following an incident at a raceview . <repeat> <url>,A 50-year-old man has been charged with murder after a man died in hospital following an incident at a Raceview... http://t.co/Gcc8GUBEdM
416,YES,reports of road traffic crash bermuda street & christine avenue burleigh waters <hashtag> gctraffic,Reports of Road Traffic Crash Bermuda Street & Christine Avenue Burleigh Waters #gctraffic
417,NO,police : a <number> - year-old man has been charged with murder after a man died in hospital following an incident . <repeat> <url> <hashtag> qld,Police: A 50-year-old man has been charged with murder after a man died in hospital following an incident... http://t.co/iUjInpyazu #qld
418,NO,"block in , block in . <repeat> and as usual : details next ! -LRB- acrylic and metal leaf on card for the <hashtag> coastershow -RRB- <url>","Block in, block in... And as usual: details next! (Acrylic and metal leaf on card for the #coastershow) http://t.co/iDP9Q7LvC3"
419,NO,"southcoast : hinde <allcaps> road <allcaps> gilston <allcaps> from friday , august <number> <number> <number> am <allcaps> to friday , . <repeat> <url> <hashtag> roadworks <hashtag> qld <hashtag> traffic","SouthCoast: HINDE ROAD GILSTON From Friday, August 01, 2014 08:50:00 AM to Friday,... http://t.co/Ym5dldoAmN #roadworks #qld #traffic"
420,NO,norman park - slow traffic northbound wynnum road at norman avenue - clear <allcaps>,Norman Park - slow traffic northbound Wynnum Road at Norman Avenue - CLEAR
421,NO,pinch and a punch its august ! were not always ones to kiss & tell but we just had to spill the details on . <repeat> <url>,Pinch and a Punch – It’s August! We’re not always ones to “Kiss & Tell” but we just had to spill the details on... http://t.co/dnlbd0ID8E
422,NO,"metro <allcaps> : beaudesert <allcaps> road <allcaps> off <allcaps> ramp <allcaps> parkinson <allcaps> from thursday , august <number> <number> <number> pm <allcaps> to . <repeat> <url> <hashtag> roadworks <hashtag> qld <hashtag> traffic","METRO: BEAUDESERT ROAD OFF RAMP PARKINSON From Thursday, August 07, 2014 07:00:00 PM to... http://t.co/IUKvdJ1Kvj #roadworks #qld #traffic"
423,NO,our june quarterly report released <url> <hashtag> oil <hashtag> gas <hashtag> energy <hashtag> asx <allcaps> <allcaps> <hashtag> stockmarket <hashtag> drilling <hashtag> mining <hashtag> commodities,Our June quarterly report released http://t.co/qcWsaKMN2Q #oil #gas #energy #ASX #stockmarket #drilling #mining #commodities
424,NO,"metro <allcaps> : wardell <allcaps> street <allcaps> enoggera <allcaps> from friday , august <number> <number> <number> am <allcaps> <url> <hashtag> incident <hashtag> qld <hashtag> traffic","METRO: WARDELL STREET ENOGGERA From Friday, August 01, 2014 09:32:00 AM http://t.co/lml5cnwafZ #incident #qld #traffic"
425,YES,"reports of road traffic crash blackall st , woombye <allcaps>","Reports of Road Traffic Crash Blackall St ,WOOMBYE"
426,YES,"a gas explosion in kaohsiung city , taiwan , kills <number> people and injures <number> taiwanese state media reports . via <user>","A gas explosion in Kaohsiung City, Taiwan, kills 22 people and injures 270, Taiwanese state media reports. via @cnnbrk"
427,NO,"where there is smoke , there 's fire . where there 's you , there is desire . <url>","Where there is smoke, there''s fire. Where there''s you, there is desire.  http://t.co/3pNPTvPy35"
428,YES,mount ommaney - accident bothways dandenong road at endeavour street,Mount Ommaney - accident bothways Dandenong Road at Endeavour Street
429,NO,capalaba - traffic pattern change bothways moreton bay road at redland bay road - clear <allcaps>,Capalaba - traffic pattern change bothways Moreton Bay Road at Redland Bay Road - CLEAR
